DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Apr 16",Memphis ,W130-117  ,Edwards  36,Towns  13,Russell  9,H,Minnesota Timberwolves 2021-22 Postseason NBA Schedule
"Tue, Apr 19",Memphis ,L124-96  ,Edwards  20,Towns  11,Russell  4,H,Minnesota Timberwolves 2021-22 Postseason NBA Schedule
"Thu, Apr 21", Memphis ,L104-95  ,Russell  22,Vanderbilt  13,Russell  8,A,Minnesota Timberwolves 2021-22 Postseason NBA Schedule
"Sat, Apr 23", Memphis ,W119-118  ,Towns  33,Towns  14,Russell  7,A,Minnesota Timberwolves 2021-22 Postseason NBA Schedule
"Tue, Apr 26",Memphis ,L111-109  ,Towns  28,Towns  12,Russell  8,H,Minnesota Timberwolves 2021-22 Postseason NBA Schedule
"Fri, Apr 29", Memphis ,L114-106  ,Edwards  30,Towns  10,Edwards  5,A,Minnesota Timberwolves 2021-22 Postseason NBA Schedule
