DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 2", Miami ,L97-78  ,0-1,Gasol  26,Gasol  12,Stoudamire  5,A,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Fri, Nov 4",Orlando ,W94-85  ,1-1,Jones  25,Gasol  8,Stoudamire  5,H,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Sat, Nov 5", Cleveland ,W113-106  ,2-1,Gasol  29,Wright  13,Stoudamire  6,A,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Tue, Nov 8", Seattle ,W94-69  ,3-1,Gasol  20,Wright  11,Stoudamire  7,A,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Wed, Nov 9",Boston ,L99-98  ,3-2,Jones  20,Gasol  6,Jackson  4,H,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Fri, Nov 11",Cleveland ,L89-70  ,3-3,Jones  15,Jones  4,Miller  6,H,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Sat, Nov 12",Atlanta ,W85-84  ,4-3,Battier  22,Gasol  9,Battier  5,H,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Mon, Nov 14", Los Angeles ,W85-73  ,5-3,Gasol  20,Wright  12,Jackson  3,A,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Wed, Nov 16",Phoenix ,W115-103  ,6-3,Stoudamire  26,Battier  12,Stoudamire  7,H,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Sat, Nov 19",Utah ,W80-72  ,7-3,Miller  18,Miller  8,Stoudamire  5,H,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Sun, Nov 20",Denver ,L99-83  ,7-4,Gasol  24,Gasol  12,Stoudamire  4,H,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Tue, Nov 22", Portland ,L95-87  ,7-5,Battier  21,Gasol  16,Stoudamire  7,A,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
"Fri, Nov 25", Houston ,W86-81  ,8-5,Battier  20,Wright  11,Gasol  8,A,Memphis Grizzlies 2005-06 Regular Season NBA Schedule
