DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Dec 25",Oklahoma City ,L97-89  ,0-1,Anderson  25,Howard  15,Nelson  6,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Mon, Dec 26", Houston ,W104-95  ,1-1,Turkoglu  23,Howard  7,Nelson  6,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Thu, Dec 29", New Jersey ,W94-78  ,2-1,Anderson  22,Howard  24,Turkoglu  7,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Fri, Dec 30",Charlotte ,W100-79  ,3-1,Anderson  23,Howard  24,Duhon  6,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Sun, Jan 1", Toronto ,W102-96  ,4-1,Anderson  24,Howard  15,Turkoglu  7,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Mon, Jan 2",Detroit ,L89-78  ,4-2,Howard  19,Howard  7,Nelson  5,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Wed, Jan 4", Washington ,W103-85  ,5-2,Howard  28,Howard  20,Nelson  9,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Fri, Jan 6", Chicago ,L97-83  ,5-3,Howard  28,Howard  15,Duhon  4,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Sun, Jan 8",Sacramento ,W104-97  ,6-3,Richardson  22,Anderson  11,Nelson  6,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Wed, Jan 11",Portland ,W107-104  ,7-3,Redick  17,Howard  13,Turkoglu  6,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Thu, Jan 12",Golden State ,W117-109  ,8-3,Howard  45,Howard  23,Turkoglu  9,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Mon, Jan 16",New York ,W102-93  ,9-3,Anderson  30,Howard  10,Nelson  7,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Tue, Jan 17", Charlotte ,W96-89  ,10-3,Howard  25,Howard  17,Howard  4,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Wed, Jan 18", San Antonio ,L85-83 OT ,10-4,Howard  24,Howard  25,Nelson  5,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Fri, Jan 20", Los Angeles ,W92-80  ,11-4,Howard  21,Howard  23,Nelson  9,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Mon, Jan 23",Boston ,L87-56  ,11-5,Howard  18,Howard  14,Howard  3,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Tue, Jan 24",Indiana ,W102-83  ,12-5,Anderson  24,Howard  9,Turkoglu  8,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Thu, Jan 26", Boston ,L91-83  ,12-6,Howard  16,Howard  16,Turkoglu  7,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Fri, Jan 27",New Orleans ,L93-67  ,12-7,Howard  28,Howard  16,Duhon  5,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Sun, Jan 29", Indiana ,L106-85  ,12-8,Howard  24,Howard  13,Turkoglu  7,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Mon, Jan 30",Philadelphia ,L74-69  ,12-9,Howard  17,Anderson  20,Richardson  3,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Wed, Feb 1", Washington ,W109-103  ,13-9,Howard  23,Howard  18,Turkoglu  5,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Fri, Feb 3", Cleveland ,W102-94  ,14-9,Howard  19,Howard  16,Duhon  5,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Sat, Feb 4",Indiana ,W85-81  ,15-9,Howard  27,Turkoglu  10,Richardson  5,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Mon, Feb 6", LA ,L107-102 OT ,15-10,Howard  33,Howard  14,Nelson  12,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Wed, Feb 8", Miami ,W102-89  ,16-10,Anderson  27,Howard  24,Turkoglu  7,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Fri, Feb 10", Atlanta ,L89-87 OT ,16-11,Anderson  21,Howard  18,Nelson  5,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Sat, Feb 11",Milwaukee ,W99-94  ,17-11,Richardson  31,Howard  14,Turkoglu  6,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Mon, Feb 13", Minnesota ,W102-89  ,18-11,Richardson  17,Howard  7,Turkoglu  6,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Wed, Feb 15", Philadelphia ,W103-87  ,19-11,Anderson  27,Howard  14,Nelson  14,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Fri, Feb 17", Milwaukee ,W94-85  ,20-11,Howard  26,Howard  20,Turkoglu  7,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Sun, Feb 19",Miami ,L90-78  ,20-12,Redick  17,Howard  15,Nelson  4,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Mon, Feb 20",Milwaukee ,W93-90  ,21-12,Howard  28,Howard  16,Nelson  5,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Wed, Feb 22",New Jersey ,W108-91  ,22-12,Howard  20,Howard  17,Nelson  7,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Thu, Feb 23",Atlanta ,L83-78  ,22-13,Redick  13,Howard  12,Turkoglu  4,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Wed, Feb 29",Washington ,W102-95  ,23-13,Anderson  23,Anderson  15,Turkoglu  6,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Thu, Mar 1", Oklahoma City ,L105-102  ,23-14,Howard  33,Howard  9,Nelson  9,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Sat, Mar 3", Milwaukee ,W114-98  ,24-14,Howard  28,Howard  14,Nelson  10,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Mon, Mar 5",Toronto ,W92-88  ,25-14,Howard  36,Howard  13,Turkoglu  9,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Tue, Mar 6",Charlotte ,L100-84  ,25-15,Howard  15,Howard  17,Nelson  4,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Thu, Mar 8",Chicago ,W99-94  ,26-15,Howard  29,Howard  18,Nelson  7,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Sun, Mar 11", Indiana ,W107-94  ,27-15,Howard  30,Howard  13,Redick  9,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Tue, Mar 13", Miami ,W104-98 OT ,28-15,Nelson  25,Howard  25,Turkoglu  5,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Wed, Mar 14",San Antonio ,L122-111  ,28-16,Nelson  25,Howard  12,Nelson  7,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Fri, Mar 16", New Jersey ,W86-70  ,29-16,Howard  18,Anderson  11,Nelson  6,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Sun, Mar 18",Miami ,L91-81  ,29-17,Howard  18,Howard  11,Nelson  6,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Mon, Mar 19", Chicago ,L85-59  ,29-18,Howard  18,Howard  12,Howard  2,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Wed, Mar 21", Phoenix ,W103-93  ,30-18,Anderson  29,Howard  16,Richardson  5,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Fri, Mar 23", Cleveland ,W93-80  ,31-18,Anderson  17,Howard  13,Turkoglu  7,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Mon, Mar 26",Toronto ,W117-101  ,32-18,Anderson  28,Howard  10,Turkoglu  8,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Wed, Mar 28",New York ,L108-86  ,32-19,Nelson  17,Davis  6,Nelson  4,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Fri, Mar 30", Dallas ,L100-98  ,32-20,Nelson  24,Howard  15,Nelson  4,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Sun, Apr 1", Denver ,L104-101  ,32-21,Nelson  27,Davis  16,Nelson  5,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Tue, Apr 3",Detroit ,L102-95  ,32-22,Davis  31,Davis  10,Duhon  5,H,Orlando Magic 2011-12 Regular Season NBA Schedule
"Thu, Apr 5", New York ,L96-80  ,32-23,Richardson  16,Howard  8,Nelson  5,A,Orlando Magic 2011-12 Regular Season NBA Schedule
"Sat, Apr 7",Philadelphia ,W88-82  ,33-23,Davis  23,Howard  22,Howard  6,H,Orlando Magic 2011-12 Regular Season NBA Schedule
