DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 26",Boston ,L122-117  ,0-1,Bogdanovic  21,Hamilton  10,Booker  5,H,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Fri, Oct 28", Indiana ,W103-94  ,1-1,Lopez  25,Booker  11,Lin  9,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Sat, Oct 29",Milwaukee ,L110-108  ,1-2,Bogdanovic  26,Booker  14,Lin  11,H,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Mon, Oct 31", Chicago ,L118-88  ,1-3,Bogdanovic  15,Booker  8,Lin  4,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Wed, Nov 2", Detroit ,W109-101  ,2-3,Lopez  34,Lopez  11,Hollis Jefferson  6,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Fri, Nov 4", Charlotte ,L99-95  ,2-4,Kilpatrick  19,Booker  13,Hollis Jefferson  6,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Tue, Nov 8", Minnesota ,W119-110  ,3-4,Lopez  26,Booker  9,Whitehead  7,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Wed, Nov 9",New York ,L110-96  ,3-5,Lopez  21,Harris  7,Kilpatrick  5,H,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Sat, Nov 12",Phoenix ,W122-104  ,4-5,Hollis Jefferson  20,Hollis Jefferson  13,Hollis Jefferson  4,H,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Mon, Nov 14",LA ,L127-95  ,4-6,Bogdanovic  18,Bennett  9,Ferrell  5,H,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Tue, Nov 15",Los Angeles ,L125-118  ,4-7,Lopez  30,Lopez  10,Foye  7,H,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Fri, Nov 18",Oklahoma City ,L124-105  ,4-8,Lopez  22,Hollis Jefferson  5,Whitehead  4,H,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Sun, Nov 20", Portland ,L129-109  ,4-9,Lopez  21,Lopez  6,Lopez  4,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Wed, Nov 23", Boston ,L111-92  ,4-10,Kilpatrick  23,Booker  12,Kilpatrick  3,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Fri, Nov 25",Indiana ,L118-97  ,4-11,Lopez  20,Booker  10,Kilpatrick  7,H,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Sun, Nov 27", Sacramento ,L122-105  ,4-12,Kilpatrick  22,Hamilton  10,Booker  5,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Tue, Nov 29", LA ,W127-122 2OT ,5-12,Kilpatrick  38,Kilpatrick  14,Booker  5,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Thu, Dec 1", Milwaukee ,L111-93  ,5-13,Lopez  15,Booker  8,Kilpatrick  4,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Sat, Dec 3",Milwaukee ,L112-103  ,5-14,Bogdanovic  24,Bennett  14,Lopez  6,H,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Mon, Dec 5", Washington ,L118-113  ,5-15,Lopez  25,Booker  13,Lopez  5,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Wed, Dec 7", Denver ,W116-111  ,6-15,Lopez  24,Booker  12,Booker  5,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Sat, Dec 10",San Antonio ,L130-101  ,6-16,Bogdanovic  20,Scola  11,Lopez  5,H,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Mon, Dec 12",Houston ,L122-118  ,6-17,Lopez  26,Booker  13,Lin  7,H,Brooklyn Nets 2016-17 Regular Season NBA Schedule
"Wed, Dec 14", Los Angeles ,W107-97  ,7-17,Bogdanovic  23,Booker  18,Kilpatrick  5,A,Brooklyn Nets 2016-17 Regular Season NBA Schedule
