DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 17",Charlotte ,W113-112  ,1-0,Antetokounmpo  25,Antetokounmpo  18,Antetokounmpo  8,H,Milwaukee Bucks 2018-19 Regular Season NBA Schedule
"Fri, Oct 19", Indiana ,W118-101  ,2-0,Antetokounmpo  26,Antetokounmpo  15,Brogdon  7,A,Milwaukee Bucks 2018-19 Regular Season NBA Schedule
"Mon, Oct 22", New York ,W124-113  ,3-0,Antetokounmpo  31,Antetokounmpo  15,Bledsoe  13,A,Milwaukee Bucks 2018-19 Regular Season NBA Schedule
"Wed, Oct 24", Philadelphia ,W123-108  ,4-0,Antetokounmpo  32,Antetokounmpo  18,Antetokounmpo  10,A,Milwaukee Bucks 2018-19 Regular Season NBA Schedule
"Fri, Oct 26",Minnesota ,W125-95  ,5-0,Middleton  16,Antetokounmpo  12,Bledsoe  9,H,Milwaukee Bucks 2018-19 Regular Season NBA Schedule
"Sat, Oct 27", Orlando ,W113-91  ,6-0,Antetokounmpo  21,Ilyasova  10,Ilyasova  6,A,Milwaukee Bucks 2018-19 Regular Season NBA Schedule
"Mon, Oct 29", Toronto ,W124-109  ,7-0,Ilyasova  19,Ilyasova  10,Bledsoe  8,A,Milwaukee Bucks 2018-19 Regular Season NBA Schedule
"Thu, Nov 1",Boston ,L117-113  ,7-1,Antetokounmpo  33,Antetokounmpo  11,Bledsoe  7,H,Milwaukee Bucks 2018-19 Regular Season NBA Schedule
"Sun, Nov 4", Sacramento ,W144-109  ,8-1,Antetokounmpo  26,Antetokounmpo  15,Antetokounmpo  11,A,Milwaukee Bucks 2018-19 Regular Season NBA Schedule
"Tue, Nov 6",Portland ,L118-103  ,8-2,Antetokounmpo  23,Antetokounmpo  9,Bledsoe  7,H,Milwaukee Bucks 2018-19 Regular Season NBA Schedule
"Thu, Nov 8",Golden State ,W134-111  ,9-2,Bledsoe  26,Antetokounmpo  9,Bledsoe  6,H,Milwaukee Bucks 2018-19 Regular Season NBA Schedule
