DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 28",Miami ,L104-94  ,0-1,Walker  19,Zeller  12,Walker  4,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Fri, Oct 30",Atlanta ,L97-94  ,0-2,Batum  14,Williams  12,Walker  6,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sun, Nov 1", Atlanta ,L94-92  ,0-3,Walker  17,Jefferson  10,Batum  8,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Tue, Nov 3", Chicago ,W130-105  ,1-3,Lamb  20,Williams  10,Walker  5,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Thu, Nov 5",Dallas ,W108-94  ,2-3,Jefferson  31,Williams  12,Walker  7,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sat, Nov 7",San Antonio ,L114-94  ,2-4,Walker  27,Jefferson  7,Walker  4,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Tue, Nov 10",Minnesota ,W104-95  ,3-4,Lin  19,Williams  10,Walker  6,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Nov 11", New York ,W95-93  ,4-4,Batum  24,Batum  5,Hawes  5,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Fri, Nov 13",Chicago ,L102-97  ,4-5,Batum  28,Lamb  9,Walker  7,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sun, Nov 15", Portland ,W106-94  ,5-5,Batum  33,Williams  8,Batum  6,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Tue, Nov 17",New York ,L102-94  ,5-6,Walker  31,Lamb  6,Lin  3,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Nov 18", Brooklyn ,W116-111  ,6-6,Batum  24,Williams  9,Batum  8,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Fri, Nov 20", Philadelphia ,W113-88  ,7-6,Jefferson  26,Jefferson  10,Walker  7,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Mon, Nov 23", Sacramento ,W127-122 OT ,8-6,Walker  39,Batum  10,Batum  8,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Nov 25", Washington ,W101-87  ,9-6,Lamb  18,Jefferson  11,Batum  11,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Fri, Nov 27", Cleveland ,L95-90  ,9-7,Walker  18,Batum  8,Walker  4,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sun, Nov 29", Milwaukee ,W87-82  ,10-7,Walker  22,Lamb  9,Batum  5,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Dec 2", Golden State ,L116-99  ,10-8,Batum  17,Batum  8,Roberts  5,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sat, Dec 5",Chicago ,W102-96  ,11-8,Batum  24,Batum  11,Batum  5,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Mon, Dec 7", Detroit ,W104-84  ,12-8,Zeller  20,Williams  12,Batum  8,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Dec 9", Miami ,W99-81  ,13-8,Walker  18,Batum  11,Batum  11,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Fri, Dec 11",Memphis ,W123-99  ,14-8,Walker  33,Kaminsky  6,Walker  6,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sat, Dec 12", Boston ,L98-93  ,14-9,Batum  21,Batum  8,Walker  4,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Dec 16",Orlando ,L113-98  ,14-10,Lamb  16,Lamb  5,Walker  9,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Thu, Dec 17", Toronto ,W109-99 OT ,15-10,Lin  35,Williams  10,Walker  7,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sat, Dec 19",Washington ,L109-101  ,15-11,Walker  18,Williams  9,Batum  8,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Mon, Dec 21",Houston ,L102-95  ,15-12,Walker  14,Zeller  7,Walker  6,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Dec 23", Boston ,L102-89  ,15-13,Kaminsky  23,Zeller  10,Batum  7,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sat, Dec 26", Memphis ,W98-92  ,16-13,Walker  22,Batum  11,Walker  8,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Mon, Dec 28", Los Angeles ,W108-98  ,17-13,Walker  38,Williams  11,Batum  11,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Dec 30", LA ,L122-117  ,17-14,Walker  29,Batum  8,Walker  7,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Fri, Jan 1",Toronto ,L104-94  ,17-15,Walker  18,Zeller  9,Batum  7,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sat, Jan 2", Oklahoma City ,L109-90  ,17-16,Walker  32,Williams  8,Walker  5,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Mon, Jan 4",Golden State ,L111-101  ,17-17,Walker  22,Zeller  10,Hawes  4,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Jan 6",Phoenix ,L111-102  ,17-18,Walker  25,Zeller  11,Walker  6,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sat, Jan 9",LA ,L97-83  ,17-19,Lin  26,Lamb  13,Lin  4,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sun, Jan 10",Denver ,L95-92  ,17-20,Lamb  15,Lamb  8,Batum  7,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Jan 13", Atlanta ,W107-84  ,18-20,Walker  23,Zeller  10,Batum  10,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Fri, Jan 15",New Orleans ,L109-107  ,18-21,Batum  25,Zeller  8,Batum  8,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sat, Jan 16", Milwaukee ,L105-92  ,18-22,Lin  15,Hawes  9,Batum  9,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Mon, Jan 18", Utah ,W124-119 2OT ,19-22,Walker  52,Walker  9,Walker  8,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Jan 20",Oklahoma City ,L109-95  ,19-23,Walker  21,Kaminsky  6,Kaminsky  4,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Fri, Jan 22",Orlando ,W120-116 OT ,20-23,Walker  40,Williams  14,Walker  9,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sat, Jan 23", New York ,W97-84  ,21-23,Walker  26,Williams  12,Walker  5,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Mon, Jan 25",Sacramento ,W129-128 2OT ,22-23,Daniels  28,Kaminsky  8,Lin  11,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Jan 27",Utah ,L102-73  ,22-24,Walker  15,Batum  10,Hawes  2,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Fri, Jan 29",Portland ,L109-91  ,22-25,Williams  20,Hansbrough  14,Batum  8,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sun, Jan 31",Los Angeles ,W101-82  ,23-25,Kidd-Gilchrist  19,Kidd-Gilchrist  12,Walker  6,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Feb 3", Cleveland ,W106-97  ,24-25,Lin  24,Kidd-Gilchrist  13,Lin  8,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Fri, Feb 5", Miami ,L98-95  ,24-26,Williams  27,Zeller  8,Batum  7,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Sat, Feb 6", Washington ,W108-104  ,25-26,Batum  26,Batum  11,Batum  9,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Mon, Feb 8", Chicago ,W108-91  ,26-26,Walker  30,Batum  13,Walker  8,A,Charlotte Hornets 2015-16 Regular Season NBA Schedule
"Wed, Feb 10",Indiana ,W117-95  ,27-26,Walker  25,Zeller  11,Batum  5,H,Charlotte Hornets 2015-16 Regular Season NBA Schedule
