DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Thu, Oct 21",Atlanta ,L113-87  ,0-1,Doncic  18,Doncic  11,Doncic  7,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sat, Oct 23",Toronto ,W103-95  ,1-1,Doncic  27,Porzingis  10,Doncic  12,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Tue, Oct 26", Houston ,W116-106  ,2-1,Doncic  26,Doncic  14,Brunson  11,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Thu, Oct 28", San Antonio ,W104-99  ,3-1,Doncic  25,Kleber  10,Doncic  5,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Fri, Oct 29",Denver ,L106-75  ,3-2,Doncic  16,Green  7,Doncic  4,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sun, Oct 31", Sacramento ,W105-99  ,4-2,Doncic  23,Doncic  8,Doncic  10,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Tue, Nov 2", Miami ,L125-110  ,4-3,Doncic  33,Powell  8,Doncic  5,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Nov 3",San Antonio ,W109-108  ,5-3,Brunson  31,Doncic  12,Doncic  7,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sat, Nov 6", Boston ,W107-104  ,6-3,Doncic  33,Doncic  9,Doncic  5,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Mon, Nov 8", New Orleans ,W108-92  ,7-3,Doncic  25,Porzingis  8,Brunson  6,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Nov 10",Chicago ,L117-107  ,7-4,Porzingis  22,Porzingis  12,Doncic  10,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Fri, Nov 12",San Antonio ,W123-109  ,8-4,Doncic  32,Doncic  12,Doncic  15,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Mon, Nov 15", Denver ,W111-101  ,9-4,Porzingis  29,Porzingis  11,Doncic  11,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Nov 17",Phoenix ,L105-98  ,9-5,Hardaway Jr.  22,Powell  12,Brunson  9,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Fri, Nov 19",Phoenix ,L112-104  ,9-6,Porzingis  23,Porzingis  12,Brunson  10,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sun, Nov 21",LA ,L97-91  ,9-7,Porzingis  25,Porzingis  8,Brunson  8,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Tue, Nov 23",LA ,W112-104 OT ,10-7,Porzingis  30,Doncic  9,Doncic  9,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sat, Nov 27", Washington ,L120-114  ,10-8,Doncic  33,Porzingis  7,Doncic  10,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Mon, Nov 29", Cleveland ,L114-96  ,10-9,Doncic  25,Doncic  10,Doncic  10,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Dec 1",New Orleans ,W139-107  ,11-9,Doncic  28,Porzingis  10,Doncic  14,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Fri, Dec 3", New Orleans ,L107-91  ,11-10,Doncic  21,Doncic  10,Doncic  7,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sat, Dec 4", Memphis ,L97-90  ,11-11,Hardaway Jr.  29,Kleber  9,Brunson  8,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Tue, Dec 7", Brooklyn ,L102-99  ,11-12,Doncic  28,Porzingis  12,Doncic  9,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Dec 8",Memphis ,W104-96  ,12-12,Doncic  26,Doncic  8,Doncic  7,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Fri, Dec 10",Indiana ,L106-93  ,12-13,Doncic  27,Doncic  9,Doncic  9,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sun, Dec 12",Oklahoma City ,W103-84  ,13-13,Brunson  18,Brunson  9,Finney-Smith  5,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Mon, Dec 13", Charlotte ,W120-96  ,14-13,Porzingis  24,Porzingis  13,Brunson  8,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Dec 15", Los Angeles ,L107-104 OT ,14-14,Brunson  25,Porzingis  12,Brunson  9,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sun, Dec 19",Minnesota ,L111-105  ,14-15,Hardaway Jr.  28,Kleber  14,Brunson  11,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Tue, Dec 21", Minnesota ,W114-102  ,15-15,Brunson  28,Brown  11,Burke  7,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Thu, Dec 23", Milwaukee ,L102-95  ,15-16,Brunson  19,Brown  13,Brunson  8,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sat, Dec 25",Utah ,L120-116  ,15-17,Porzingis  27,Porzingis  9,Brunson  6,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Mon, Dec 27",Portland ,W132-117  ,16-17,Porzingis  34,Porzingis  9,Green  10,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Dec 29",Sacramento ,L95-94  ,16-18,Brunson  25,Porzingis  7,Brunson  6,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Fri, Dec 31",Sacramento ,W112-96  ,17-18,Porzingis  24,Porzingis  9,Brunson  8,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sun, Jan 2",Oklahoma City ,W95-86  ,18-18,Chriss  15,Doncic  9,Doncic  10,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Mon, Jan 3", Denver ,W103-89  ,19-18,Doncic  21,Doncic  8,Doncic  15,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Jan 5", Golden State ,W99-82  ,20-18,Doncic  26,Kleber  10,Doncic  8,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Fri, Jan 7",Houston ,W130-106  ,21-18,Hardaway Jr.  19,Kleber  11,Brunson  10,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sun, Jan 9", Chicago ,W113-99  ,22-18,Doncic  22,Doncic  14,Doncic  14,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Jan 12",New York ,L108-85  ,22-19,Doncic  21,Doncic  11,Brunson  6,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Fri, Jan 14",Memphis ,W112-85  ,23-19,Doncic  27,Doncic  13,Doncic  10,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sat, Jan 15", Orlando ,W108-92  ,24-19,Doncic  23,Doncic  9,Doncic  3,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Mon, Jan 17", Oklahoma City ,W104-102  ,25-19,Doncic  20,Doncic  11,Doncic  12,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Jan 19", Toronto ,W102-98  ,26-19,Doncic  41,Doncic  14,Doncic  7,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Thu, Jan 20", Phoenix ,L109-101  ,26-20,Doncic  28,Porzingis  11,Doncic  8,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sun, Jan 23", Memphis ,W104-91  ,27-20,Doncic  37,Doncic  11,Doncic  9,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Tue, Jan 25",Golden State ,L130-92  ,27-21,Doncic  25,Doncic  8,Brunson  5,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Jan 26",Portland ,W132-112  ,28-21,Porzingis  22,Doncic  10,Doncic  15,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sat, Jan 29", Indiana ,W132-105  ,29-21,Doncic  30,Kleber  14,Doncic  12,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sun, Jan 30",Orlando ,L110-108  ,29-22,Doncic  34,Doncic  12,Doncic  11,H,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Wed, Feb 2", Oklahoma City ,L120-114 OT ,29-23,Doncic  40,Bullock Jr.  8,Doncic  10,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Fri, Feb 4", Philadelphia ,W107-98  ,30-23,Doncic  33,Doncic  13,Doncic  15,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Sun, Feb 6", Atlanta ,W103-94  ,31-23,Bullock Jr.  22,Doncic  10,Doncic  11,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Tue, Feb 8", Detroit ,W116-86  ,32-23,Doncic  33,Doncic  7,Doncic  11,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
"Thu, Feb 10", LA ,W112-105  ,33-23,Doncic  51,Doncic  9,Doncic  6,A,Dallas Mavericks 2021-22 Regular Season NBA Schedule
