DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 31", Sacramento ,W93-87  ,1-0,Noah  23,Deng  12,Hinrich  7,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Fri, Nov 2",Cleveland ,W115-86  ,2-0,Boozer  19,Boozer  7,Robinson  12,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Sat, Nov 3", New Orleans ,L89-82  ,2-1,Deng  19,Noah  11,Deng  4,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Tue, Nov 6", Orlando ,W99-93  ,3-1,Deng  23,Noah  9,Robinson  6,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Thu, Nov 8", Oklahoma City ,L97-91  ,3-2,Deng  27,Noah  13,Noah  6,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Sat, Nov 10", Minnesota ,W87-80  ,4-2,Robinson  18,Boozer  9,Deng  4,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Mon, Nov 12", Boston ,L101-95  ,4-3,Deng  26,Deng  11,Robinson  7,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Wed, Nov 14",Phoenix ,W112-106 OT ,5-3,Boozer  28,Boozer  14,Hinrich  7,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Sat, Nov 17",LA ,L101-80  ,5-4,Boozer  22,Boozer  12,Hinrich  10,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Sun, Nov 18",Portland ,L102-94  ,5-5,Robinson  18,Noah  15,Noah  8,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Wed, Nov 21",Houston ,L93-89  ,5-6,Robinson  21,Boozer  15,Hinrich  6,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Sat, Nov 24",Milwaukee ,W93-86  ,6-6,Boozer  22,Boozer  19,Noah  5,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Mon, Nov 26", Milwaukee ,L93-92  ,6-7,Hamilton  30,Boozer  11,Hinrich  6,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Wed, Nov 28", Dallas ,W101-78  ,7-7,Deng  22,Noah  10,Robinson  6,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Sat, Dec 1", Philadelphia ,W93-88  ,8-7,Deng  25,Noah  13,Deng  7,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Tue, Dec 4", Indiana ,L80-76  ,8-8,Robinson  19,Boozer  10,Hinrich  6,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Wed, Dec 5",Cleveland ,W95-85  ,9-8,Belinelli  23,Noah  15,Hinrich  8,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Fri, Dec 7",Detroit ,W108-104  ,10-8,Noah  30,Noah  23,Noah  6,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Sat, Dec 8", New York ,W93-85  ,11-8,Deng  22,Noah  11,Robinson  8,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Tue, Dec 11", LA ,L94-89  ,11-9,Boozer  24,Boozer  13,Noah  6,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Wed, Dec 12",Philadelphia ,W96-89  ,12-9,Noah  21,Deng  12,Noah  5,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Sat, Dec 15", Brooklyn ,W83-82  ,13-9,Belinelli  19,Noah  10,Noah  5,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Mon, Dec 17",Memphis ,L80-71  ,13-10,Boozer  16,Boozer  13,Hinrich  5,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Tue, Dec 18", Boston ,W100-89  ,14-10,Boozer  21,Noah  13,Noah  10,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Fri, Dec 21",New York ,W110-106  ,15-10,Deng  29,Deng  13,Hinrich  8,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Sat, Dec 22",Atlanta ,L92-75  ,15-11,Deng  11,Noah  9,Robinson  5,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Tue, Dec 25", Houston ,L120-97  ,15-12,Robinson  27,Noah  9,Noah  4,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Sat, Dec 29", Washington ,W87-77  ,16-12,Belinelli  17,Boozer  12,Hinrich  7,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Mon, Dec 31", Charlotte ,L91-81  ,16-13,Deng  20,Boozer  14,Robinson  7,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Wed, Jan 2",Orlando ,W96-94  ,17-13,Boozer  31,Boozer  11,Hamilton  9,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Fri, Jan 4",Miami ,W96-89  ,18-13,Boozer  27,Boozer  12,Hinrich  8,H,Chicago Bulls 2012-13 Regular Season NBA Schedule
"Mon, Jan 7", Cleveland ,W118-92  ,19-13,Boozer  24,Boozer  11,Deng  7,A,Chicago Bulls 2012-13 Regular Season NBA Schedule
