DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 23",Phoenix ,L124-95  ,0-1,Hield  28,Bagley III  10,Fox  5,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Fri, Oct 25", Portland ,L122-112  ,0-2,Fox  28,Dedmon  8,Fox  5,A,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Sat, Oct 26",Utah ,L113-81  ,0-3,Dedmon  11,Dedmon  6,Fox  5,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Mon, Oct 28", Denver ,L101-94  ,0-4,Holmes  24,Holmes  13,Fox  9,A,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Wed, Oct 30", Charlotte ,L118-111  ,0-5,Hield  23,Holmes  9,Fox  10,A,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Fri, Nov 1", Utah ,W102-101  ,1-5,Fox  25,Dedmon  7,Fox  4,A,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Sun, Nov 3",New York ,W113-92  ,2-5,Fox  24,Holmes  10,Fox  6,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Wed, Nov 6",Toronto ,L124-120  ,2-6,Barnes  26,Hield  8,Fox  10,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Fri, Nov 8",Atlanta ,W121-109  ,3-6,Hield  22,Holmes  9,Fox  9,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Tue, Nov 12", Portland ,W107-99  ,4-6,Bogdanovic  25,Bjelica  12,Bogdanovic  10,A,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Fri, Nov 15",Los Angeles ,L99-97  ,4-7,Hield  21,Hield  8,Barnes  6,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Sun, Nov 17", Boston ,W100-99  ,5-7,Hield  35,Bjelica  14,Bogdanovic  10,A,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Tue, Nov 19", Phoenix ,W120-116  ,6-7,Bogdanovic  31,Holmes  15,Joseph  14,A,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Fri, Nov 22",Brooklyn ,L116-97  ,6-8,Barnes  18,Holmes  8,Hield  5,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Sun, Nov 24",Washington ,W113-106  ,7-8,Barnes  26,Bjelica  12,Hield  5,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Mon, Nov 25",Boston ,L103-102  ,7-9,Hield  41,Bjelica  6,Bogdanovic  8,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Wed, Nov 27",Philadelphia ,L97-91  ,7-10,Hield  22,Barnes  9,Barnes  6,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Sat, Nov 30", Denver ,W100-97 OT ,8-10,Barnes  30,Bjelica  12,Bjelica  5,A,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Mon, Dec 2", Chicago ,L113-106  ,8-11,Hield  26,Holmes  9,Joseph  7,A,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Wed, Dec 4",Portland ,L127-116  ,8-12,Holmes  28,Holmes  10,Hield  7,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Fri, Dec 6",San Antonio ,L105-104 OT ,8-13,Hield  23,Holmes  14,Barnes  5,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
"Sun, Dec 8",Dallas ,W110-106  ,9-13,Bjelica  30,Holmes  9,Hield  5,H,Sacramento Kings 2019-20 Regular Season NBA Schedule
