DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 31", San Antonio ,L104-101  ,0-1,Gasol  22,Miller  10,Miller  5,A,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Sat, Nov 3", Indiana ,L121-111  ,0-2,Lowry  19,Gasol  10,Miller  7,A,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Wed, Nov 7",Seattle ,W105-98  ,1-2,Gay  25,Gay  10,Stoudamire  4,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Fri, Nov 9",Portland ,L110-98  ,1-3,Gay  31,Milicic  10,Miller  4,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Sat, Nov 10",Utah ,L118-94  ,1-4,Gay  18,Miller  12,Conley  9,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Tue, Nov 13", Houston ,W105-99  ,2-4,Gasol  26,Lowry  8,Miller  6,A,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Wed, Nov 14",Milwaukee ,L102-99  ,2-5,Gay  26,Milicic  13,Conley  6,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Fri, Nov 16", New Orleans ,L120-118 OT ,2-6,Navarro  28,Miller  9,Lowry  8,A,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Sat, Nov 17",Dallas ,L108-105  ,2-7,Miller  23,Miller  7,Lowry  7,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Mon, Nov 19", Seattle ,W125-108  ,3-7,Swift  24,Gasol  7,Miller  7,A,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Wed, Nov 21", Toronto ,L95-89  ,3-8,Miller  16,Miller  10,Lowry  5,A,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Fri, Nov 23",San Antonio ,L101-88  ,3-9,Navarro  16,Gay  7,Navarro  4,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Sat, Nov 24", Washington ,W124-118  ,4-9,Navarro  28,Gasol  9,Miller  6,A,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Tue, Nov 27",New Jersey ,W110-103  ,5-9,Gasol  22,Navarro  11,Miller  9,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Wed, Nov 28",Toronto ,L103-91  ,5-10,Navarro  15,Gasol  7,Lowry  3,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Sat, Dec 1", Minnesota ,W109-80  ,6-10,Gay  21,Miller  14,Stoudamire  7,A,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Mon, Dec 3", Portland ,L106-105  ,6-11,Gay  30,Gasol  15,Stoudamire  7,A,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Wed, Dec 5",Houston ,L105-92  ,6-12,Gasol  23,Gasol  12,Navarro  6,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Fri, Dec 7",New Orleans ,L118-116 OT ,6-13,Gay  31,Gasol  10,Lowry  9,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Sat, Dec 8",Atlanta ,L86-78  ,6-14,Gay  17,Gay  11,Gay  4,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Tue, Dec 11", Detroit ,L113-103  ,6-15,Gay  20,Miller  11,Gasol  5,A,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Fri, Dec 14", LA ,L98-91  ,6-16,Miller  23,Milicic  12,Miller  4,A,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
"Sat, Dec 15",Orlando ,W123-119  ,7-16,Gay  32,Miller  8,Miller  8,H,Memphis Grizzlies 2007-08 Regular Season NBA Schedule
