DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 27", Washington ,L102-91  ,0-1,Nowitzki  34,Nowitzki  9,Kidd  6,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Oct 30",Los Angeles ,W94-80  ,1-1,Nowitzki  21,Nowitzki  10,Kidd  11,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Oct 31",LA ,W93-84  ,2-1,Nowitzki  24,Marion  11,Kidd  10,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Tue, Nov 3", Utah ,W96-85  ,3-1,Nowitzki  40,Dampier  12,Kidd  6,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Nov 4",New Orleans ,L114-107 OT ,3-2,Terry  35,Dampier  14,Kidd  10,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Nov 7", Toronto ,W129-101  ,4-2,Nowitzki  29,Nowitzki  9,Barea  12,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Tue, Nov 10", Houston ,W121-103  ,5-2,Terry  24,Dampier  20,Kidd  11,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Nov 11",San Antonio ,L92-83  ,5-3,Nowitzki  29,Nowitzki  12,Kidd  9,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Nov 13",Minnesota ,W89-77  ,6-3,Nowitzki  20,Nowitzki  11,Kidd  6,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sun, Nov 15",Detroit ,W95-90  ,7-3,Nowitzki  25,Gooden  11,Kidd  7,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Nov 16",Milwaukee ,W115-113 OT ,8-3,Nowitzki  32,Gooden  14,Kidd  17,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Nov 18", San Antonio ,W99-94 OT ,9-3,Nowitzki  41,Nowitzki  12,Kidd  8,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Nov 20", Sacramento ,W104-102  ,10-3,Nowitzki  20,Gooden  16,Kidd  11,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Tue, Nov 24", Golden State ,L111-103  ,10-4,Nowitzki  28,Gooden  12,Kidd  13,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Nov 25",Houston ,W130-99  ,11-4,Terry  27,Nowitzki  8,Terry  10,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Nov 27",Indiana ,W113-92  ,12-4,Nowitzki  31,Humphries  11,Kidd  4,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Nov 28",Cleveland ,L111-95  ,12-5,Nowitzki  27,Nowitzki  9,Kidd  9,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Nov 30", Philadelphia ,W104-102  ,13-5,Nowitzki  28,Gooden  10,Kidd  11,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Dec 2",New Jersey ,W117-101  ,14-5,Nowitzki  24,Dampier  11,Kidd  10,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Dec 4",Memphis ,L98-82  ,14-6,Terry  18,Marion  11,Kidd  7,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Dec 5", Atlanta ,L80-75  ,14-7,Nowitzki  32,Dampier  12,Kidd  6,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Tue, Dec 8", Phoenix ,W102-101  ,15-7,Nowitzki  33,Nowitzki  8,Kidd  11,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Dec 11",Miami ,W106-93  ,16-7,Nowitzki  25,Dampier  17,Kidd  11,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Dec 12", Charlotte ,W98-97 OT ,17-7,Nowitzki  36,Dampier  18,Kidd  9,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Dec 14", New Orleans ,W94-90  ,18-7,Barea  23,Howard  8,Kidd  13,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Dec 16",Oklahoma City ,W100-86  ,19-7,Nowitzki  35,Nowitzki  11,Kidd  9,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Dec 18", Houston ,L116-108 OT ,19-8,Barea  23,Dampier  14,Kidd  10,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sun, Dec 20", Cleveland ,W102-95  ,20-8,Thomas  22,Dampier  10,Kidd  11,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Tue, Dec 22", Portland ,L85-81  ,20-9,Nowitzki  27,Dampier  15,Kidd  6,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Dec 26", Memphis ,W106-101  ,21-9,Terry  23,Dampier  10,Kidd  10,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sun, Dec 27",Denver ,W104-96  ,22-9,Gooden  19,Nowitzki  11,Kidd  9,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Thu, Dec 31",Houston ,L97-94  ,22-10,Terry  20,Marion  9,Kidd  5,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Jan 2",Sacramento ,W99-91  ,23-10,Nowitzki  25,Gooden  10,Kidd  7,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sun, Jan 3",Los Angeles ,L131-96  ,23-11,Nowitzki  22,Nowitzki  8,Kidd  5,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Tue, Jan 5", Detroit ,W98-93  ,24-11,Terry  26,Gooden  18,Kidd  8,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Jan 8",San Antonio ,W112-103  ,25-11,Nowitzki  26,Gooden  8,Terry  8,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Jan 9", Utah ,L111-93  ,25-12,Nowitzki  29,Dampier  13,Kidd  8,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Jan 13", Los Angeles ,L100-95  ,25-13,Nowitzki  30,Nowitzki  16,Kidd  11,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Jan 15", Oklahoma City ,W99-98  ,26-13,Nowitzki  32,Dampier  9,Kidd  11,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sun, Jan 17",Toronto ,L110-88  ,26-14,Nowitzki  19,Gooden  10,Kidd  9,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Jan 18",Boston ,W99-90  ,27-14,Nowitzki  37,Marion  8,Kidd  17,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Jan 20",Washington ,W94-93  ,28-14,Nowitzki  28,Marion  12,Kidd  15,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Jan 22",Philadelphia ,L92-81  ,28-15,Nowitzki  15,Kidd  9,Kidd  7,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sun, Jan 24",New York ,W128-78  ,29-15,Nowitzki  20,Gooden  18,Beaubois  5,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Tue, Jan 26", Milwaukee ,W108-107  ,30-15,Nowitzki  28,Dampier  11,Kidd  12,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Thu, Jan 28",Phoenix ,L112-106  ,30-16,Terry  21,Marion  8,Kidd  6,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Jan 30", Portland ,L114-112 OT ,30-17,Nowitzki  28,Nowitzki  9,Kidd  10,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Feb 1",Utah ,L104-92  ,30-18,Nowitzki  28,Nowitzki  8,Kidd  9,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Feb 3", Golden State ,W110-101  ,31-18,Terry  21,Marion  9,Kidd  16,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Feb 5", Minnesota ,L117-108  ,31-19,Nowitzki  21,Dampier  10,Kidd  7,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Feb 8",Golden State ,W127-117  ,32-19,Terry  36,Gooden  10,Kidd  12,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Tue, Feb 9",Denver ,L127-91  ,32-20,Nowitzki  17,Gooden  6,Kidd  5,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Tue, Feb 16",Oklahoma City ,L99-86  ,32-21,Nowitzki  24,Dampier  13,Nowitzki  6,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Feb 17", Phoenix ,W107-97  ,33-21,Nowitzki  28,Marion  10,Kidd  10,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Feb 19",Orlando ,W95-85  ,34-21,Nowitzki  23,Haywood  9,Kidd  8,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Feb 20", Miami ,W97-91  ,35-21,Nowitzki  28,Haywood  11,Kidd  11,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Feb 22", Indiana ,W91-82  ,36-21,Nowitzki  23,Haywood  20,Kidd  7,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Feb 24", Los Angeles ,W101-96  ,37-21,Nowitzki  31,Nowitzki  9,Kidd  13,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Feb 26",Atlanta ,W111-103 OT ,38-21,Nowitzki  37,Kidd  16,Kidd  17,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sun, Feb 28", New Orleans ,W108-100  ,39-21,Nowitzki  36,Kidd  9,Barea  9,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Mar 1",Charlotte ,W89-84  ,40-21,Nowitzki  27,Nowitzki  13,Kidd  7,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Mar 3", Minnesota ,W112-109  ,41-21,Terry  26,Marion  7,Terry  5,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Mar 5", Sacramento ,W108-100  ,42-21,Nowitzki  31,Nowitzki  12,Kidd  12,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Mar 6",Chicago ,W122-116  ,43-21,Nowitzki  27,Kidd  11,Kidd  15,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Mar 8",Minnesota ,W125-112  ,44-21,Marion  29,Marion  14,Kidd  9,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Mar 10", New Jersey ,W96-87  ,45-21,Kidd  20,Marion  13,Kidd  9,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Mar 13", New York ,L128-94  ,45-22,Nowitzki  20,Nowitzki  12,Kidd  6,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Mar 17", Chicago ,W113-106  ,46-22,Butler  27,Nowitzki  7,Nowitzki  5,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Mar 20", Boston ,L102-93  ,46-23,Nowitzki  28,Kidd  6,Kidd  9,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Mar 22",New Orleans ,L115-99  ,46-24,Terry  24,Haywood  9,Kidd  6,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Tue, Mar 23", LA ,W106-96  ,47-24,Kidd  26,Haywood  10,Kidd  12,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Thu, Mar 25",Portland ,L101-89  ,47-25,Butler  25,Butler  9,Kidd  7,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Mar 27",Golden State ,W111-90  ,48-25,Beaubois  40,Nowitzki  10,Kidd  11,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Mar 29", Denver ,W109-93  ,49-25,Nowitzki  34,Nowitzki  10,Nowitzki  10,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Mar 31",Memphis ,W106-102 OT ,50-25,Terry  29,Butler  13,Kidd  7,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Thu, Apr 1", Orlando ,L97-82  ,50-26,Nowitzki  24,Dampier  11,Kidd  2,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Apr 3", Oklahoma City ,L121-116  ,50-27,Nowitzki  30,Nowitzki  13,Kidd  6,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Apr 7", Memphis ,W110-84  ,51-27,Butler  23,Nowitzki  9,Kidd  10,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Fri, Apr 9",Portland ,W83-77  ,52-27,Nowitzki  40,Kidd  12,Kidd  6,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Sat, Apr 10",Sacramento ,W126-108  ,53-27,Nowitzki  39,Kidd  10,Kidd  13,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Mon, Apr 12",LA ,W117-94  ,54-27,Nowitzki  25,Nowitzki  8,Kidd  12,H,Dallas Mavericks 2009-10 Regular Season NBA Schedule
"Wed, Apr 14", San Antonio ,W96-89  ,55-27,Butler  20,Haywood  15,Nowitzki  5,A,Dallas Mavericks 2009-10 Regular Season NBA Schedule
