DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Fri, Nov 2",Boston ,W99-88  ,1-0,Jennings  21,Ilyasova  11,Jennings  13,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sat, Nov 3", Cleveland ,W105-102  ,2-0,Dunleavy  29,Dunleavy  12,Jennings  13,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Wed, Nov 7", Memphis ,L108-90  ,2-1,Jennings  19,Sanders  11,Ellis  7,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Fri, Nov 9",Washington ,W101-91  ,3-1,Ellis  22,Dunleavy  9,Jennings  7,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sat, Nov 10", Boston ,L96-92  ,3-2,Ellis  32,Sanders  12,Ellis  8,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Mon, Nov 12",Philadelphia ,W105-96  ,4-2,Jennings  33,Sanders  9,Jennings  8,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Wed, Nov 14", Indiana ,W99-85  ,5-2,Jennings  16,Udoh  7,Udrih  10,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sat, Nov 17", New Orleans ,W117-113  ,6-2,Ellis  22,Dunleavy  9,Ellis  9,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Mon, Nov 19",Charlotte ,L102-98  ,6-3,Ellis  31,Udoh  6,Udrih  7,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Wed, Nov 21",Miami ,L113-106 OT ,6-4,Jennings  19,Henson  18,Jennings  6,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sat, Nov 24", Chicago ,L93-86  ,6-5,Jennings  23,Sanders  8,Jennings  7,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Mon, Nov 26",Chicago ,W93-92  ,7-5,Ilyasova  18,Ilyasova  6,Udrih  6,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Wed, Nov 28", New York ,L102-88  ,7-6,Jennings  18,Dunleavy  9,Ellis  7,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Fri, Nov 30",Minnesota ,L95-85  ,7-7,Jennings  18,Sanders  12,Jennings  4,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sat, Dec 1", Boston ,W91-88  ,8-7,Sanders  18,Sanders  16,Ellis  7,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Mon, Dec 3",New Orleans ,L102-81  ,8-8,Jennings  25,Mbah a Moute  8,Ellis  6,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Wed, Dec 5",San Antonio ,L110-99  ,8-9,Ellis  21,Ellis  7,Ellis  11,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Fri, Dec 7", Charlotte ,W108-93  ,9-9,Ilyasova  21,Ilyasova  12,Jennings  8,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sun, Dec 9",Brooklyn ,W97-88  ,10-9,Jennings  26,Daniels  7,Jennings  7,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Wed, Dec 12", Sacramento ,W98-85  ,11-9,Jennings  19,Ilyasova  14,Ellis  11,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Fri, Dec 14",Cleveland ,W90-86  ,12-9,Ellis  33,Sanders  10,Jennings  8,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sat, Dec 15", LA ,L111-85  ,12-10,Daniels  16,Mbah a Moute  6,Ellis  4,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Tue, Dec 18", Indiana ,W98-93  ,13-10,Jennings  34,Mbah a Moute  10,Jennings  6,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Wed, Dec 19",Memphis ,L90-80  ,13-11,Jennings  26,Sanders  9,Dunleavy  3,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Fri, Dec 21",Boston ,W99-94 OT ,14-11,Ellis  27,Sanders  20,Jennings  8,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sat, Dec 22", Cleveland ,L94-82  ,14-12,Ellis  37,Sanders  12,Dunleavy  4,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Wed, Dec 26", Brooklyn ,W108-93  ,15-12,Jennings  25,Sanders  12,Ellis  7,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sat, Dec 29", Miami ,W104-85  ,16-12,Jennings  25,Sanders  11,Ellis  9,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sun, Dec 30",Detroit ,L96-94  ,16-13,Ellis  30,Jennings  6,Ellis  9,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Wed, Jan 2", San Antonio ,L117-110  ,16-14,Jennings  31,Ilyasova  10,Ellis  8,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Fri, Jan 4", Houston ,L115-101  ,16-15,Jennings  16,Henson  15,Jennings  7,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sat, Jan 5",Indiana ,L95-80  ,16-16,Ellis  21,Henson  13,Jennings  5,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Tue, Jan 8", Phoenix ,W108-99  ,17-16,Jennings  29,Henson  11,Jennings  9,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Wed, Jan 9",Chicago ,W104-96  ,18-16,Jennings  35,Sanders  12,Jennings  6,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Fri, Jan 11", Detroit ,L103-87  ,18-17,Jennings  15,Dalembert  7,Ellis  5,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sun, Jan 13",Toronto ,W107-96  ,19-17,Henson  19,Sanders  8,Jennings  10,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Tue, Jan 15",Los Angeles ,L104-88  ,19-18,Ellis  17,Sanders  11,Udrih  7,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Thu, Jan 17",Phoenix ,W98-94  ,20-18,Ellis  24,Sanders  15,Ellis  6,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Sat, Jan 19",Portland ,W110-104  ,21-18,Jennings  30,Ilyasova  14,Jennings  8,H,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
"Tue, Jan 22", Philadelphia ,W110-102  ,22-18,Ilyasova  27,Ilyasova  16,Ellis  10,A,Milwaukee Bucks 2012-13 Regular Season NBA Schedule
