DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 1", Houston ,W107-97  ,1-0,Boozer  24,Boozer  19,Williams  10,A,Utah Jazz 2006-07 Regular Season NBA Schedule
"Fri, Nov 3",Phoenix ,W108-104  ,2-0,Boozer  21,Kirilenko  14,Williams  6,H,Utah Jazz 2006-07 Regular Season NBA Schedule
"Sat, Nov 4", Golden State ,W106-82  ,3-0,Okur  21,Boozer  14,Brown  5,A,Utah Jazz 2006-07 Regular Season NBA Schedule
"Mon, Nov 6", Detroit ,W103-101  ,4-0,Okur  23,Boozer  11,Williams  7,A,Utah Jazz 2006-07 Regular Season NBA Schedule
"Wed, Nov 8",New Jersey ,L96-89  ,4-1,Boozer  15,Millsap  9,Boozer  7,H,Utah Jazz 2006-07 Regular Season NBA Schedule
"Fri, Nov 10",Boston ,W107-100  ,5-1,Williams  26,Boozer  14,Williams  14,H,Utah Jazz 2006-07 Regular Season NBA Schedule
"Sat, Nov 11",Milwaukee ,W113-111  ,6-1,Boozer  32,Okur  11,Williams  15,H,Utah Jazz 2006-07 Regular Season NBA Schedule
"Tue, Nov 14", LA ,W112-90  ,7-1,Okur  27,Boozer  15,Boozer  7,A,Utah Jazz 2006-07 Regular Season NBA Schedule
"Fri, Nov 17",Seattle ,W118-109  ,8-1,Williams  27,Boozer  13,Williams  8,H,Utah Jazz 2006-07 Regular Season NBA Schedule
"Sat, Nov 18", Phoenix ,W120-117 OT ,9-1,Williams  25,Boozer  16,Williams  14,A,Utah Jazz 2006-07 Regular Season NBA Schedule
"Mon, Nov 20", Toronto ,W101-96  ,10-1,Boozer  35,Okur  13,Williams  8,A,Utah Jazz 2006-07 Regular Season NBA Schedule
"Wed, Nov 22",Sacramento ,W110-101  ,11-1,Boozer  32,Boozer  13,Williams  13,H,Utah Jazz 2006-07 Regular Season NBA Schedule
"Fri, Nov 24", Los Angeles ,W114-108  ,12-1,Boozer  31,Boozer  16,Williams  10,A,Utah Jazz 2006-07 Regular Season NBA Schedule
"Sat, Nov 25",Golden State ,L91-78  ,12-2,Harpring  15,Boozer  10,Williams  8,H,Utah Jazz 2006-07 Regular Season NBA Schedule
"Mon, Nov 27", Orlando ,L88-75  ,12-3,Boozer  21,Boozer  10,Williams  6,A,Utah Jazz 2006-07 Regular Season NBA Schedule
"Wed, Nov 29", San Antonio ,W83-75  ,13-3,Boozer  23,Boozer  16,Williams  9,A,Utah Jazz 2006-07 Regular Season NBA Schedule
"Thu, Nov 30",Los Angeles ,L132-102  ,13-4,Boozer  26,Boozer  7,Williams  9,H,Utah Jazz 2006-07 Regular Season NBA Schedule
"Sat, Dec 2", Seattle ,W109-107  ,14-4,Boozer  24,Millsap  10,Williams  9,A,Utah Jazz 2006-07 Regular Season NBA Schedule
"Mon, Dec 4", Milwaukee ,W101-88  ,15-4,Boozer  30,Boozer  13,Williams  8,A,Utah Jazz 2006-07 Regular Season NBA Schedule
