DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 4",Washington ,W106-95  ,1-0,Whiteside  20,Whiteside  13,Waiters  8,H,Miami Heat 2016-17 Preseason NBA Schedule
"Sat, Oct 8", Minnesota,L109-100  ,1-1,Whiteside  17,Whiteside  12,Waiters  6,N,Miami Heat 2016-17 Preseason NBA Schedule
"Tue, Oct 11", Brooklyn ,W121-100  ,2-1,Whiteside  21,Whiteside  14,Dragic  11,A,Miami Heat 2016-17 Preseason NBA Schedule
"Fri, Oct 14",San Antonio ,W108-100  ,3-1,Johnson  17,Whiteside  9,Dragic  6,H,Miami Heat 2016-17 Preseason NBA Schedule
"Sat, Oct 15", Minnesota,L101-96  ,3-2,McGruder  15,Reed  13,Weber  6,N,Miami Heat 2016-17 Preseason NBA Schedule
"Tue, Oct 18", Orlando ,W107-77  ,4-2,Dragic  17,Reed  11,Dragic  5,A,Miami Heat 2016-17 Preseason NBA Schedule
"Thu, Oct 20",Charlotte ,L96-88  ,4-3,McGruder  19,White  12,Weber  7,H,Miami Heat 2016-17 Preseason NBA Schedule
"Fri, Oct 21", Philadelphia ,L113-110  ,4-4,Dragic  17,Whiteside  8,Dragic  7,A,Miami Heat 2016-17 Preseason NBA Schedule
