DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Apr 19",Atlanta ,L99-92  ,Lopez  17,Lopez  14,Johnson  6,H,Brooklyn Nets 2014-15 Postseason NBA Schedule
"Wed, Apr 22",Atlanta ,L96-91  ,Jack  23,Williams  10,Williams  8,H,Brooklyn Nets 2014-15 Postseason NBA Schedule
"Sat, Apr 25", Atlanta ,W91-83  ,Lopez  22,Lopez  13,Jack  8,A,Brooklyn Nets 2014-15 Postseason NBA Schedule
"Mon, Apr 27", Atlanta ,W120-115 OT ,Williams  35,Lopez  10,Williams  7,A,Brooklyn Nets 2014-15 Postseason NBA Schedule
"Wed, Apr 29",Atlanta ,L107-97  ,Anderson  23,Johnson  9,Jack  6,H,Brooklyn Nets 2014-15 Postseason NBA Schedule
"Fri, May 1", Atlanta ,L111-87  ,Lopez  19,Lopez  7,Johnson  6,A,Brooklyn Nets 2014-15 Postseason NBA Schedule
