DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Oct 3",ilano,W125-113  ,1-0,,,,H,New York Knicks 2010-11 Preseason NBA Schedule
"Wed, Oct 6",Minnesota ,L106-100  ,1-1,,,,H,New York Knicks 2010-11 Preseason NBA Schedule
"Wed, Oct 13", Boston,L104-101  ,1-2,,,,N,New York Knicks 2010-11 Preseason NBA Schedule
"Sat, Oct 16", Boston,L97-84  ,1-3,,,,N,New York Knicks 2010-11 Preseason NBA Schedule
"Sun, Oct 17", Washington ,W92-90  ,2-3,,,,A,New York Knicks 2010-11 Preseason NBA Schedule
"Tue, Oct 19", New Jersey ,W117-111  ,3-3,,,,A,New York Knicks 2010-11 Preseason NBA Schedule
"Wed, Oct 20", Philadelphia,L118-91  ,3-4,,,,N,New York Knicks 2010-11 Preseason NBA Schedule
"Fri, Oct 22",Toronto ,L108-103  ,3-5,,,,H,New York Knicks 2010-11 Preseason NBA Schedule
