DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 17",Indiana ,L111-83  ,0-1,Gasol  13,Green  7,Gasol  3,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Fri, Oct 19", Atlanta ,W131-117  ,1-1,Temple  30,Jackson Jr.  7,Conley  11,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Mon, Oct 22",Utah ,W92-84  ,2-1,Conley  23,Gasol  13,Conley  4,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Wed, Oct 24",Sacramento ,L97-92  ,2-2,Conley  27,Gasol  10,Conley  5,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Sat, Oct 27", Phoenix ,W117-96  ,3-2,Gasol  19,Gasol  8,Conley  7,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Tue, Oct 30", Washington ,W107-95  ,4-2,Temple  20,Anderson  11,Mack  8,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Fri, Nov 2",Utah ,W110-100  ,5-2,Conley  28,Gasol  10,Gasol  7,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Sun, Nov 4",Phoenix ,L102-100  ,5-3,Mack  21,Gasol  8,Conley  5,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Mon, Nov 5",Golden State ,L117-101  ,5-4,Brooks  18,Gasol  10,Gasol  9,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Wed, Nov 7", Denver ,W89-87  ,6-4,Gasol  20,Gasol  12,Conley  8,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Sat, Nov 10", Philadelphia ,W112-106 OT ,7-4,Conley  32,Anderson  13,Conley  6,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Mon, Nov 12", Utah ,L96-88  ,7-5,Conley  24,Anderson  13,Anderson  5,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Wed, Nov 14",Milwaukee ,W116-113  ,8-5,Gasol  29,Anderson  8,Mack  5,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Fri, Nov 16", Sacramento ,W112-104  ,9-5,Jackson Jr.  27,Gasol  14,Mack  8,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Sun, Nov 18",Minnesota ,W100-87  ,10-5,Gasol  26,Gasol  13,Conley  8,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Mon, Nov 19", Dallas ,W98-88  ,11-5,Conley  28,Gasol  15,Conley  7,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Wed, Nov 21",San Antonio ,W104-103  ,12-5,Conley  30,Gasol  10,Conley  9,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Fri, Nov 23",LA ,L112-107 OT ,12-6,Gasol  27,Gasol  13,Conley  11,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Sun, Nov 25", New York ,L103-98  ,12-7,Gasol  27,Gasol  8,Conley  11,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Tue, Nov 27", Toronto ,L122-114  ,12-8,Gasol  27,Green  7,Conley  6,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Fri, Nov 30",Brooklyn ,W131-125 2OT ,13-8,Conley  37,Gasol  15,Conley  10,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Sun, Dec 2",Philadelphia ,L103-95  ,13-9,Conley  21,Casspi  8,Conley  5,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Wed, Dec 5", LA ,W96-86  ,14-9,Conley  22,Green  11,Anderson  6,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Fri, Dec 7",New Orleans ,W107-103  ,15-9,Green  24,Anderson  11,Conley  10,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Sat, Dec 8", Los Angeles ,L111-88  ,15-10,Selden  17,Jackson Jr.  8,Selden  4,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Mon, Dec 10",Denver ,L105-99  ,15-11,Conley  19,Green  10,Conley  6,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Wed, Dec 12", Portland ,W92-83  ,16-11,Conley  23,Anderson  12,Conley  6,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Fri, Dec 14", Miami ,L100-97  ,16-12,Conley  22,Gasol  7,Conley  8,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Sat, Dec 15", Houston ,L105-97  ,16-13,Conley  22,Gasol  9,Conley  6,A,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Mon, Dec 17",Golden State ,L110-93  ,16-14,Casspi  20,Casspi  6,Gasol  6,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
"Wed, Dec 19",Portland ,L99-92  ,16-15,Conley  23,Gasol  10,Conley  6,H,Memphis Grizzlies 2018-19 Regular Season NBA Schedule
