DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Apr 18",Golden State ,L106-99  ,Davis  35,Pondexter  9,Pondexter  6,H,New Orleans Pelicans 2014-15 Postseason NBA Schedule
"Mon, Apr 20",Golden State ,L97-87  ,Davis  26,Asik  13,Evans  7,H,New Orleans Pelicans 2014-15 Postseason NBA Schedule
"Thu, Apr 23", Golden State ,L123-119 OT ,Davis  29,Davis  15,Evans  8,A,New Orleans Pelicans 2014-15 Postseason NBA Schedule
"Sat, Apr 25", Golden State ,L109-98  ,Davis  36,Davis  11,Gordon  5,A,New Orleans Pelicans 2014-15 Postseason NBA Schedule
