DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Dec 17", San Antonio ,W101-87  ,1-0,,,,A,Houston Rockets 2011-12 Preseason NBA Schedule
"Wed, Dec 21",San Antonio ,L97-95  ,1-1,,,,H,Houston Rockets 2011-12 Preseason NBA Schedule
