DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 7", Washington ,W108-82  ,1-0,,,,A,Dallas Mavericks 2008-09 Preseason NBA Schedule
"Thu, Oct 9",Chicago ,W110-102  ,2-0,,,,H,Dallas Mavericks 2008-09 Preseason NBA Schedule
"Fri, Oct 10",Milwaukee ,W105-79  ,3-0,,,,H,Dallas Mavericks 2008-09 Preseason NBA Schedule
"Wed, Oct 15",Indiana ,L100-93  ,3-1,,,,H,Dallas Mavericks 2008-09 Preseason NBA Schedule
"Thu, Oct 16",Detroit ,L85-81  ,3-2,,,,H,Dallas Mavericks 2008-09 Preseason NBA Schedule
"Sat, Oct 18", Sacramento ,W124-109  ,4-2,,,,A,Dallas Mavericks 2008-09 Preseason NBA Schedule
"Tue, Oct 21", Chicago ,L109-105  ,4-3,,,,A,Dallas Mavericks 2008-09 Preseason NBA Schedule
"Thu, Oct 23", Indiana ,L114-91  ,4-4,,,,A,Dallas Mavericks 2008-09 Preseason NBA Schedule
