DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Apr 18",Phoenix ,W105-100  ,Miller  31,Camby  17,Miller  8,H,Portland Trail Blazers 2009-10 Postseason NBA Schedule
"Tue, Apr 20",Phoenix ,L119-90  ,Webster  16,Camby  10,Miller  3,H,Portland Trail Blazers 2009-10 Postseason NBA Schedule
"Thu, Apr 22", Phoenix ,L108-89  ,Aldridge  17,Camby  10,Miller  9,A,Portland Trail Blazers 2009-10 Postseason NBA Schedule
"Sat, Apr 24", Phoenix ,W96-87  ,Aldridge  31,Aldridge  11,Miller  9,A,Portland Trail Blazers 2009-10 Postseason NBA Schedule
"Mon, Apr 26",Phoenix ,L107-88  ,Miller  21,Camby  11,Camby  5,H,Portland Trail Blazers 2009-10 Postseason NBA Schedule
"Thu, Apr 29", Phoenix ,L99-90  ,Webster  19,Aldridge  9,Bayless  7,A,Portland Trail Blazers 2009-10 Postseason NBA Schedule
