DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Thu, Nov 2",Dallas ,W97-91  ,1-0,Parker  19,Duncan  10,Ginobili  5,H,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Fri, Nov 3", Cleveland ,L88-81  ,1-1,Duncan  25,Duncan  12,Duncan  5,A,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Sun, Nov 5",Toronto ,W103-94  ,2-1,Duncan  26,Oberto  9,Duncan  4,H,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Mon, Nov 6",New York ,W105-93  ,3-1,Parker  24,Duncan  8,Parker  10,H,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Wed, Nov 8", Phoenix ,W111-106 OT ,4-1,Parker  29,Duncan  14,Parker  6,A,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Sat, Nov 11", New York ,W100-92  ,5-1,Parker  33,Duncan  16,Parker  6,A,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Tue, Nov 14",Houston ,W92-84  ,6-1,Duncan  19,Duncan  15,Parker  5,H,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Wed, Nov 15", Charlotte ,L95-92 OT ,6-2,Parker  25,Duncan  13,Ginobili  7,A,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Fri, Nov 17", Chicago ,W100-83  ,7-2,Duncan  21,Duncan  11,Udrih  9,A,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Sun, Nov 19",Sacramento ,W108-99  ,8-2,Duncan  35,Duncan  14,Parker  4,H,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Mon, Nov 20",Portland ,W107-98  ,9-2,Duncan  25,Duncan  6,Duncan  5,H,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Wed, Nov 22", Miami ,W106-86  ,10-2,Duncan  19,Duncan  6,Parker  4,A,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Fri, Nov 24", Dallas ,L95-92  ,10-3,Duncan  29,Oberto  11,Duncan  3,A,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Sun, Nov 26",Seattle ,W98-78  ,11-3,Parker  20,Duncan  16,Duncan  6,H,San Antonio Spurs 2006-07 Regular Season NBA Schedule
"Mon, Nov 27",Golden State ,L111-102  ,11-4,Parker  28,Duncan  16,Parker  7,H,San Antonio Spurs 2006-07 Regular Season NBA Schedule
