DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sun, Dec 25", Chicago ,L88-87  ,0-1,Bryant  28,Gasol  8,Bryant  6,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Mon, Dec 26",Sacramento ,L100-91  ,0-2,Bryant  29,Gasol  9,Bryant  6,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Tue, Dec 27", Utah ,W96-71  ,1-2,Bryant  26,Murphy  11,Bryant  5,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Thu, Dec 29", New York ,W99-82  ,2-2,Bryant  28,Gasol  10,Bryant  6,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sat, Dec 31", Denver ,W92-89  ,3-2,Bynum  29,Bynum  13,Bryant  9,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sun, Jan 1",Denver ,L99-90  ,3-3,Gasol  20,Bynum  16,Bryant  4,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Tue, Jan 3", Houston ,W108-99  ,4-3,Bryant  37,Bynum  22,Fisher  7,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Thu, Jan 5",Portland ,L107-96  ,4-4,Bryant  30,Bynum  12,Fisher  6,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Fri, Jan 6", Golden State ,W97-90  ,5-4,Bryant  39,Bynum  16,Bryant  7,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sun, Jan 8", Memphis ,W90-82  ,6-4,Bryant  26,Bynum  15,Bryant  9,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Tue, Jan 10", Phoenix ,W99-83  ,7-4,Bryant  48,Gasol  12,Blake  8,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Wed, Jan 11",Utah ,W90-87 OT ,8-4,Bryant  40,Gasol  11,Fisher  7,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Fri, Jan 13", Cleveland ,W97-92  ,9-4,Bryant  42,Bynum  11,Fisher  10,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sat, Jan 14",LA ,L102-94  ,9-5,Bryant  42,Bynum  16,Bryant  4,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Mon, Jan 16", Dallas ,W73-70  ,10-5,Bynum  17,Bynum  15,Bryant  7,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Thu, Jan 19",Miami ,L98-87  ,10-6,Gasol  26,Bynum  12,Bryant  7,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Fri, Jan 20",Orlando ,L92-80  ,10-7,Bryant  30,Bynum  12,Bryant  8,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sun, Jan 22", Indiana ,L98-96  ,10-8,Bryant  33,Bryant  8,Gasol  10,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Wed, Jan 25", LA ,W96-91  ,11-8,Bryant  24,Gasol  10,World Peace  7,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sat, Jan 28",Milwaukee ,L100-89  ,11-9,Bryant  27,Gasol  15,Bryant  9,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sun, Jan 29",Minnesota ,W106-101  ,12-9,Bryant  35,Bryant  14,Fisher  7,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Tue, Jan 31", Charlotte ,W106-73  ,13-9,Bryant  24,Bynum  11,Murphy  4,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Fri, Feb 3",Denver ,W93-89  ,14-9,Bynum  22,Gasol  17,Bryant  9,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sat, Feb 4",Utah ,L96-87  ,14-10,Bryant  26,Gasol  16,Gasol  4,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Mon, Feb 6",Philadelphia ,L95-90  ,14-11,Bryant  28,Bynum  20,Bryant  6,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Thu, Feb 9",Boston ,W88-87 OT ,15-11,Bryant  27,Bynum  17,Bryant  4,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Fri, Feb 10",New York ,L92-85  ,15-12,Bryant  34,Bynum  13,Blake  3,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sun, Feb 12",Toronto ,W94-92  ,16-12,Bryant  27,Gasol  17,Gasol  6,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Tue, Feb 14", Atlanta ,W86-78  ,17-12,Gasol  20,Bynum  15,Blake  6,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Fri, Feb 17", Phoenix ,W111-99  ,18-12,Bryant  36,Bynum  14,Bryant  6,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sun, Feb 19",Phoenix ,L102-90  ,18-13,Bryant  32,Gasol  12,Gasol  6,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Mon, Feb 20", Portland ,W103-92  ,19-13,Bryant  28,Bynum  19,Gasol  4,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Wed, Feb 22",Dallas ,W96-91  ,20-13,Gasol  24,Bynum  14,Blake  5,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Thu, Feb 23",Oklahoma City ,L100-85  ,20-14,Bryant  24,Bynum  12,World Peace  5,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Wed, Feb 29", Minnesota ,W104-85  ,21-14,Bryant  31,Bynum  13,Bryant  8,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Fri, Mar 2", Sacramento ,W115-107  ,22-14,Bryant  38,Bynum  15,Fisher  7,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sun, Mar 4", Miami ,W93-83  ,23-14,Bryant  33,Bynum  13,Blake  6,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Tue, Mar 6",Detroit ,L88-85 OT ,23-15,Bynum  30,Bynum  14,Bryant  7,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Wed, Mar 7",Washington ,L106-101  ,23-16,Bryant  30,Gasol  15,Blake  7,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Fri, Mar 9",Minnesota ,W105-102  ,24-16,Bryant  34,Gasol  11,Blake  5,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sun, Mar 11", Boston ,W97-94  ,25-16,Bryant  26,Bynum  14,Bryant  7,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Tue, Mar 13",Memphis ,W116-111 2OT ,26-16,Bynum  37,Bynum  16,Gasol  8,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Wed, Mar 14",New Orleans ,W107-101 OT ,27-16,Bryant  33,Bynum  18,Bryant  5,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Fri, Mar 16", Minnesota ,W97-92  ,28-16,Bryant  28,Bynum  14,Blake  6,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sun, Mar 18", Utah ,L103-99  ,28-17,Bynum  33,Bynum  11,Barnes  6,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Tue, Mar 20",Houston ,L107-104  ,28-18,Bryant  29,Bynum  7,Bryant  4,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Wed, Mar 21",Dallas ,W109-93  ,29-18,Bryant  30,Gasol  9,Sessions  9,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Fri, Mar 23", Portland ,W103-96  ,30-18,Bynum  28,Gasol  16,Sessions  11,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sun, Mar 25", Memphis ,L102-96  ,30-19,Bynum  30,Gasol  14,Sessions  5,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Tue, Mar 27",Golden State ,W104-101  ,31-19,Bryant  30,Gasol  17,Bryant  5,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Thu, Mar 29", Oklahoma City ,L102-93  ,31-20,Bynum  25,Bynum  13,Sessions  5,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sat, Mar 31", New Orleans ,W88-85  ,32-20,Gasol  21,Gasol  11,Sessions  10,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Sun, Apr 1", Golden State ,W120-112  ,33-20,Bryant  40,Gasol  11,Sessions  9,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Tue, Apr 3", New Jersey ,W91-87  ,34-20,Bryant  24,Gasol  12,Sessions  11,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Wed, Apr 4",LA ,W113-108  ,35-20,Bynum  36,Bynum  8,Sessions  8,H,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
"Fri, Apr 6", Houston ,L112-107  ,35-21,Bryant  28,Barnes  13,Sessions  7,A,Los Angeles Lakers 2011-12 Regular Season NBA Schedule
