DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Oct 3",Chicago ,W93-91  ,1-0,Monroe  15,Carter-Williams  11,Dellavedova  6,H,Milwaukee Bucks 2016-17 Preseason NBA Schedule
"Sat, Oct 8", Dallas ,W88-74  ,2-0,Parker  21,Beasley  9,Brogdon  6,A,Milwaukee Bucks 2016-17 Preseason NBA Schedule
"Wed, Oct 12",Indiana ,L101-83  ,2-1,Antetokounmpo  20,Henson  8,Antetokounmpo  6,H,Milwaukee Bucks 2016-17 Preseason NBA Schedule
"Sat, Oct 15", Chicago ,L107-86  ,2-2,Parker  21,Parker  6,Dellavedova  8,A,Milwaukee Bucks 2016-17 Preseason NBA Schedule
"Mon, Oct 17",Detroit ,L102-78  ,2-3,Antetokounmpo  21,Monroe  8,Antetokounmpo  4,H,Milwaukee Bucks 2016-17 Preseason NBA Schedule
"Wed, Oct 19", Indiana ,W111-103  ,3-3,Antetokounmpo  20,Parker  10,Dellavedova  7,A,Milwaukee Bucks 2016-17 Preseason NBA Schedule
