DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Apr 12",Minnesota ,L109-104  ,42-40,George  34,Zubac  9,George  5,H,LA Clippers 2021-22 Play-In NBA Schedule
"Fri, Apr 15", New Orleans ,L105-101  ,42-40,Morris Sr.  27,Batum  10,Jackson  8,A,LA Clippers 2021-22 Play-In NBA Schedule
