DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 27", Cleveland ,W97-95  ,1-0,Mirotic  19,Gibson  10,Rose  5,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Wed, Oct 28",Brooklyn ,W115-100  ,2-0,Butler  24,Mirotic  9,Butler  6,H,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Fri, Oct 30",Detroit ,L98-94 OT ,2-1,Butler  23,Gasol  12,Rose  6,H,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Sun, Nov 1", Orlando ,W92-87  ,3-1,Gasol  16,Noah  9,Rose  8,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Tue, Nov 3",Charlotte ,L130-105  ,3-2,Butler  26,Gasol  8,Rose  5,H,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Thu, Nov 5", Oklahoma City ,W104-98  ,4-2,Rose  29,Gasol  10,Rose  6,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Sat, Nov 7", Minnesota ,L102-93 OT ,4-3,Gasol  21,Gasol  14,Noah  7,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Mon, Nov 9",Philadelphia ,W111-88  ,5-3,Mirotic  20,Mirotic  10,Rose  8,H,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Fri, Nov 13", Charlotte ,W102-97  ,6-3,Butler  27,Noah  18,Rose  8,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Mon, Nov 16", Indiana ,W96-95  ,7-3,Rose  23,Gasol  13,Rose  6,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Wed, Nov 18",Phoenix ,W103-97  ,8-3,Butler  32,Noah  11,Hinrich  6,H,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Fri, Nov 20",Golden State ,L106-94  ,8-4,Butler  28,Mirotic  10,Butler  7,H,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Tue, Nov 24",Portland ,W93-88  ,9-4,Butler  22,Gasol  14,Rose  6,H,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Fri, Nov 27",Indiana ,L104-92  ,9-5,Mirotic  25,Gasol  11,Butler  5,H,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Mon, Nov 30", San Antonio ,W92-89  ,10-5,Gasol  18,Gasol  13,Noah  7,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Wed, Dec 2", Denver ,W99-90  ,11-5,Gasol  26,Gasol  19,Rose  9,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Sat, Dec 5", Charlotte ,L102-96  ,11-6,Butler  25,Gasol  11,Noah  6,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Mon, Dec 7", Phoenix ,L103-101  ,11-7,Gasol  22,Gasol  10,Gasol  6,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Wed, Dec 9",Boston ,L105-100  ,11-8,Butler  36,Gasol  15,Rose  6,H,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Thu, Dec 10", LA ,W83-80  ,12-8,Gasol  24,Noah  13,Butler  8,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Sat, Dec 12", New Orleans ,W98-94  ,13-8,Gasol  18,Gasol  11,Brooks  3,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Mon, Dec 14", Philadelphia ,W115-96  ,14-8,Butler  23,Noah  15,Noah  8,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Wed, Dec 16", Memphis ,W98-85  ,15-8,Butler  24,Gasol  14,Rose  5,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
"Fri, Dec 18", Detroit ,L147-144 4OT ,15-9,Butler  43,Gasol  15,Rose  8,A,Chicago Bulls 2015-16 Regular Season NBA Schedule
