DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 1", Toronto ,W102-92  ,1-0,Carter  25,Carter  11,Kidd  10,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Fri, Nov 3",Miami ,L91-85  ,1-1,Carter  27,Kidd  9,Carter  4,H,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Wed, Nov 8", Utah ,W96-89  ,2-1,Carter  30,Carter  8,Jefferson  4,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Fri, Nov 10", Miami ,L113-106  ,2-2,Carter  33,Krstic  11,Kidd  9,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Sun, Nov 12",Washington ,W105-93 OT ,3-2,Carter  34,Kidd  11,Kidd  18,H,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Mon, Nov 13", Seattle ,L119-113  ,3-3,Carter  38,Kidd  6,Kidd  12,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Wed, Nov 15", Milwaukee ,W100-87  ,4-3,Kidd  25,Kidd  8,Kidd  11,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Fri, Nov 17",Indiana ,W100-91  ,5-3,Carter  28,Kidd  9,Kidd  6,H,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Sat, Nov 18", Portland ,L86-68  ,5-4,Carter  18,Wright  8,Kidd  6,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Mon, Nov 20",Seattle ,L99-87  ,5-5,Carter  27,Wright  11,Kidd  8,H,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Wed, Nov 22",Portland ,L100-97  ,5-6,Carter  35,Collins  8,Kidd  14,H,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Fri, Nov 24",Phoenix ,L99-93  ,5-7,Williams  27,Kidd  8,Kidd  5,H,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Sun, Nov 26",Los Angeles ,L99-93  ,5-8,Carter  21,Carter  11,Kidd  16,H,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Tue, Nov 28", Charlotte ,L96-92  ,5-9,Jefferson  27,Kidd  10,Kidd  9,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Wed, Nov 29",Boston ,W106-103  ,6-9,Carter  23,Carter  9,Kidd  9,H,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Sat, Dec 2", Philadelphia ,W112-107  ,7-9,Carter  41,Kidd  9,Kidd  13,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Tue, Dec 5", Dallas ,L92-75  ,7-10,Carter  20,Krstic  12,Kidd  8,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Thu, Dec 7", Phoenix ,L161-157 2OT ,7-11,Kidd  38,Kidd  14,Kidd  14,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Sat, Dec 9", Boston ,L92-90  ,7-12,Krstic  20,Carter  11,Kidd  6,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Mon, Dec 11", Memphis ,W105-92  ,8-12,Carter  37,Kidd  10,Kidd  13,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Wed, Dec 13", Milwaukee ,W108-95  ,9-12,Carter  36,Kidd  10,Kidd  10,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Fri, Dec 15",Toronto ,L90-78  ,9-13,Adams  13,Krstic  10,Kidd  6,H,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Sat, Dec 16", Detroit ,L90-82  ,9-14,Krstic  27,Kidd  9,Kidd  8,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
"Mon, Dec 18", Golden State ,W105-97  ,10-14,Krstic  26,Krstic  14,Kidd  12,A,Brooklyn Nets 2006-07 Regular Season NBA Schedule
