DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 29",Detroit ,L100-94  ,0-1,Granger  33,Murphy  15,Ford  5,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sat, Nov 1", Boston ,W95-79  ,1-1,Granger  20,Daniels  10,Murphy  5,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Wed, Nov 5", Phoenix ,L113-103  ,1-2,Granger  23,Murphy  10,Murphy  4,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Nov 7",Cleveland ,L111-107  ,1-3,Granger  33,Daniels  11,Daniels  7,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sat, Nov 8", New Jersey ,W98-80  ,2-3,Granger  23,Foster  13,Ford  9,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Mon, Nov 10", Oklahoma City ,W107-99  ,3-3,Ford  24,Ford  7,Ford  10,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Wed, Nov 12",New Jersey ,W98-87  ,4-3,Ford  18,Ford  8,Ford  9,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Nov 14", Philadelphia ,L94-92  ,4-4,Granger  18,Foster  11,Ford  7,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sat, Nov 15",Chicago ,L104-91  ,4-5,Ford  16,Murphy  13,Murphy  5,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Tue, Nov 18", Atlanta ,W113-96  ,5-5,Granger  34,Murphy  19,Nesterovic  5,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Nov 21", Orlando ,L100-98 OT ,5-6,Daniels  25,Murphy  10,Nesterovic  8,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sat, Nov 22",Miami ,L109-100  ,5-7,Daniels  25,Murphy  11,Granger  6,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Tue, Nov 25",Dallas ,L109-106  ,5-8,Granger  22,Murphy  14,Ford  7,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Wed, Nov 26",Houston ,W91-90  ,6-8,Murphy  21,Murphy  14,Granger  5,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Nov 28", Charlotte ,L115-108 OT ,6-9,Granger  35,Murphy  12,Ford  6,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sat, Nov 29",Orlando ,L110-96  ,6-10,Granger  27,Murphy  11,Ford  5,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Tue, Dec 2", Los Angeles ,W118-117  ,7-10,Granger  32,Murphy  17,Ford  8,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Wed, Dec 3",Boston ,L114-96  ,7-11,Granger  20,Murphy  10,Ford  8,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Dec 5",Cleveland ,L97-73  ,7-12,Murphy  15,Foster  7,Granger  5,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sun, Dec 7", Boston ,L122-117 OT ,7-13,Daniels  26,Daniels  7,Granger  6,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Wed, Dec 10",Toronto ,L101-88  ,7-14,Granger  22,Murphy  20,Murphy  6,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Dec 12",Detroit ,L114-110  ,7-15,Granger  42,Murphy  11,Ford  10,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sat, Dec 13",Milwaukee ,L121-103  ,7-16,Ford  27,Murphy  11,Ford  6,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Mon, Dec 15",Washington ,W118-98  ,8-16,Granger  27,Murphy  12,Daniels  7,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Wed, Dec 17", Golden State ,W127-120  ,9-16,Granger  41,Granger  11,Granger  6,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Dec 19", LA ,L117-109 2OT ,9-17,Jack  27,Foster  11,Jack  7,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sat, Dec 20",Philadelphia ,W95-94  ,10-17,Ford  25,Foster  10,Jack  8,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Tue, Dec 23", New Jersey ,L108-107  ,10-18,Granger  26,Foster  14,Jack  8,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Dec 26",Memphis ,L108-105  ,10-19,Daniels  28,Murphy  12,Granger  5,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sun, Dec 28", New Orleans ,L105-103  ,10-20,Granger  34,Murphy  16,Jack  6,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Tue, Dec 30", Atlanta ,L110-104  ,10-21,Granger  25,Murphy  14,Granger  5,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Jan 2",New York ,W105-103  ,11-21,Jack  29,Murphy  18,Granger  6,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sat, Jan 3", Sacramento ,W122-117  ,12-21,Granger  35,Murphy  13,Ford  7,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Mon, Jan 5",Denver ,L135-115  ,12-22,Granger  36,Murphy  12,Jack  7,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Wed, Jan 7",Phoenix ,W113-110  ,13-22,Granger  37,Foster  9,Granger  6,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Jan 9",Los Angeles ,L121-119  ,13-23,Granger  28,Murphy  6,Jack  8,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sun, Jan 11",Golden State ,L120-117  ,13-24,Granger  42,Foster  12,Ford  6,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Mon, Jan 12",Utah ,L120-113  ,13-25,Granger  30,Murphy  10,Diener  8,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Wed, Jan 14", Detroit ,W110-106 OT ,14-25,Granger  24,Murphy  13,Jack  6,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Jan 16", Toronto ,W111-104  ,15-25,Granger  23,Murphy  15,Jack  7,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Mon, Jan 19",New Orleans ,L103-100  ,15-26,Granger  30,Murphy  11,Murphy  5,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Tue, Jan 20",San Antonio ,L99-81  ,15-27,Granger  17,Murphy  10,Nesterovic  4,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Jan 23", Houston ,W107-102  ,16-27,Granger  25,Murphy  16,Ford  6,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sun, Jan 25", Charlotte ,W98-93  ,17-27,Granger  27,Murphy  14,Ford  7,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Tue, Jan 27",Orlando ,L135-111  ,17-28,Ford  23,Murphy  7,Jack  4,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Wed, Jan 28", Milwaukee ,W107-99  ,18-28,Ford  34,Murphy  13,Jack  6,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Jan 30", Miami ,W114-103  ,19-28,Dunleavy  30,Murphy  12,Dunleavy  5,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sat, Jan 31", New York ,L122-113  ,19-29,Ford  36,Murphy  11,Ford  5,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Tue, Feb 3", Minnesota ,L116-111  ,19-30,Granger  28,Murphy  12,Ford  7,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Thu, Feb 5",Philadelphia ,L99-94  ,19-31,Dunleavy  21,Murphy  14,Ford  7,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Feb 6", Orlando ,W107-102  ,20-31,Granger  33,Murphy  8,Ford  5,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sun, Feb 8",Washington ,L119-117  ,20-32,Granger  29,Murphy  10,Ford  7,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Tue, Feb 10", Cleveland ,W96-95  ,21-32,Murphy  18,Murphy  15,Ford  4,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Wed, Feb 11",Milwaukee ,L122-110  ,21-33,Granger  26,Murphy  10,Ford  13,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Tue, Feb 17", Philadelphia ,W100-91  ,22-33,Granger  20,Granger  10,Ford  7,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Wed, Feb 18",Charlotte ,L103-94  ,22-34,Murphy  18,Murphy  16,Diener  6,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Fri, Feb 20",Minnesota ,W112-105  ,23-34,Daniels  24,Murphy  14,Diener  6,H,Indiana Pacers 2008-09 Regular Season NBA Schedule
"Sun, Feb 22", Chicago ,W98-91  ,24-34,Murphy  27,Murphy  14,Ford  5,A,Indiana Pacers 2008-09 Regular Season NBA Schedule
