DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 27",Memphis ,W119-104  ,1-0,Johnson  22,Pachulia  11,Johnson  7,H,Atlanta Hawks 2010-11 Regular Season NBA Schedule
"Fri, Oct 29",Philadelphia ,W104-101  ,2-0,Johnson  22,Horford  12,Bibby  6,H,Atlanta Hawks 2010-11 Regular Season NBA Schedule
"Sat, Oct 30", Washington ,W99-95  ,3-0,Johnson  25,Horford  10,Bibby  4,A,Atlanta Hawks 2010-11 Regular Season NBA Schedule
"Tue, Nov 2",Cleveland ,W100-88  ,4-0,Williams  22,Horford  12,Johnson  9,H,Atlanta Hawks 2010-11 Regular Season NBA Schedule
"Wed, Nov 3", Detroit ,W94-85  ,5-0,Smith  22,Smith  11,Johnson  8,A,Atlanta Hawks 2010-11 Regular Season NBA Schedule
"Fri, Nov 5",Minnesota ,W113-103  ,6-0,Crawford  22,Horford  12,Smith  6,H,Atlanta Hawks 2010-11 Regular Season NBA Schedule
"Sun, Nov 7", Phoenix ,L118-114  ,6-1,Johnson  34,Horford  10,Johnson  6,A,Atlanta Hawks 2010-11 Regular Season NBA Schedule
"Mon, Nov 8",Orlando ,L93-89  ,6-2,Johnson  23,Smith  13,Smith  6,H,Atlanta Hawks 2010-11 Regular Season NBA Schedule
"Wed, Nov 10", Milwaukee ,L108-91  ,6-3,Pachulia  16,Smith  8,Teague  6,A,Atlanta Hawks 2010-11 Regular Season NBA Schedule
"Fri, Nov 12", Utah ,L90-86  ,6-4,Johnson  23,Smith  13,Smith  5,A,Atlanta Hawks 2010-11 Regular Season NBA Schedule
"Sun, Nov 14", Minnesota ,W111-105  ,7-4,Horford  28,Horford  10,Johnson  5,A,Atlanta Hawks 2010-11 Regular Season NBA Schedule
"Tue, Nov 16",Indiana ,W102-92  ,8-4,Smith  25,Smith  8,Bibby  7,H,Atlanta Hawks 2010-11 Regular Season NBA Schedule
