DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Apr 22",Cleveland ,L97-86  ,Arenas  26,Jamison  7,Daniels  6,H,Washington Wizards 2005-06 Postseason NBA Schedule
"Tue, Apr 25",Cleveland ,W89-84  ,Arenas  30,Butler  9,Arenas  6,H,Washington Wizards 2005-06 Postseason NBA Schedule
"Fri, Apr 28", Cleveland ,L97-96  ,Arenas  34,Butler  11,Jamison  3,A,Washington Wizards 2005-06 Postseason NBA Schedule
"Sun, Apr 30", Cleveland ,W106-96  ,Arenas  34,Jeffries  11,Arenas  6,A,Washington Wizards 2005-06 Postseason NBA Schedule
"Wed, May 3",Cleveland ,L121-120 OT ,Arenas  44,Butler  11,Daniels  7,H,Washington Wizards 2005-06 Postseason NBA Schedule
"Fri, May 5", Cleveland ,L114-113 OT ,Arenas  36,Butler  20,Arenas  11,A,Washington Wizards 2005-06 Postseason NBA Schedule
