DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 29", Los Angeles ,L117-79  ,0-1,Thornton  16,Thomas  8,Davis  7,A,LA Clippers 2008-09 Regular Season NBA Schedule
"Fri, Oct 31", Denver ,L113-103 OT ,0-2,Thornton  30,Kaman  15,Mobley  3,A,LA Clippers 2008-09 Regular Season NBA Schedule
"Sat, Nov 1",Utah ,L101-79  ,0-3,Mobley  20,Kaman  12,Taylor  4,H,LA Clippers 2008-09 Regular Season NBA Schedule
"Mon, Nov 3", Utah ,L89-73  ,0-4,Kaman  19,Kaman  10,Davis  9,A,LA Clippers 2008-09 Regular Season NBA Schedule
"Wed, Nov 5",Los Angeles ,L106-88  ,0-5,Thornton  22,Thomas  11,Davis  7,H,LA Clippers 2008-09 Regular Season NBA Schedule
"Fri, Nov 7", Houston ,L92-83  ,0-6,Kaman  23,Camby  13,Davis  8,A,LA Clippers 2008-09 Regular Season NBA Schedule
"Sun, Nov 9", Dallas ,W103-92  ,1-6,Davis  22,Camby  14,Davis  10,A,LA Clippers 2008-09 Regular Season NBA Schedule
"Wed, Nov 12", Sacramento ,L103-98  ,1-7,Thornton  20,Kaman  6,Davis  11,A,LA Clippers 2008-09 Regular Season NBA Schedule
"Sat, Nov 15", Golden State ,L121-103  ,1-8,Davis  25,Kaman  13,Davis  11,A,LA Clippers 2008-09 Regular Season NBA Schedule
"Mon, Nov 17", San Antonio ,L86-83  ,1-9,Mobley  18,Kaman  13,Davis  8,A,LA Clippers 2008-09 Regular Season NBA Schedule
"Wed, Nov 19",Oklahoma City ,W108-88  ,2-9,Kaman  25,Kaman  14,Davis  8,H,LA Clippers 2008-09 Regular Season NBA Schedule
"Fri, Nov 21",Philadelphia ,L89-88  ,2-10,Thornton  22,Thornton  9,Davis  6,H,LA Clippers 2008-09 Regular Season NBA Schedule
"Sat, Nov 22",New Jersey ,L112-95  ,2-11,Davis  30,Camby  13,Davis  10,H,LA Clippers 2008-09 Regular Season NBA Schedule
"Mon, Nov 24", New Orleans ,L99-87  ,2-12,Gordon  25,Camby  11,Davis  8,A,LA Clippers 2008-09 Regular Season NBA Schedule
