DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 25",Chicago ,W124-104  ,1-0,Gilgeous-Alexander  31,Dort  7,Gilgeous-Alexander  10,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Fri, Oct 27",Cleveland ,W108-105  ,2-0,Gilgeous-Alexander  34,Holmgren  13,Giddey  6,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sun, Oct 29", Denver ,L128-95  ,2-1,Holmgren  19,Dieng  5,Gilgeous-Alexander  7,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Mon, Oct 30", Detroit ,W124-112  ,3-1,Gilgeous-Alexander  32,Gilgeous-Alexander  9,Williams  6,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Wed, Nov 1", New Orleans ,L110-106  ,3-2,Gilgeous-Alexander  20,Holmgren  11,Gilgeous-Alexander  8,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Fri, Nov 3", Golden State ,L141-139  ,3-3,Dort  29,Holmgren  8,Williams  8,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Mon, Nov 6", Atlanta ,W126-117  ,4-3,Gilgeous-Alexander  30,Holmgren  12,Gilgeous-Alexander  6,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Wed, Nov 8", Cleveland ,W128-120  ,5-3,Gilgeous-Alexander  43,Gilgeous-Alexander  7,Gilgeous-Alexander  6,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Fri, Nov 10",Sacramento ,L105-98  ,5-4,Gilgeous-Alexander  33,Gilgeous-Alexander  7,Gilgeous-Alexander  5,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sun, Nov 12",Phoenix ,W111-99  ,6-4,Gilgeous-Alexander  35,Gilgeous-Alexander  7,Giddey  10,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Tue, Nov 14", San Antonio ,W123-87  ,7-4,Gilgeous-Alexander  28,Giddey  7,Giddey  7,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Thu, Nov 16",Golden State ,W128-109  ,8-4,Gilgeous-Alexander  24,Holmgren  10,Gilgeous-Alexander  7,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sat, Nov 18",Golden State ,W130-123 OT ,9-4,Gilgeous-Alexander  40,Holmgren  10,Gilgeous-Alexander  6,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sun, Nov 19",Portland ,W134-91  ,10-4,Gilgeous-Alexander  28,Williams  7,Giddey  5,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Wed, Nov 22", Chicago ,W116-102  ,11-4,Gilgeous-Alexander  40,Holmgren  13,Gilgeous-Alexander  12,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sat, Nov 25", Philadelphia ,L127-123  ,11-5,Holmgren  33,Giddey  7,Giddey  8,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Tue, Nov 28",Minnesota ,L106-103  ,11-6,Gilgeous-Alexander  32,Holmgren  8,Holmgren  6,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Thu, Nov 30", Los Angeles ,W133-110  ,12-6,Gilgeous-Alexander  33,Giddey  8,Gilgeous-Alexander  7,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sat, Dec 2",Dallas ,W126-120  ,13-6,Williams  23,Holmgren  11,Gilgeous-Alexander  9,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Wed, Dec 6",Houston ,L110-101  ,13-7,Gilgeous-Alexander  33,Williams  5,Gilgeous-Alexander  6,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Fri, Dec 8", Golden State ,W138-136 OT ,14-7,Gilgeous-Alexander  38,Giddey  9,Gilgeous-Alexander  5,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Mon, Dec 11", Utah ,W134-120  ,15-7,Gilgeous-Alexander  30,Giddey  10,Giddey  8,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Thu, Dec 14",Sacramento ,L128-123  ,15-8,Gilgeous-Alexander  43,Holmgren  11,Gilgeous-Alexander  9,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sat, Dec 16",Denver ,W118-117  ,16-8,Gilgeous-Alexander  25,Holmgren  11,Gilgeous-Alexander  8,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Mon, Dec 18", Memphis ,W116-97  ,17-8,Gilgeous-Alexander  30,Giddey  12,Gilgeous-Alexander  5,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Thu, Dec 21", LA ,W134-115  ,18-8,Gilgeous-Alexander  31,Gilgeous-Alexander  8,Holmgren  7,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sat, Dec 23", Los Angeles ,L129-120  ,18-9,Gilgeous-Alexander  34,Holmgren  10,Gilgeous-Alexander  7,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Tue, Dec 26", Minnesota ,W129-106  ,19-9,Gilgeous-Alexander  34,Gilgeous-Alexander  6,Gilgeous-Alexander  9,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Wed, Dec 27", New York ,W129-120  ,20-9,Gilgeous-Alexander  36,Gilgeous-Alexander  7,Gilgeous-Alexander  8,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Fri, Dec 29",Denver ,W119-93  ,21-9,Gilgeous-Alexander  40,Giddey  8,Williams  9,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sun, Dec 31", Brooklyn ,W124-108  ,22-9,Gilgeous-Alexander  24,Holmgren  10,Gilgeous-Alexander  6,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Tue, Jan 2", Boston ,W127-123  ,23-9,Gilgeous-Alexander  36,Giddey  8,Gilgeous-Alexander  7,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Wed, Jan 3",Atlanta ,L141-138  ,23-10,Gilgeous-Alexander  33,Gilgeous-Alexander  13,Gilgeous-Alexander  8,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Fri, Jan 5",Brooklyn ,L124-115  ,23-11,Gilgeous-Alexander  34,Gilgeous-Alexander  9,Gilgeous-Alexander  6,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Mon, Jan 8",Washington ,W136-128  ,24-11,Gilgeous-Alexander  32,Williams  7,Williams  10,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Wed, Jan 10",Miami ,W128-120  ,25-11,Gilgeous-Alexander  28,Holmgren  9,Williams  12,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Thu, Jan 11", Portland ,W139-77  ,47-20,Gilgeous-Alexander  31,Giddey  10,Giddey  12,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sat, Jan 13", Orlando ,W112-100  ,27-11,Gilgeous-Alexander  37,Holmgren  8,Gilgeous-Alexander  7,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Mon, Jan 15",Los Angeles ,L112-105  ,27-12,Williams  25,Holmgren  8,Williams  6,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Tue, Jan 16",LA ,L128-117  ,27-13,Williams  25,Joe  6,Williams  7,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Thu, Jan 18",Utah ,W134-129  ,28-13,Gilgeous-Alexander  31,Giddey  10,Williams  8,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sat, Jan 20",Minnesota ,W102-97  ,29-13,Gilgeous-Alexander  33,Giddey  8,Gilgeous-Alexander  6,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Tue, Jan 23", Portland ,W111-109  ,30-13,Gilgeous-Alexander  33,Holmgren  10,Gilgeous-Alexander  10,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Wed, Jan 24",San Antonio ,W140-114  ,31-13,Gilgeous-Alexander  32,Holmgren  9,Gilgeous-Alexander  10,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Fri, Jan 26",New Orleans ,W107-83  ,32-13,Gilgeous-Alexander  31,Holmgren  13,Williams  7,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sun, Jan 28",Detroit ,L120-104  ,32-14,Gilgeous-Alexander  31,Holmgren  12,Giddey  5,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Mon, Jan 29", Minnesota ,L107-101  ,32-15,Gilgeous-Alexander  37,Gilgeous-Alexander  7,Gilgeous-Alexander  8,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Wed, Jan 31", Denver ,W105-100  ,33-15,Gilgeous-Alexander  34,Holmgren  13,Gilgeous-Alexander  5,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Fri, Feb 2", Charlotte ,W126-106  ,34-15,Gilgeous-Alexander  31,Williams  8,Gilgeous-Alexander  9,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sun, Feb 4", Toronto ,W135-127 2OT ,35-15,Giddey  24,Gilgeous-Alexander  9,Gilgeous-Alexander  14,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Tue, Feb 6",Utah ,L124-117  ,35-16,Gilgeous-Alexander  28,Holmgren  8,Gilgeous-Alexander  7,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sat, Feb 10",Dallas ,L146-111  ,35-17,Gilgeous-Alexander  25,Holmgren  12,Williams  7,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sun, Feb 11", Sacramento ,W127-113  ,36-17,Gilgeous-Alexander  38,Dort  9,Williams  9,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Tue, Feb 13",Orlando ,W127-113  ,37-17,Williams  33,Holmgren  9,Gilgeous-Alexander  5,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Thu, Feb 22", LA ,W129-107  ,38-17,Gilgeous-Alexander  31,Holmgren  10,Gilgeous-Alexander  8,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Fri, Feb 23", Washington ,W147-106  ,39-17,Gilgeous-Alexander  30,Holmgren  10,Gilgeous-Alexander  9,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sun, Feb 25",Houston ,W123-110  ,40-17,Gilgeous-Alexander  36,Giddey  9,Gilgeous-Alexander  7,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Tue, Feb 27", Houston ,W112-95  ,41-17,Gilgeous-Alexander  31,Holmgren  13,Williams  5,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Thu, Feb 29",San Antonio ,L132-118  ,41-18,Gilgeous-Alexander  31,Holmgren  7,Holmgren  5,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sun, Mar 3",Phoenix ,W118-110  ,42-18,Gilgeous-Alexander  35,Holmgren  9,Gilgeous-Alexander  9,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Mon, Mar 4",Los Angeles ,L116-104  ,42-19,Gilgeous-Alexander  20,Gilgeous-Alexander  7,Gilgeous-Alexander  4,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Wed, Mar 6",Portland ,W128-120  ,43-19,Gilgeous-Alexander  37,Holmgren  14,Giddey  7,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Fri, Mar 8", Miami ,W107-100  ,44-19,Gilgeous-Alexander  37,Giddey  9,Gilgeous-Alexander  6,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sun, Mar 10", Memphis ,W124-93  ,45-19,Gilgeous-Alexander  23,Giddey  10,Gilgeous-Alexander  6,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Tue, Mar 12", Indiana ,L121-111  ,45-20,Gilgeous-Alexander  30,Holmgren  13,Gilgeous-Alexander  5,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Thu, Mar 14", Dallas ,W126-119  ,46-20,Gilgeous-Alexander  31,Gilgeous-Alexander  9,Gilgeous-Alexander  5,A,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
"Sat, Mar 16",Memphis ,W118-112  ,47-20,Williams  23,Holmgren  11,Williams  6,H,Oklahoma City Thunder 2023-24 Regular Season NBA Schedule
