DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 23",Brooklyn ,W127-126 OT ,1-0,Towns  36,Towns  14,Napier  7,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Fri, Oct 25",Charlotte ,W121-99  ,2-0,Towns  37,Towns  15,Napier  9,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Sun, Oct 27", Miami ,W116-109  ,3-0,Wiggins  25,Towns  11,Teague  8,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Wed, Oct 30",Philadelphia ,L117-95  ,3-1,Wiggins  19,Towns  6,Teague  5,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Sat, Nov 2",Washington ,W131-109  ,4-1,Wiggins  21,Dieng  8,Teague  13,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Mon, Nov 4", Milwaukee ,L134-106  ,4-2,Wiggins  25,Okogie  7,Dieng  4,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Wed, Nov 6",Memphis ,L137-121  ,4-3,Wiggins  30,Towns  13,Culver  7,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Fri, Nov 8", Golden State ,W125-119 OT ,5-3,Wiggins  40,Towns  14,Wiggins  7,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Sun, Nov 10", Denver ,L100-98 OT ,5-4,Towns  25,Towns  16,Towns  6,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Mon, Nov 11",Detroit ,W120-114  ,6-4,Wiggins  33,Towns  8,Towns  6,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Wed, Nov 13", San Antonio ,W129-114  ,7-4,Wiggins  30,Towns  11,Wiggins  7,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Fri, Nov 15", Washington ,L137-116  ,7-5,Towns  36,Towns  10,Teague  11,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Sat, Nov 16", Houston ,L125-105  ,7-6,Towns  27,Towns  14,Teague  12,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Mon, Nov 18",Utah ,W112-102  ,8-6,Towns  29,Towns  13,Teague  11,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Wed, Nov 20", Utah ,L103-95  ,8-7,Wiggins  22,Towns  12,Teague  6,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Sat, Nov 23", Phoenix ,L100-98  ,8-8,Towns  31,Towns  17,Teague  8,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Mon, Nov 25",Atlanta ,W125-113  ,9-8,Towns  28,Towns  13,Towns  8,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Wed, Nov 27",San Antonio ,W113-101  ,10-8,Wiggins  26,Towns  14,Towns  6,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Sun, Dec 1", Memphis ,L115-107  ,10-9,Towns  21,Towns  12,Wiggins  7,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Wed, Dec 4",Dallas ,L121-114  ,10-10,Towns  26,Towns  9,Towns  7,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Fri, Dec 6",Oklahoma City ,L139-127 OT ,10-11,Teague  32,Covington  7,Teague  9,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Sun, Dec 8",Los Angeles ,L142-125  ,10-12,Towns  19,Bell  5,Towns  8,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Mon, Dec 9",Phoenix ,L125-109  ,10-13,Towns  33,Towns  15,Wiggins  4,H,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Wed, Dec 11", Utah ,L127-116  ,10-14,Teague  32,Towns  11,Teague  6,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
"Fri, Dec 13", LA ,L124-117  ,10-15,Towns  39,Towns  12,Teague  5,A,Minnesota Timberwolves 2019-20 Regular Season NBA Schedule
