DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 26",Los Angeles ,L112-110  ,0-1,Martin  26,Scola  16,Brooks  9,H,Houston Rockets 2010-11 Regular Season NBA Schedule
"Wed, Oct 27",Golden State ,L132-128  ,0-2,Scola  36,Scola  16,Brooks  7,H,Houston Rockets 2010-11 Regular Season NBA Schedule
"Sat, Oct 30", Denver ,L107-94  ,0-3,Scola  28,Scola  10,Brooks  5,A,Houston Rockets 2010-11 Regular Season NBA Schedule
"Wed, Nov 3", New Orleans ,L107-99  ,0-4,Brooks  18,Scola  16,Scola  5,A,Houston Rockets 2010-11 Regular Season NBA Schedule
"Sat, Nov 6",San Antonio ,L124-121 OT ,0-5,Martin  24,Hayes  13,Smith  7,H,Houston Rockets 2010-11 Regular Season NBA Schedule
"Sun, Nov 7", Minnesota ,W120-94  ,1-5,Scola  24,Scola  8,Smith  6,A,Houston Rockets 2010-11 Regular Season NBA Schedule
"Wed, Nov 10",Washington ,L98-91  ,1-6,Martin  31,Martin  7,Martin  6,H,Houston Rockets 2010-11 Regular Season NBA Schedule
"Fri, Nov 12",Indiana ,W102-99  ,2-6,Miller  23,Scola  9,Lowry  7,H,Houston Rockets 2010-11 Regular Season NBA Schedule
"Sun, Nov 14",New York ,W104-96  ,3-6,Martin  28,Hayes  9,Lowry  6,H,Houston Rockets 2010-11 Regular Season NBA Schedule
"Tue, Nov 16", Chicago ,L95-92  ,3-7,Scola  27,Scola  5,Lowry  7,A,Houston Rockets 2010-11 Regular Season NBA Schedule
"Wed, Nov 17",Oklahoma City ,L116-99  ,3-8,Scola  26,Scola  8,Smith  5,H,Houston Rockets 2010-11 Regular Season NBA Schedule
"Fri, Nov 19",Toronto ,L106-96  ,3-9,Martin  31,Lowry  7,Lowry  12,H,Houston Rockets 2010-11 Regular Season NBA Schedule
