DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 26",Portland ,L106-92  ,0-1,Nash  26,Richardson  6,Nash  6,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Thu, Oct 28",Utah ,W110-94  ,1-1,Warrick  18,Hill  12,Dragic  6,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Fri, Oct 29", Los Angeles ,L114-106  ,1-2,Hill  21,Lopez  14,Nash  9,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Wed, Nov 3", San Antonio ,L112-110  ,1-3,Richardson  21,Hill  8,Dragic  8,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Fri, Nov 5", Memphis ,W123-118 2OT ,2-3,Richardson  38,Frye  11,Nash  9,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Sun, Nov 7",Atlanta ,W118-114  ,3-3,Richardson  21,Dudley  6,Nash  15,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Mon, Nov 8",Memphis ,L109-99  ,3-4,Hill  19,Hill  12,Nash  11,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Fri, Nov 12", Sacramento ,W103-89  ,4-4,Nash  28,Richardson  8,Nash  14,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Sun, Nov 14",Los Angeles ,W121-116  ,5-4,Richardson  35,Richardson  8,Nash  13,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Mon, Nov 15", Denver ,W100-94  ,6-4,Warrick  21,Childress  8,Nash  7,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Wed, Nov 17",Miami ,L123-96  ,6-5,Nash  17,Frye  6,Turkoglu  4,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Thu, Nov 18",Orlando ,L105-89  ,6-6,Hill  21,Clark  6,Dragic  4,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Sat, Nov 20",Charlotte ,L123-105  ,6-7,Hill  23,Frye  6,Dragic  10,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Mon, Nov 22",Houston ,W123-116  ,7-7,Richardson  26,Turkoglu  8,Nash  9,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Wed, Nov 24", Chicago ,L123-115 2OT ,7-8,Hill  27,Turkoglu  10,Nash  16,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Fri, Nov 26", LA ,W116-108  ,8-8,Richardson  29,Richardson  6,Nash  10,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Sun, Nov 28",Denver ,L138-133  ,8-9,Richardson  39,Richardson  10,Nash  11,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Thu, Dec 2",Golden State ,W107-101  ,9-9,Richardson  25,Frye  10,Nash  16,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Fri, Dec 3", Indiana ,W105-97  ,10-9,Frye  29,Dragic  6,Nash  11,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Sun, Dec 5", Washington ,W125-108  ,11-9,Warrick  26,Barron  8,Nash  17,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Tue, Dec 7",Portland ,L106-99  ,11-10,Nash  24,Hill  8,Nash  15,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Wed, Dec 8", Memphis ,L104-98 OT ,11-11,Dragic  17,Turkoglu  7,Nash  7,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Fri, Dec 10", Portland ,L101-94  ,11-12,Nash  24,Nash  7,Nash  5,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Wed, Dec 15", Minnesota ,W128-122  ,12-12,Richardson  29,Frye  9,Nash  19,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Fri, Dec 17",Dallas ,L106-91  ,12-13,Warrick  15,Warrick  14,Dragic  10,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Sun, Dec 19",Oklahoma City ,W113-110  ,13-13,Hill  30,Hill  11,Nash  10,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Mon, Dec 20",San Antonio ,L118-110  ,13-14,Dudley  27,Lopez  7,Nash  10,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Thu, Dec 23", Miami ,L95-83  ,13-15,Dudley  33,Dudley  12,Nash  18,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Sun, Dec 26",LA ,L108-103  ,13-16,Pietrus  25,Hill  7,Nash  15,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Wed, Dec 29", Philadelphia ,L123-110  ,13-17,Nash  23,Gortat  6,Nash  15,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Fri, Dec 31", Detroit ,W92-75  ,14-17,Carter  19,Carter  8,Dragic  5,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Sun, Jan 2",Sacramento ,L94-89  ,14-18,Nash  20,Gortat  6,Nash  12,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Wed, Jan 5", Los Angeles ,L99-95  ,14-19,Dudley  21,Gortat  9,Nash  10,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Fri, Jan 7", New York ,L121-96  ,14-20,Carter  19,Dudley  6,Nash  9,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Sun, Jan 9", Cleveland ,W108-100  ,15-20,Dudley  21,Frye  12,Nash  17,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Tue, Jan 11",Denver ,L132-98  ,15-21,Carter  15,Frye  8,Nash  7,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Wed, Jan 12", New Jersey ,W118-109 OT ,16-21,Nash  23,Nash  7,Nash  16,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Fri, Jan 14", Portland ,W115-111  ,17-21,Nash  23,Frye  8,Nash  13,A,Phoenix Suns 2010-11 Regular Season NBA Schedule
"Mon, Jan 17",New York ,W129-121  ,18-21,Carter  29,Carter  12,Nash  11,H,Phoenix Suns 2010-11 Regular Season NBA Schedule
