DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 2"," NO/Oklahoma City
 ",W109-87  ,1-0,James  31,Marshall  9,Hughes  6,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Fri, Nov 4",San Antonio ,L102-76  ,1-1,James  20,Marshall  10,James  4,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sat, Nov 5",Memphis ,L113-106  ,1-2,James  36,Ilgauskas  11,James  6,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Mon, Nov 7",Toronto ,W105-93  ,2-2,James  27,Marshall  11,James  6,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Wed, Nov 9", Seattle ,W112-85  ,3-2,James  31,Marshall  9,Hughes  5,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Fri, Nov 11", Memphis ,W89-70  ,4-2,James  16,Ilgauskas  12,Hughes  5,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sun, Nov 13",Orlando ,W108-100 OT ,5-2,James  26,Hughes  9,Hughes  7,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Tue, Nov 15", Washington ,W114-99  ,6-2,James  37,James  10,Hughes  8,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Fri, Nov 18", Orlando ,W102-84  ,7-2,Ilgauskas  22,Ilgauskas  11,Hughes  6,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sat, Nov 19",Philadelphia ,W123-120  ,8-2,Hughes  37,Gooden  13,James  10,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Tue, Nov 22", Boston ,W115-93  ,9-2,James  36,Gooden  15,Snow  9,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Thu, Nov 24",Indiana ,L98-76  ,9-3,James  19,James  10,James  4,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sat, Nov 26", Minnesota ,L89-85  ,9-4,James  38,Gooden  12,Snow  3,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Wed, Nov 30", LA ,W112-105 OT ,10-4,Ilgauskas  29,Ilgauskas  10,James  9,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Fri, Dec 2",Seattle ,L115-108  ,10-5,James  34,Gooden  7,James  8,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sat, Dec 3",LA ,L102-90  ,10-6,James  30,Gooden  12,James  6,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Tue, Dec 6",Sacramento ,W102-97  ,11-6,James  30,Gooden  7,James  6,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Fri, Dec 9", New Jersey ,L109-100  ,11-7,James  32,Marshall  10,Snow  5,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sat, Dec 10",Milwaukee ,L111-106  ,11-8,James  52,James  7,James  7,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Tue, Dec 13", Atlanta ,L100-94  ,11-9,James  39,Gooden  11,James  6,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Thu, Dec 15", Denver ,W94-85  ,12-9,James  26,Marshall  12,James  9,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sat, Dec 17", Miami ,W115-107  ,13-9,James  41,Marshall  13,James  10,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Tue, Dec 20", Utah ,W110-85  ,14-9,James  25,Ilgauskas  7,Snow  6,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Thu, Dec 22",Chicago ,W108-100  ,15-9,James  37,Ilgauskas  11,James  6,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Fri, Dec 23", Indiana ,W94-89  ,16-9,Gooden  21,Gooden  12,James  9,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Mon, Dec 26", Chicago ,W102-91  ,17-9,James  32,Ilgauskas  14,James  6,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Tue, Dec 27",New Jersey ,L96-91  ,17-10,James  31,Marshall  14,James  8,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sat, Dec 31", Detroit ,W97-84  ,18-10,James  30,Gooden  13,James  7,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Wed, Jan 4",Milwaukee ,W91-84  ,19-10,James  32,James  11,James  11,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Thu, Jan 5", Houston ,L90-81  ,19-11,James  32,Ilgauskas  10,James  5,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sat, Jan 7", Milwaukee ,W96-88  ,20-11,James  35,Gooden  17,James  6,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Tue, Jan 10", New York ,L92-84  ,20-12,James  36,Gooden  12,James  7,A,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Thu, Jan 12",Los Angeles ,L99-98  ,20-13,Ilgauskas  29,Gooden  11,James  9,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sat, Jan 14",Phoenix ,L115-106  ,20-14,James  46,Ilgauskas  12,James  8,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sun, Jan 15",Portland ,L89-87  ,20-15,James  29,James  13,James  7,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Wed, Jan 18",Denver ,L90-89  ,20-16,James  24,Henderson  12,James  9,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Fri, Jan 20",Golden State ,L99-79  ,20-17,Gooden  16,Ilgauskas  11,James  6,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
"Sat, Jan 21",Utah ,W108-90  ,21-17,James  51,Ilgauskas  8,James  8,H,Cleveland Cavaliers 2005-06 Regular Season NBA Schedule
