DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 20",New York ,L138-134 2OT ,0-1,Brown  46,Tatum  11,Schroder  8,H,Boston Celtics 2021-22 Regular Season NBA Schedule
"Fri, Oct 22", Toronto ,L115-83  ,0-2,Tatum  18,Horford  11,Smart  5,A,Boston Celtics 2021-22 Regular Season NBA Schedule
"Sun, Oct 24",Houston ,W107-97  ,1-2,Tatum  31,Horford  10,Schroder  5,H,Boston Celtics 2021-22 Regular Season NBA Schedule
"Mon, Oct 25",Charlotte ,W140-129 OT ,2-2,Tatum  41,Williams III  16,Tatum  8,H,Boston Celtics 2021-22 Regular Season NBA Schedule
"Wed, Oct 27", Washington ,L116-107  ,2-3,Tatum  23,Horford  11,Schroder  6,A,Boston Celtics 2021-22 Regular Season NBA Schedule
"Sat, Oct 30",Washington ,L115-112 2OT ,2-4,Brown  34,Tatum  15,Schroder  9,H,Boston Celtics 2021-22 Regular Season NBA Schedule
"Mon, Nov 1", Chicago ,L128-114  ,2-5,Brown  28,Horford  10,Schroder  5,A,Boston Celtics 2021-22 Regular Season NBA Schedule
"Wed, Nov 3",Orlando ,W92-79  ,3-5,Brown  28,Horford  12,Horford  7,H,Boston Celtics 2021-22 Regular Season NBA Schedule
"Thu, Nov 4",Miami ,W95-78  ,4-5,Brown  17,Williams III  10,Schroder  6,H,Boston Celtics 2021-22 Regular Season NBA Schedule
"Sat, Nov 6",Dallas ,L107-104  ,4-6,Tatum  32,Tatum  11,Schroder  6,H,Boston Celtics 2021-22 Regular Season NBA Schedule
"Wed, Nov 10", Toronto ,W104-88  ,5-6,Tatum  22,Williams III  13,Tatum  7,A,Boston Celtics 2021-22 Regular Season NBA Schedule
"Fri, Nov 12", Milwaukee ,W122-113 OT ,6-6,Schroder  38,Tatum  11,Smart  6,A,Boston Celtics 2021-22 Regular Season NBA Schedule
"Sat, Nov 13",Cleveland ,L91-89  ,6-7,Schroder  28,Williams III  16,Smart  8,H,Boston Celtics 2021-22 Regular Season NBA Schedule
