DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 2", Houston,L131-115  ,0-1,Conley  16,Green  8,Gasol  4,N,Memphis Grizzlies 2018-19 Preseason NBA Schedule
"Fri, Oct 5", Atlanta ,W120-110  ,1-1,Gasol  21,Green  9,Gasol  3,A,Memphis Grizzlies 2018-19 Preseason NBA Schedule
"Sat, Oct 6", Indiana ,W109-104 OT ,2-1,Jackson Jr.  18,Rabb  12,Selden  9,A,Memphis Grizzlies 2018-19 Preseason NBA Schedule
"Wed, Oct 10",Orlando ,L102-86  ,2-2,Conley  24,Gasol  9,Gasol  5,H,Memphis Grizzlies 2018-19 Preseason NBA Schedule
"Fri, Oct 12", Houston ,L121-103  ,2-3,Jackson Jr.  18,Gasol  9,Conley  6,A,Memphis Grizzlies 2018-19 Preseason NBA Schedule
