DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 19", Orlando ,W113-109  ,1-0,Bogdanovic  24,Duren  10,Cunningham  10,A,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Fri, Oct 21",New York ,L130-106  ,1-1,Bey  26,Stewart  10,Ivey  9,H,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Sat, Oct 22",Indiana ,L124-115  ,1-2,Cunningham  22,Stewart  17,Ivey  5,H,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Tue, Oct 25",Washington ,L120-99  ,1-3,Bogdanovic  25,Stewart  10,Ivey  4,H,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Wed, Oct 26", Atlanta ,L118-113  ,1-4,Bogdanovic  33,Stewart  9,Cunningham  6,A,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Fri, Oct 28", Atlanta ,L136-112  ,1-5,Cunningham  35,Cunningham  9,Cunningham  8,A,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Sun, Oct 30", Golden State ,W128-114  ,2-5,Bey  28,Stewart  13,Cunningham  9,A,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Mon, Oct 31",Milwaukee ,L110-108  ,2-6,Cunningham  27,Stewart  11,Cunningham  7,H,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Wed, Nov 2",Milwaukee ,L116-91  ,2-7,Bey  22,Stewart  10,Joseph  6,H,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Fri, Nov 4", Cleveland ,L112-88  ,2-8,Cunningham  19,Ivey  6,Cunningham  5,A,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Mon, Nov 7", Oklahoma City ,W112-103  ,3-8,Bey  25,Stewart  12,Cunningham  7,A,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Wed, Nov 9",Boston ,L128-112  ,3-9,Ivey  19,Ivey  10,Ivey  6,H,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Fri, Nov 11",New York ,L121-112  ,3-10,Bogdanovic  25,Stewart  8,Hayes  7,H,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Sat, Nov 12", Boston ,L117-108  ,3-11,Bogdanovic  28,Duren  12,Hayes  7,A,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Mon, Nov 14", Toronto ,L115-111  ,3-12,Ivey  21,Bey  6,Ivey  8,A,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Thu, Nov 17",LA ,L96-91  ,3-13,Bogdanovic  26,Duren  9,Ivey  5,H,Detroit Pistons 2022-23 Regular Season NBA Schedule
"Fri, Nov 18",Los Angeles ,L128-121  ,3-14,Burks  23,Duren  8,Hayes  9,H,Detroit Pistons 2022-23 Regular Season NBA Schedule
