DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 26",Memphis ,L102-98  ,0-1,Wiggins  25,Dieng  14,Rubio  8,H,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Sat, Oct 29",Sacramento ,L106-103  ,0-2,Wiggins  29,Dieng  13,Rubio  5,H,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Tue, Nov 1", Memphis ,W116-80  ,1-2,LaVine  31,Towns  11,Dunn  6,A,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Thu, Nov 3", Denver ,L102-99  ,1-3,Towns  32,Towns  14,Dunn  9,A,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Sat, Nov 5",Oklahoma City ,L112-92  ,1-4,Towns  33,Dieng  8,Jones  4,H,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Tue, Nov 8",Brooklyn ,L119-110  ,1-5,Wiggins  36,Wiggins  8,Jones  7,H,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Wed, Nov 9",Orlando ,W123-107  ,2-5,LaVine  37,Towns  11,Dieng  7,H,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Sat, Nov 12", LA ,L119-105  ,2-6,Towns  24,Towns  10,Rubio  6,A,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Sun, Nov 13", Los Angeles ,W125-99  ,3-6,Wiggins  47,Towns  12,Rubio  10,A,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Tue, Nov 15", Charlotte ,L115-108  ,3-7,Wiggins  29,Dieng  11,Rubio  8,A,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Thu, Nov 17", Philadelphia ,W110-86  ,4-7,Wiggins  35,Wiggins  10,Rubio  5,A,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Sat, Nov 19",Memphis ,L93-71  ,4-8,LaVine  22,Dieng  11,Rubio  7,H,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Mon, Nov 21", Boston ,L99-93  ,4-9,Towns  27,Towns  18,Rubio  9,A,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Wed, Nov 23",New Orleans ,L117-96  ,4-10,LaVine  26,Towns  11,Dieng  5,H,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
"Fri, Nov 25",Phoenix ,W98-85  ,5-10,Wiggins  25,Towns  10,Towns  4,H,Minnesota Timberwolves 2016-17 Regular Season NBA Schedule
