DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 27",Golden State ,L111-95  ,0-1,Davis  18,Davis  6,Smith  9,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Wed, Oct 28",Portland ,L112-94  ,0-2,Davis  25,Davis  10,Smith  8,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Sat, Oct 31", Golden State ,L134-120  ,0-3,Davis  26,Davis  15,Holiday  6,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Tue, Nov 3", Orlando ,L103-94  ,0-4,Gordon  21,Davis  9,Smith  7,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Fri, Nov 6", Atlanta ,L121-115  ,0-5,Davis  43,Davis  10,Smith  11,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Sat, Nov 7",Dallas ,L107-98  ,0-6,Davis  25,Anderson  9,Smith  7,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Tue, Nov 10", Dallas ,W120-105  ,1-6,Anderson  25,Anderson  11,Smith  12,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Wed, Nov 11",Atlanta ,L106-98  ,1-7,Gordon  26,Anderson  11,Smith  10,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Fri, Nov 13",Toronto ,L100-81  ,1-8,Gordon  30,Ajinca  9,Smith  4,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Sun, Nov 15",New York ,L95-87  ,1-9,Davis  36,Davis  11,Smith  5,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Tue, Nov 17", Denver ,L115-98  ,1-10,Anderson  24,Babbitt  7,Smith  8,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Wed, Nov 18",Oklahoma City ,L110-103  ,1-11,Anderson  30,Ajinca  10,Smith  6,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Fri, Nov 20", San Antonio ,W104-90  ,2-11,Anderson  30,Davis  18,Smith  13,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Sun, Nov 22", Phoenix ,W122-116  ,3-11,Davis  32,Davis  19,Smith  8,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Wed, Nov 25",Phoenix ,W120-114  ,4-11,Davis  26,Davis  17,Smith  11,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Fri, Nov 27",LA ,L111-90  ,4-12,Davis  17,Asik  10,Smith  10,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Sat, Nov 28",Utah ,L101-87  ,4-13,Davis  36,Davis  11,Smith  6,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Tue, Dec 1", Memphis ,L113-104  ,4-14,Evans  20,Davis  14,Evans  10,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Wed, Dec 2",Houston ,L108-101  ,4-15,Davis  29,Davis  13,Evans  8,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Fri, Dec 4", Cleveland ,W114-108 OT ,5-15,Davis  31,Davis  12,Evans  10,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Mon, Dec 7", Boston ,L111-93  ,5-16,Anderson  18,Anderson  9,Holiday  6,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Fri, Dec 11", Washington ,W107-105  ,6-16,Evans  27,Davis  11,Holiday  6,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Sat, Dec 12",Chicago ,L98-94  ,6-17,Davis  22,Davis  13,Evans  8,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Mon, Dec 14",Portland ,L105-101  ,6-18,Davis  28,Evans  12,Evans  5,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Wed, Dec 16",Utah ,W104-94  ,7-18,Anderson  24,Davis  13,Evans  5,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Fri, Dec 18",Phoenix ,L104-88  ,7-19,Davis  16,Davis  12,Holiday  4,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Sun, Dec 20",Denver ,W130-125  ,8-19,Davis  27,Evans  8,Evans  10,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Wed, Dec 23", Portland ,W115-89  ,9-19,Davis  28,Davis  12,Evans  9,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Fri, Dec 25",Miami ,L94-88 OT ,9-20,Davis  29,Davis  15,Evans  7,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Sat, Dec 26", Houston ,W110-108  ,10-20,Gordon  26,Davis  13,Evans  13,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Mon, Dec 28",Orlando ,L104-89  ,10-21,Davis  20,Davis  8,Evans  8,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Thu, Dec 31", LA ,L95-89  ,10-22,Anderson  17,Davis  15,Evans  9,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Sat, Jan 2",Dallas ,W105-98  ,11-22,Davis  31,Davis  14,Holiday  5,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Wed, Jan 6", Dallas ,L100-91  ,11-23,Davis  26,Davis  11,Davis  7,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Fri, Jan 8", Indiana ,L91-86  ,11-24,Evans  27,Ajinca  12,Evans  5,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Sun, Jan 10",LA ,L114-111 OT ,11-25,Holiday  29,Holiday  11,Evans  7,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Tue, Jan 12",Los Angeles ,L95-91  ,11-26,Evans  21,Asik  13,Evans  4,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Wed, Jan 13",Sacramento ,W109-97  ,12-26,Davis  24,Asik  13,Holiday  10,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Fri, Jan 15", Charlotte ,W109-107  ,13-26,Anderson  32,Gee  9,Holiday  10,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Mon, Jan 18",Memphis ,L101-99  ,13-27,Holiday  23,Davis  8,Holiday  9,H,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Tue, Jan 19", Minnesota ,W114-99  ,14-27,Davis  35,Asik  8,Holiday  9,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Thu, Jan 21", Detroit ,W115-99  ,15-27,Davis  32,Gee  9,Evans  10,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Sat, Jan 23", Milwaukee ,W116-99  ,16-27,Anderson  23,Asik  8,Holiday  9,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
"Mon, Jan 25", Houston ,L112-111  ,16-28,Holiday  32,Gee  10,Holiday  9,A,New Orleans Pelicans 2015-16 Regular Season NBA Schedule
