DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 19",Miami ,W116-108  ,1-0,DeRozan  37,Vucevic  17,DeRozan  9,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Fri, Oct 21",Washington ,L102-100  ,1-1,DeRozan  32,Drummond  10,DeRozan  6,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sat, Oct 22", Cleveland ,L128-96  ,1-2,LaVine  23,Drummond  7,LaVine  4,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Mon, Oct 24", Boston ,W120-102  ,2-2,DeRozan  25,Vucevic  23,Dragic  6,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Oct 26", Indiana ,W124-109  ,3-2,LaVine  28,Drummond  13,Dosunmu  7,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Fri, Oct 28",San Antonio ,L129-124  ,3-3,DeRozan  33,Drummond  14,Dragic  5,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sat, Oct 29", Philadelphia ,L114-109  ,3-4,DeRozan  24,Vucevic  19,Caruso  6,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Tue, Nov 1",Brooklyn ,W108-99  ,4-4,LaVine  29,Vucevic  15,LaVine  5,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Nov 2", Charlotte ,W106-88  ,5-4,Green  17,Vucevic  13,LaVine  6,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Fri, Nov 4",Boston ,L123-119  ,5-5,DeRozan  46,Vucevic  12,DeRozan  5,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sun, Nov 6",Toronto ,L113-104  ,5-6,DeRozan  20,Vucevic  12,Caruso  11,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Mon, Nov 7", Toronto ,W111-97  ,6-6,LaVine  30,Vucevic  13,DeRozan  7,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Nov 9", New Orleans ,L115-111  ,6-7,DeRozan  33,Vucevic  7,Dragic  6,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sun, Nov 13", Denver ,L126-103  ,6-8,LaVine  21,Drummond  11,Dragic  6,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Nov 16",New Orleans ,L124-110  ,6-9,DeRozan  28,Vucevic  10,DeRozan  7,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Fri, Nov 18", Orlando ,L108-107  ,6-10,DeRozan  41,Vucevic  16,Vucevic  7,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Mon, Nov 21", Boston ,W121-107  ,7-10,DeRozan  28,Vucevic  13,Vucevic  6,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Nov 23",Milwaukee ,W118-113  ,8-10,DeRozan  36,Drummond  8,DeRozan  8,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Fri, Nov 25",Oklahoma City ,L123-119 OT ,8-11,DeRozan  30,Vucevic  13,DeRozan  6,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Mon, Nov 28",Utah ,W114-107  ,9-11,DeRozan  26,Drummond  10,DeRozan  6,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Nov 30",Phoenix ,L132-113  ,9-12,DeRozan  29,Vucevic  8,LaVine  7,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Fri, Dec 2",Golden State ,L119-111  ,9-13,Vucevic  23,Vucevic  11,DeRozan  7,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sun, Dec 4",Sacramento ,L110-101  ,9-14,LaVine  41,LaVine  8,DeRozan  4,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Dec 7", Washington ,W115-111  ,10-14,DeRozan  27,Vucevic  11,Caruso  9,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sat, Dec 10", Dallas ,W144-115  ,11-14,DeRozan  28,DeRozan  9,White  7,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sun, Dec 11",Atlanta ,L123-122 OT ,11-15,DeRozan  34,DeRozan  13,DeRozan  8,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Dec 14", New York ,L128-120 OT ,11-16,DeRozan  32,Vucevic  7,Vucevic  5,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Fri, Dec 16", New York ,L114-91  ,11-17,LaVine  17,Vucevic  8,DeRozan  4,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sun, Dec 18",Minnesota ,L150-126  ,11-18,DeRozan  29,Vucevic  9,DeRozan  6,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Tue, Dec 20",Miami ,W113-103  ,12-18,Vucevic  29,Vucevic  12,LaVine  7,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Dec 21",Atlanta ,W110-108  ,13-18,DeRozan  28,Drummond  11,DeRozan  5,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Fri, Dec 23",New York ,W118-117  ,14-18,LaVine  33,Vucevic  12,DeRozan  10,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Mon, Dec 26", Houston ,L133-118  ,14-19,DeRozan  31,Drummond  9,DeRozan  9,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Dec 28", Milwaukee ,W119-113 OT ,15-19,DeRozan  42,Vucevic  14,DeRozan  5,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Fri, Dec 30", Detroit ,W132-118  ,16-19,LaVine  43,Vucevic  9,LaVine  6,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sat, Dec 31", Cleveland ,L103-102  ,16-20,DeRozan  21,Vucevic  14,DeRozan  3,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Mon, Jan 2",Cleveland ,L145-134 OT ,16-21,DeRozan  44,Vucevic  13,LaVine  6,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Jan 4", Brooklyn ,W121-112  ,17-21,DeRozan  22,Vucevic  13,Dragic  6,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Fri, Jan 6",Philadelphia ,W126-112  ,18-21,LaVine  41,Vucevic  18,Vucevic  10,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sat, Jan 7", Utah ,W126-118  ,19-21,LaVine  36,Vucevic  16,DeRozan  7,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Mon, Jan 9",Boston ,L107-99  ,19-22,LaVine  27,Vucevic  13,LaVine  6,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Wed, Jan 11",Washington ,L100-97  ,19-23,LaVine  38,Vucevic  10,Vucevic  5,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Fri, Jan 13", Oklahoma City ,L124-110  ,19-24,LaVine  25,Vucevic  11,White  6,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sun, Jan 15", Golden State ,W132-118  ,20-24,Vucevic  43,Vucevic  13,Caruso  7,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Thu, Jan 19", Detroit,W126-108  ,21-24,LaVine  30,Vucevic  15,Vucevic  6,N,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Mon, Jan 23", Atlanta ,W111-100  ,22-24,DeRozan  26,Vucevic  17,Vucevic  7,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Tue, Jan 24",Indiana ,L116-110  ,22-25,DeRozan  33,Vucevic  8,Vucevic  5,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Thu, Jan 26",Charlotte ,L111-96  ,22-26,DeRozan  28,LaVine  9,DeRozan  5,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Sat, Jan 28",Orlando ,W128-109  ,23-26,LaVine  32,Vucevic  13,DeRozan  8,H,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Tue, Jan 31", LA ,L108-103  ,23-27,Vucevic  23,Vucevic  14,LaVine  8,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
"Thu, Feb 2", Charlotte ,W114-98  ,24-27,Dosunmu  22,Vucevic  12,DeRozan  7,A,Chicago Bulls 2022-23 Regular Season NBA Schedule
