DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 30", Houston ,L95-93  ,0-1,Bryant  45,Bryant  8,Bryant  4,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Nov 2",Phoenix ,W119-98  ,1-1,Radmanovic  19,Bynum  13,Bryant  4,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Nov 4", Utah ,W119-109  ,2-1,Bryant  33,Bynum  9,Walton  6,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Nov 6", New Orleans ,L118-104  ,2-2,Bryant  28,Bynum  13,Bryant  7,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Nov 9", Minnesota ,W107-93  ,3-2,Bryant  30,Odom  10,Fisher  9,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Nov 13",San Antonio ,L107-92  ,3-3,Bryant  18,Bynum  12,Bryant  5,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Wed, Nov 14",Houston ,W93-90  ,4-3,Bryant  30,Farmar  9,Bryant  5,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Nov 16", Detroit ,W103-91  ,5-3,Odom  25,Odom  15,Bryant  7,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Nov 18", Chicago ,W106-78  ,6-3,Bryant  18,Bynum  10,Farmar  8,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Nov 20",Indiana ,W134-114  ,7-3,Bryant  32,Bynum  10,Turiaf  5,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Wed, Nov 21",Milwaukee ,L110-103  ,7-4,Bryant  27,Bynum  13,Bryant  4,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Nov 23",Boston ,L107-94  ,7-5,Bryant  28,Bynum  9,Bryant  3,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Nov 25", New Jersey ,L102-100  ,7-6,Bryant  31,Bynum  13,Bryant  7,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Nov 27", Seattle ,W106-99  ,8-6,Bryant  35,Bynum  10,Fisher  8,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Thu, Nov 29", Denver ,W127-99  ,9-6,Bryant  24,Bynum  13,Bryant  7,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Nov 30",Utah ,L120-96  ,9-7,Bryant  28,Bynum  10,Walton  6,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Dec 2", Orlando ,L104-97  ,9-8,Bryant  28,Odom  17,Bryant  5,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Dec 4",Minnesota ,W116-95  ,10-8,Bryant  20,Odom  9,Bryant  5,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Wed, Dec 5",Denver ,W111-107  ,11-8,Bryant  25,Bryant  8,Bryant  5,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Dec 9", Golden State ,W123-113  ,12-8,Bryant  28,Bynum  11,Bryant  8,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Thu, Dec 13", San Antonio ,W102-97  ,13-8,Bryant  30,Bynum  11,Walton  4,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Dec 14",Golden State ,L108-106  ,13-9,Bryant  21,Bynum  16,Bryant  5,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Dec 16", LA ,W113-92  ,14-9,Bryant  32,Bynum  9,Radmanovic  6,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Dec 18",Chicago ,W103-91  ,15-9,Vujacic  19,Odom  16,Farmar  6,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Thu, Dec 20",Cleveland ,L94-90  ,15-10,Bryant  21,Odom  11,Bryant  5,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Dec 21",Philadelphia ,W106-101  ,16-10,Bynum  24,Bynum  11,Fisher  7,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Dec 23",New York ,W95-90  ,17-10,Bryant  39,Bryant  11,Bryant  8,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Dec 25", Phoenix ,W122-115  ,18-10,Bryant  38,Odom  14,Bryant  7,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Dec 28", Utah ,W123-109  ,19-10,Bryant  31,Bynum  9,Fisher  8,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Dec 30", Boston ,L110-91  ,19-11,Bryant  22,Odom  10,Bryant  3,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Jan 4", Philadelphia ,W124-93  ,20-11,Crittenton  19,Bynum  16,Bynum  4,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Jan 6", Indiana ,W112-96  ,21-11,Bryant  26,Bynum  13,Walton  7,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Jan 8",Memphis ,W117-101  ,22-11,Fisher  26,Odom  15,Bryant  6,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Wed, Jan 9",New Orleans ,W109-80  ,23-11,Bryant  19,Bynum  9,Bryant  7,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Jan 11", Milwaukee ,W110-105  ,24-11,Bryant  37,Bynum  17,Bryant  7,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Jan 13", Memphis ,W100-99  ,25-11,Bryant  37,Odom  10,Bryant  4,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Mon, Jan 14",Seattle ,W123-121 OT ,26-11,Bryant  48,Odom  14,Odom  7,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Thu, Jan 17", Phoenix ,L106-98  ,26-12,Bryant  30,Odom  19,Odom  5,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Mon, Jan 21", Denver ,W116-99  ,27-12,Fisher  28,Odom  11,Bryant  11,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Wed, Jan 23",San Antonio ,L103-91  ,27-13,Bryant  29,Bryant  12,Bryant  5,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Jan 25",Dallas ,L112-105  ,27-14,Bryant  40,Bryant  10,Bryant  5,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Jan 27", Cleveland ,L98-95  ,27-15,Bryant  33,Bryant  12,Bryant  6,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Jan 29", New York ,W120-109  ,28-15,Bryant  24,Odom  12,Bryant  11,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Thu, Jan 31",Detroit ,L90-89  ,28-16,Bryant  39,Bryant  10,Odom  6,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Feb 1",Toronto ,W121-101  ,29-16,Bryant  46,Odom  10,Odom  8,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Feb 3",Washington ,W103-91  ,30-16,Bryant  30,Radmanovic  7,Odom  5,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Feb 5",New Jersey ,W105-90  ,31-16,Fisher  28,Odom  15,Bryant  8,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Wed, Feb 6",Atlanta ,L98-95  ,31-17,Odom  19,Odom  11,Bryant  10,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Feb 8",Orlando ,W117-113  ,32-17,Bryant  36,Bryant  10,Fisher  7,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Feb 10",Miami ,W104-94  ,33-17,Bryant  33,Odom  18,Odom  6,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Mon, Feb 11",Charlotte ,W106-97  ,34-17,Bryant  31,Odom  10,Gasol  6,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Wed, Feb 13",Minnesota ,W117-92  ,35-17,Bryant  29,Odom  16,Odom  10,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Feb 19", Atlanta ,W122-93  ,36-17,Gasol  23,Odom  15,Walton  5,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Wed, Feb 20",Phoenix ,W130-124  ,37-17,Bryant  41,Odom  11,Bryant  3,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sat, Feb 23",LA ,W113-95  ,38-17,Gasol  23,Odom  10,Bryant  7,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Feb 24",Seattle ,W111-91  ,39-17,Gasol  22,Odom  11,Bryant  10,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Feb 26", Portland ,W96-83  ,40-17,Bryant  30,Odom  11,Bryant  7,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Thu, Feb 28", Miami ,W106-88  ,41-17,Farmar  24,Turiaf  12,Bryant  8,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Feb 29",Portland ,L119-111  ,41-18,Bryant  33,Odom  12,Bryant  5,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Mar 2", Dallas ,W108-104 OT ,42-18,Bryant  52,Gasol  14,Gasol  5,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Mar 4",Sacramento ,W117-105  ,43-18,Bryant  34,Odom  12,Fisher  6,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Mar 7", LA ,W119-82  ,44-18,Fisher  17,Gasol  11,Turiaf  5,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Mar 9", Sacramento ,L114-113  ,44-19,Bryant  26,Odom  10,Gasol  9,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Mar 11", Toronto ,W117-108  ,45-19,Bryant  34,Odom  9,Bryant  7,A,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Fri, Mar 14",New Orleans ,L108-98  ,45-20,Bryant  36,Odom  13,Walton  7,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Sun, Mar 16",Houston ,L104-92  ,45-21,Bryant  24,Odom  11,Farmar  3,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
"Tue, Mar 18",Dallas ,W102-100  ,46-21,Bryant  29,Odom  17,Bryant  7,H,Los Angeles Lakers 2007-08 Regular Season NBA Schedule
