DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 2",Memphis ,W97-78  ,1-0,Walker  25,Walker  16,Wade  6,H,Miami Heat 2005-06 Regular Season NBA Schedule
"Thu, Nov 3", Indiana ,L105-102  ,1-1,Wade  31,Haslem  8,Wade  10,A,Miami Heat 2005-06 Regular Season NBA Schedule
"Sat, Nov 5",Milwaukee ,L105-100  ,1-2,Wade  21,Mourning  12,Wade  9,H,Miami Heat 2005-06 Regular Season NBA Schedule
"Mon, Nov 7", New Jersey ,W90-89  ,2-2,Wade  23,Mourning  11,Wade  6,A,Miami Heat 2005-06 Regular Season NBA Schedule
"Wed, Nov 9",Indiana ,L95-90  ,2-3,Wade  29,Wade  11,Wade  6,H,Miami Heat 2005-06 Regular Season NBA Schedule
"Thu, Nov 10", Houston ,W88-84  ,3-3,Wade  25,Mourning  9,Wade  7,A,Miami Heat 2005-06 Regular Season NBA Schedule
"Sat, Nov 12", Charlotte ,W108-99  ,4-3,Williams  22,Haslem  11,Williams  7,A,Miami Heat 2005-06 Regular Season NBA Schedule
"Tue, Nov 15"," NO/Oklahoma City
 ",W109-102 OT ,5-3,Wade  25,Mourning  11,Wade  10,A,Miami Heat 2005-06 Regular Season NBA Schedule
"Fri, Nov 18", Philadelphia ,W106-96  ,6-3,Wade  32,Haslem  12,Wade  10,A,Miami Heat 2005-06 Regular Season NBA Schedule
"Sun, Nov 20",Toronto ,L107-94  ,6-4,Wade  33,Wade  8,Wade  9,H,Miami Heat 2005-06 Regular Season NBA Schedule
"Wed, Nov 23", Portland ,W100-79  ,7-4,Wade  19,Wade  11,Wade  4,A,Miami Heat 2005-06 Regular Season NBA Schedule
"Fri, Nov 25", Dallas ,L103-90  ,7-5,Williams  24,Haslem  8,Williams  5,A,Miami Heat 2005-06 Regular Season NBA Schedule
"Sat, Nov 26",Orlando ,L80-77  ,7-6,Wade  21,Mourning  21,Wade  4,H,Miami Heat 2005-06 Regular Season NBA Schedule
"Mon, Nov 28", New York ,W107-94  ,8-6,Wade  33,Haslem  12,Williams  6,A,Miami Heat 2005-06 Regular Season NBA Schedule
"Wed, Nov 30",Atlanta ,W96-74  ,9-6,Williams  21,Mourning  12,Williams  9,H,Miami Heat 2005-06 Regular Season NBA Schedule
"Fri, Dec 2",Sacramento ,W98-87  ,10-6,Wade  27,Haslem  8,Williams  8,H,Miami Heat 2005-06 Regular Season NBA Schedule
"Sat, Dec 3",Denver ,L101-99  ,10-7,Wade  32,Posey  10,Wade  6,H,Miami Heat 2005-06 Regular Season NBA Schedule
"Mon, Dec 5",LA ,L99-89  ,10-8,Wade  29,Mourning  12,Williams  9,H,Miami Heat 2005-06 Regular Season NBA Schedule
"Wed, Dec 7",San Antonio ,L98-84  ,10-9,Wade  31,Mourning  7,Wade  10,H,Miami Heat 2005-06 Regular Season NBA Schedule
"Fri, Dec 9", Denver ,L100-92  ,10-10,Wade  37,Wade  10,Walker  5,A,Miami Heat 2005-06 Regular Season NBA Schedule
"Sun, Dec 11", Washington ,W104-101 OT ,11-10,Wade  41,O'Neal  11,Wade  8,A,Miami Heat 2005-06 Regular Season NBA Schedule
