DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Oct 27", LA ,W99-92  ,1-0,Bryant  33,Bynum  13,Odom  5,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Fri, Oct 30", Dallas ,L94-80  ,1-1,Bryant  20,Bynum  10,Odom  7,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Sun, Nov 1", Atlanta ,W118-110  ,2-1,Bryant  41,Odom  14,Odom  8,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Tue, Nov 3",Oklahoma City ,W101-98 OT ,3-1,Bryant  31,Bynum  10,World Peace  6,H,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Wed, Nov 4",Houston ,W103-102 OT ,4-1,Bryant  41,Bynum  17,Bynum  5,H,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Fri, Nov 6", Memphis ,W114-98  ,5-1,Bryant  41,Ilunga-Mbenga  13,World Peace  7,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Sun, Nov 8", New Orleans ,W104-88  ,6-1,Bryant  28,Ilunga-Mbenga  12,World Peace  7,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Thu, Nov 12", Phoenix ,W121-102  ,7-1,Bryant  29,Bynum  15,Farmar  8,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Fri, Nov 13",Denver ,L105-79  ,7-2,Bynum  19,Bynum  15,World Peace  6,H,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Sun, Nov 15", Houston ,L101-91  ,7-3,World Peace  22,Bynum  11,Odom  6,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Tue, Nov 17", Detroit ,W106-93  ,8-3,Bryant  40,Bynum  12,Odom  8,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Thu, Nov 19", Chicago ,W108-93  ,9-3,Gasol  24,Gasol  13,Bryant  8,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Sun, Nov 22", Oklahoma City ,W101-85  ,10-3,Bryant  26,Bynum  8,Bryant  7,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Tue, Nov 24", New York ,W100-90  ,11-3,Bryant  34,Gasol  16,Odom  5,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Sat, Nov 28",Golden State ,W130-97  ,12-3,Gasol  22,Gasol  12,Bryant  6,H,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Sun, Nov 29", New Jersey ,W106-87  ,13-3,Bryant  30,Gasol  9,Bryant  7,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
"Tue, Dec 1", New Orleans ,W110-99  ,14-3,Bynum  21,Bynum  9,Fisher  7,A,Los Angeles Lakers 2009-10 Regular Season NBA Schedule
