DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 26",Phoenix ,W113-94  ,1-0,Cousins  24,Barnes  7,Lawson  7,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Thu, Oct 27", San Antonio ,L102-94  ,1-1,Cousins  37,Cousins  16,Lawson  9,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Sat, Oct 29", Minnesota ,W106-103  ,2-1,Cousins  29,Cousins  7,Barnes  9,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Mon, Oct 31",Atlanta ,L106-95  ,2-2,Gay  22,Cousins  12,Lawson  6,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Tue, Nov 1",Miami ,L108-96 OT ,2-3,Gay  30,Gay  12,Cousins  4,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Thu, Nov 3",Orlando ,L102-94  ,2-4,Cousins  33,Cousins  7,Lawson  5,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Sat, Nov 5",Milwaukee ,L117-91  ,2-5,Temple  19,Koufos  7,Farmar  7,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Sun, Nov 6",Toronto ,W96-91  ,3-5,Gay  23,Cousins  14,Lawson  11,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Tue, Nov 8", New Orleans ,W102-94  ,4-5,Cousins  28,Barnes  8,Gay  6,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Thu, Nov 10", Los Angeles ,L101-91  ,4-6,Cousins  28,Cousins  9,Collison  9,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Fri, Nov 11",Portland ,L122-120 OT ,4-7,Cousins  33,Gay  14,Collison  4,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Wed, Nov 16", San Antonio ,L110-105  ,4-8,Cousins  26,Cousins  17,Cousins  6,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Fri, Nov 18", LA ,L121-115  ,4-9,Cousins  38,Cousins  13,Lawson  8,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Sun, Nov 20", Toronto ,W102-99  ,5-9,Gay  23,Cousins  10,Collison  9,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Wed, Nov 23", Oklahoma City ,W116-101  ,6-9,Cousins  36,Cousins  13,Collison  6,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Fri, Nov 25", Houston ,L117-104  ,6-10,Cousins  32,Cousins  9,Casspi  5,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Sun, Nov 27",Brooklyn ,W122-105  ,7-10,Cousins  37,Cousins  11,Gay  8,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Mon, Nov 28",Washington ,L101-95 OT ,7-11,Cousins  36,Cousins  20,Cousins  4,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Fri, Dec 2",Boston ,L97-92  ,7-12,Cousins  28,Barnes  16,Barnes  5,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Sun, Dec 4",New York ,L106-98  ,7-13,Cousins  36,Cousins  13,Collison  6,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Wed, Dec 7",Dallas ,W120-89  ,8-13,Cousins  24,Cousins  13,Cousins  7,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Fri, Dec 9", New York ,L103-100  ,8-14,Cousins  28,Cousins  12,Cousins  6,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Sat, Dec 10",Utah ,L104-84  ,8-15,Gay  20,Cousins  10,Cousins  4,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Mon, Dec 12", Los Angeles ,W116-92  ,9-15,Cousins  31,Cousins  17,Cousins  5,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Wed, Dec 14",Houston ,L132-98  ,9-16,Temple  20,Tolliver  10,Collison  9,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Fri, Dec 16",Memphis ,W96-92  ,10-16,Cousins  22,Koufos  13,Collison  6,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Sun, Dec 18",Dallas ,L99-79  ,10-17,Cousins  33,Koufos  9,Temple  7,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Tue, Dec 20", Portland ,W126-121  ,11-17,Cousins  55,Cousins  14,Lawson  8,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Wed, Dec 21",Utah ,W94-93  ,12-17,Cousins  21,Cousins  8,Cousins  3,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Fri, Dec 23",Minnesota ,W109-105  ,13-17,Cousins  32,Cousins  7,Cousins  7,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Mon, Dec 26", Philadelphia ,W102-100  ,14-17,Cousins  30,Gay  9,Cousins  5,A,Sacramento Kings 2016-17 Regular Season NBA Schedule
"Wed, Dec 28",Portland ,L102-89  ,14-18,Cousins  28,Koufos  10,Cousins  6,H,Sacramento Kings 2016-17 Regular Season NBA Schedule
