DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Apr 15", Golden State ,W126-123  ,Fox  38,Sabonis  16,Fox  5,A,Sacramento Kings 2022-23 Postseason NBA Schedule
"Mon, Apr 17", Golden State ,W114-106  ,Sabonis  24,Sabonis  9,Fox  9,A,Sacramento Kings 2022-23 Postseason NBA Schedule
"Thu, Apr 20",Golden State ,L114-97  ,Fox  26,Sabonis  16,Fox  9,H,Sacramento Kings 2022-23 Postseason NBA Schedule
"Sun, Apr 23",Golden State ,L126-125  ,Fox  38,Fox  9,Sabonis  8,H,Sacramento Kings 2022-23 Postseason NBA Schedule
"Wed, Apr 26", Golden State ,L123-116  ,Fox  24,Sabonis  10,Fox  9,A,Sacramento Kings 2022-23 Postseason NBA Schedule
"Fri, Apr 28",Golden State ,W118-99  ,Monk  28,Murray  12,Fox  11,H,Sacramento Kings 2022-23 Postseason NBA Schedule
"Sun, Apr 30", Golden State ,L120-100  ,Sabonis  22,Monk  9,Sabonis  7,A,Sacramento Kings 2022-23 Postseason NBA Schedule
