DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Thu, Oct 27", Boston ,W105-99  ,1-0,Butler  24,Gibson  10,Rondo  9,A,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Sat, Oct 29", Indiana ,W118-101  ,2-0,McDermott  23,Gibson  8,Rondo  13,A,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Mon, Oct 31",Brooklyn ,W118-88  ,3-0,Butler  22,Gibson  11,Canaan  6,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Wed, Nov 2",Boston ,L107-100  ,3-1,Butler  23,Butler  9,Rondo  5,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Fri, Nov 4", New York ,L117-104  ,3-2,Wade  35,Wade  10,Rondo  5,A,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Sat, Nov 5",Indiana ,L111-94  ,3-3,Portis  16,Gibson  10,Rondo  5,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Mon, Nov 7", Orlando ,W112-80  ,4-3,Butler  20,Gibson  11,Butler  7,A,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Wed, Nov 9",Atlanta ,L115-107  ,4-4,Butler  39,Gibson  7,Butler  7,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Thu, Nov 10",Miami ,W98-95  ,5-4,Butler  20,Rondo  12,Rondo  6,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Sat, Nov 12", Washington ,W106-95  ,6-4,Butler  37,Lopez  13,Butler  9,A,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Tue, Nov 15",Portland ,W113-88  ,7-4,Butler  27,Butler  12,Butler  5,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Thu, Nov 17",Utah ,W85-77  ,8-4,Butler  20,Butler  12,Butler  3,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Sat, Nov 19",LA ,L102-95  ,8-5,Wade  28,Wade  9,Rondo  8,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Sun, Nov 20",Los Angeles ,W118-110  ,9-5,Butler  40,Mirotic  15,Rondo  12,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Tue, Nov 22",Denver ,L110-107  ,9-6,Butler  35,Rondo  11,Rondo  8,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Fri, Nov 25",Philadelphia ,W105-89  ,10-6,Wade  26,Rondo  8,Rondo  10,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Wed, Nov 30", Los Angeles ,L96-90  ,10-7,Butler  22,Gibson  10,Wade  6,A,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Fri, Dec 2", Cleveland ,W111-105  ,11-7,Butler  26,Gibson  11,Rondo  12,A,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Sat, Dec 3",Dallas ,L107-82  ,11-8,Butler  26,Butler  9,Butler  4,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Mon, Dec 5", Portland ,L112-110  ,11-9,Wade  34,Lopez  14,Butler  5,A,Chicago Bulls 2016-17 Regular Season NBA Schedule
"Tue, Dec 6",Detroit ,L102-91  ,11-10,Butler  32,Gibson  10,Wade  8,H,Chicago Bulls 2016-17 Regular Season NBA Schedule
