DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 28",Oklahoma City ,L102-89  ,0-1,Martin  27,Thompson  9,Martin  4,H,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Fri, Oct 30",New Orleans ,L97-92  ,0-2,Evans  22,Thompson  12,Thompson  6,H,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Sat, Oct 31",San Antonio ,L113-94  ,0-3,Martin  29,Hawes  10,Evans  6,H,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Mon, Nov 2", Memphis ,W127-116 OT ,1-3,Martin  48,Hawes  11,Hawes  7,A,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Wed, Nov 4", Atlanta ,L113-105  ,1-4,Martin  29,Thompson  12,Thompson  5,A,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Sat, Nov 7",Utah ,W104-99  ,2-4,Evans  32,Thompson  11,Evans  7,H,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Sun, Nov 8", Golden State ,W120-107  ,3-4,Evans  23,Thompson  10,Udrih  6,A,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Tue, Nov 10", Oklahoma City ,W101-98  ,4-4,Thompson  21,Thompson  14,Evans  8,A,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Fri, Nov 13", Houston ,W109-100  ,5-4,Thompson  27,Thompson  11,Udrih  4,A,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Tue, Nov 17", Chicago ,L101-87  ,5-5,Greene  24,Thompson  9,Udrih  5,A,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Fri, Nov 20",Dallas ,L104-102  ,5-6,Evans  29,Thompson  8,Evans  10,H,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Sat, Nov 21",Houston ,L113-106  ,5-7,Hawes  24,Hawes  9,Udrih  8,H,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Mon, Nov 23",Memphis ,L116-105  ,5-8,Evans  28,Thompson  10,Rodriguez  7,H,Sacramento Kings 2009-10 Regular Season NBA Schedule
"Wed, Nov 25", New York ,W111-97  ,6-8,Greene  24,Evans  11,Evans  7,A,Sacramento Kings 2009-10 Regular Season NBA Schedule
