DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Oct 7",Atlanta ,W133-109  ,1-0,Holiday  21,Melli  8,Ball  7,H,New Orleans Pelicans 2019-20 Preseason NBA Schedule
"Wed, Oct 9",Chicago ,W127-125  ,2-0,Williamson  29,Favors  9,Ball  9,H,New Orleans Pelicans 2019-20 Preseason NBA Schedule
"Fri, Oct 11", Utah ,W128-127  ,3-0,Williamson  26,Ingram  6,Alexander-Walker  4,A,New Orleans Pelicans 2019-20 Preseason NBA Schedule
"Sun, Oct 13",San Antonio ,W123-114  ,4-0,Williamson  22,Williamson  10,Alexander-Walker  7,H,New Orleans Pelicans 2019-20 Preseason NBA Schedule
"Fri, Oct 18",New York ,W117-116  ,5-0,Hart  17,Okafor  9,Holiday  4,H,New Orleans Pelicans 2019-20 Preseason NBA Schedule
