DATE,OPPONENT,RESULT,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Sat, Apr 22",Miami ,L111-106  ,Gordon  35,Nocioni  16,Hinrich  8,H,Chicago Bulls 2005-06 Postseason NBA Schedule
"Mon, Apr 24",Miami ,L115-108  ,Nocioni  30,Chandler  9,Hinrich  7,H,Chicago Bulls 2005-06 Postseason NBA Schedule
"Thu, Apr 27", Miami ,W109-90  ,Gordon  24,Nocioni  9,Hinrich  11,A,Chicago Bulls 2005-06 Postseason NBA Schedule
"Sun, Apr 30", Miami ,W93-87  ,Nocioni  24,Nocioni  7,Hinrich  9,A,Chicago Bulls 2005-06 Postseason NBA Schedule
"Tue, May 2",Miami ,L92-78  ,Nocioni  23,Nocioni  10,Hinrich  5,H,Chicago Bulls 2005-06 Postseason NBA Schedule
"Thu, May 4", Miami ,L113-96  ,Hinrich  23,Deng  6,Hinrich  6,A,Chicago Bulls 2005-06 Postseason NBA Schedule
