DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 30", Indiana ,L95-90  ,0-1,Gordon  25,Davis  12,Holiday  5,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Nov 1",Orlando ,L110-90  ,0-2,Davis  26,Davis  17,Holiday  5,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Nov 2", Charlotte ,W105-84  ,1-2,Davis  25,Davis  8,Holiday  8,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Tue, Nov 5", Phoenix ,L104-98  ,1-3,Gordon  20,Davis  11,Holiday  9,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Nov 6",Memphis ,W99-84  ,2-3,Gordon  19,Davis  9,Evans  4,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Nov 8", Los Angeles ,W96-85  ,3-3,Davis  32,Davis  12,Holiday  13,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sun, Nov 10",Phoenix ,L101-94  ,3-4,Smith  22,Davis  12,Holiday  7,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Tue, Nov 12",Los Angeles ,L116-95  ,3-5,Gordon  17,Davis  5,Evans  6,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Nov 13",Utah ,L111-105  ,3-6,Davis  29,Davis  15,Holiday  6,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Nov 16", Philadelphia ,W135-98  ,4-6,Anderson  26,Davis  9,Holiday  12,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Nov 20", Utah ,W105-98  ,5-6,Davis  22,Davis  9,Davis  4,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Nov 22", Cleveland ,W104-100  ,6-6,Evans  19,Davis  13,Holiday  11,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Nov 25",San Antonio ,L112-93  ,6-7,Anderson  17,Holiday  9,Holiday  7,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Tue, Nov 26", Golden State ,L102-101  ,6-8,Anderson  21,Anderson  12,Holiday  7,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Nov 29",Philadelphia ,W121-105  ,7-8,Gordon  26,Davis  10,Holiday  13,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sun, Dec 1",New York ,W103-99  ,8-8,Anderson  31,Anderson  6,Holiday  9,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Dec 2",Chicago ,W131-128 3OT ,9-8,Anderson  36,Smith  14,Holiday  12,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Dec 4", Dallas ,L100-97  ,9-9,Holiday  26,Aminu  20,Holiday  9,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Dec 6", Oklahoma City ,L109-95  ,9-10,Anderson  18,Smith  12,Holiday  6,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Dec 11", Detroit ,W111-106 OT ,10-10,Smith  22,Smith  16,Holiday  8,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Dec 13", Memphis ,W104-98  ,11-10,Gordon  25,Anderson  7,Holiday  12,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sun, Dec 15",Denver ,L102-93  ,11-11,Anderson  26,Amundson  8,Holiday  7,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Tue, Dec 17",Golden State ,L104-93  ,11-12,Anderson  21,Aminu  8,Holiday  6,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Dec 18",LA ,L108-95  ,11-13,Davis  24,Evans  13,Holiday  10,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Dec 21",Portland ,L110-107  ,11-14,Davis  21,Ajinca  11,Holiday  7,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Dec 23",Sacramento ,W113-100  ,12-14,Evans  25,Davis  11,Evans  12,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Dec 27", Denver ,W105-89  ,13-14,Evans  19,Anderson  10,Evans  10,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Dec 28",Houston ,L107-98  ,13-15,Anderson  22,Davis  16,Evans  9,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Dec 30", Portland ,W110-108  ,14-15,Holiday  31,Aminu  15,Holiday  13,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Jan 1",Minnesota ,L124-112  ,14-16,Anderson  25,Evans  7,Holiday  5,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Jan 3",Boston ,W95-92  ,15-16,Davis  23,Davis  9,Evans  6,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Jan 4",Indiana ,L99-82  ,15-17,Gordon  21,Davis  8,Holiday  7,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Tue, Jan 7",Miami ,L107-88  ,15-18,Davis  22,Davis  12,Holiday  7,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Jan 8", Washington ,L102-96  ,15-19,Gordon  23,Davis  7,Evans  5,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Jan 10", Dallas ,L107-90  ,15-20,Gordon  27,Davis  13,Rivers  4,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Jan 11",Dallas ,L110-107  ,15-21,Davis  28,Davis  14,Roberts  8,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Jan 13", San Antonio ,L101-95  ,15-22,Davis  22,Aminu  13,Rivers  5,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Jan 15", Houston ,L103-100  ,15-23,Gordon  35,Aminu  8,Gordon  6,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Jan 18", Golden State ,L97-87  ,15-24,Davis  31,Davis  17,Gordon  6,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Jan 20",Memphis ,W95-92  ,16-24,Davis  27,Davis  10,Evans  7,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Tue, Jan 21", Sacramento ,L114-97  ,16-25,Evans  17,Davis  6,Roberts  6,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Jan 24",Detroit ,W103-101  ,17-25,Morrow  21,Davis  8,Gordon  3,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sun, Jan 26", Orlando ,W100-92  ,18-25,Evans  23,Davis  19,Evans  7,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Tue, Jan 28",Cleveland ,W100-89  ,19-25,Davis  30,Stiemsma  11,Gordon  9,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Jan 29",Minnesota ,L88-77  ,19-26,Aminu  18,Aminu  12,Evans  3,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Feb 1", Chicago ,W88-79  ,20-26,Davis  24,Davis  8,Evans  6,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Feb 3", San Antonio ,L102-95  ,20-27,Morrow  20,Davis  16,Rivers  5,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Feb 5", Atlanta ,W105-100  ,21-27,Davis  27,Davis  10,Roberts  6,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Feb 7", Minnesota ,W98-91  ,22-27,Davis  26,Davis  10,Roberts  6,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sun, Feb 9",Brooklyn ,L93-81  ,22-28,Davis  24,Davis  9,Rivers  5,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Feb 10",Toronto ,L108-101  ,22-29,Evans  23,Davis  7,Evans  10,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Feb 12",Milwaukee ,W102-98  ,23-29,Gordon  21,Ajinca  9,Gordon  6,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Feb 19", New York ,L98-91  ,23-30,Gordon  28,Davis  10,Roberts  4,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Feb 21",Charlotte ,L90-87  ,23-31,Roberts  20,Davis  13,Evans  7,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Feb 22",Washington ,L94-93  ,23-32,Davis  26,Davis  11,Roberts  9,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Feb 24", LA ,L123-110  ,23-33,Davis  26,Ajinca  12,Roberts  7,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Feb 26",Dallas ,L108-89  ,23-34,Gordon  19,Davis  9,Evans  7,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Feb 28",Phoenix ,L116-104  ,23-35,Davis  32,Davis  9,Gordon  5,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Mar 1",LA ,L108-76  ,23-36,Evans  22,Ajinca  10,Evans  5,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Mar 3",Sacramento ,L96-89  ,23-37,Evans  27,Evans  10,Evans  8,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Tue, Mar 4",Los Angeles ,W132-125  ,24-37,Davis  28,Davis  15,Evans  11,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Mar 7", Milwaukee ,W112-104  ,25-37,Davis  29,Davis  14,Evans  7,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sun, Mar 9", Denver ,W111-107 OT ,26-37,Davis  32,Davis  17,Rivers  5,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Mar 12", Memphis ,L90-88  ,26-38,Davis  29,Davis  10,Rivers  9,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Mar 14", Portland ,L111-103  ,26-39,Davis  36,Davis  9,Evans  8,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sun, Mar 16", Boston ,W121-120 OT ,27-39,Davis  40,Davis  21,Gordon  8,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Mar 19", Toronto ,L107-100  ,27-40,Aminu  19,Aminu  10,Evans  3,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Mar 21",Atlanta ,W111-105  ,28-40,Davis  34,Davis  11,Roberts  5,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Mar 22", Miami ,W105-95  ,29-40,Davis  30,Davis  11,Evans  8,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Mar 24", Brooklyn ,W109-104 OT ,30-40,Evans  33,Davis  14,Evans  7,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Mar 26", LA ,W98-96  ,31-40,Morrow  27,Davis  13,Evans  9,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Mar 28", Utah ,W102-95  ,32-40,Evans  22,Ajinca  10,Evans  15,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sat, Mar 29",San Antonio ,L96-80  ,32-41,Roberts  18,Aminu  10,Roberts  5,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Mon, Mar 31", Sacramento ,L102-97  ,32-42,Morrow  23,Davis  8,Rivers  9,A,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Wed, Apr 2",Denver ,L137-107  ,32-43,Evans  27,Evans  8,Roberts  6,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Fri, Apr 4",Utah ,L100-96  ,32-44,Morrow  26,Stiemsma  6,Roberts  6,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
"Sun, Apr 6",Portland ,L100-94  ,32-45,Morrow  17,Aminu  9,Evans  8,H,New Orleans Pelicans 2013-14 Regular Season NBA Schedule
