DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Nov 2", Charlotte ,W109-105 OT ,1-0,Duhon  18,Chandler  11,Duhon  12,A,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Sat, Nov 5",New Jersey ,L100-99  ,1-1,Hinrich  26,Deng  9,Duhon  10,H,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Mon, Nov 7", San Antonio ,L104-95 OT ,1-2,Deng  19,Sweetney  13,Hinrich  8,A,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Wed, Nov 9", Golden State ,W85-84  ,2-2,Hinrich  23,Sweetney  9,Hinrich  6,A,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Sat, Nov 12", Utah ,W103-98  ,3-2,Deng  21,Chandler  11,Hinrich  11,A,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Mon, Nov 14",Golden State ,L100-82  ,3-3,Nocioni  17,Chandler  9,Pargo  6,H,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Wed, Nov 16",Portland ,L96-93  ,3-4,Sweetney  24,Sweetney  14,Hinrich  7,H,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Fri, Nov 18",Seattle ,L98-84  ,3-5,Deng  16,Sweetney  11,Hinrich  4,H,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Sun, Nov 20",Los Angeles ,W96-93  ,4-5,Duhon  21,Chandler  15,Duhon  8,H,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Fri, Nov 25",San Antonio ,W106-99  ,5-5,Gordon  19,Chandler  12,Hinrich  10,H,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Sat, Nov 26",Houston ,W94-89  ,6-5,Gordon  18,Nocioni  8,Hinrich  8,H,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Tue, Nov 29", Orlando ,W85-76  ,7-5,Deng  21,Nocioni  11,Hinrich  14,A,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Wed, Nov 30",New York ,L109-101  ,7-6,Gordon  28,Songaila  6,Duhon  8,H,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Fri, Dec 2",Boston ,W106-102  ,8-6,Deng  28,Chandler  16,Hinrich  9,H,Chicago Bulls 2005-06 Regular Season NBA Schedule
"Sat, Dec 3", Detroit ,L92-79  ,8-7,Deng  18,Deng  9,Duhon  7,A,Chicago Bulls 2005-06 Regular Season NBA Schedule
