DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 6", Indiana ,W87-85  ,1-0,,,,A,Memphis Grizzlies 2010-11 Preseason NBA Schedule
"Thu, Oct 7",Atlanta ,W115-111 OT ,2-0,,,,H,Memphis Grizzlies 2010-11 Preseason NBA Schedule
"Sat, Oct 9",New Orleans ,W97-90  ,3-0,,,,H,Memphis Grizzlies 2010-11 Preseason NBA Schedule
"Tue, Oct 12", Oklahoma City,W116-96  ,4-0,,,,N,Memphis Grizzlies 2010-11 Preseason NBA Schedule
"Thu, Oct 14",Caja,W110-105  ,5-0,,,,A,Memphis Grizzlies 2010-11 Preseason NBA Schedule
"Sat, Oct 16", Milwaukee ,W91-77  ,6-0,,,,A,Memphis Grizzlies 2010-11 Preseason NBA Schedule
"Mon, Oct 18", New Orleans ,W96-91  ,7-0,,,,A,Memphis Grizzlies 2010-11 Preseason NBA Schedule
"Fri, Oct 22",Detroit ,W106-103  ,8-0,,,,H,Memphis Grizzlies 2010-11 Preseason NBA Schedule
