DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 26", Sacramento ,L113-94  ,0-1,Booker  18,Chandler  10,Bledsoe  5,A,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Fri, Oct 28",Oklahoma City ,L113-110 OT ,0-2,Warren  30,Chandler  10,Bledsoe  6,H,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Sun, Oct 30", Golden State ,L106-100  ,0-3,Warren  26,Chandler  18,Bledsoe  6,A,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Mon, Oct 31",LA ,L116-98  ,0-4,Knight  18,Bledsoe  8,Ulis  6,H,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Wed, Nov 2", Portland ,W118-115 OT ,1-4,Warren  27,Chandler  18,Bledsoe  4,A,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Fri, Nov 4",New Orleans ,W112-111 OT ,2-4,Booker  38,Chandler  18,Bledsoe  4,H,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Sun, Nov 6",Los Angeles ,L119-108  ,2-5,Booker  39,Chandler  12,Booker  7,H,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Tue, Nov 8",Portland ,L124-121  ,2-6,Bledsoe  31,Tucker  9,Knight  6,H,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Wed, Nov 9", Detroit ,W107-100  ,3-6,Bledsoe  21,Len  14,Bledsoe  8,A,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Sat, Nov 12", Brooklyn ,L122-104  ,3-7,Warren  18,Len  11,Bledsoe  8,A,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Sun, Nov 13",Golden State ,L133-120  ,3-8,Bledsoe  20,Tucker  8,Bledsoe  5,H,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Wed, Nov 16",Denver ,L120-104  ,3-9,Knight  32,Tucker  8,Bledsoe  5,H,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Fri, Nov 18",Indiana ,W116-96  ,4-9,Knight  17,Williams  15,Dudley  6,H,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Sat, Nov 19",Philadelphia ,L120-105  ,4-10,Bledsoe  27,Williams  11,Bledsoe  6,H,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Mon, Nov 21",Washington ,L106-101  ,4-11,Booker  30,Len  10,Bledsoe  6,H,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Wed, Nov 23",Orlando ,W92-87  ,5-11,Len  17,Len  12,Bledsoe  5,H,Phoenix Suns 2016-17 Regular Season NBA Schedule
"Fri, Nov 25", Minnesota ,L98-85  ,5-12,Bledsoe  23,Len  11,Bledsoe  10,A,Phoenix Suns 2016-17 Regular Season NBA Schedule
