DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Mon, Oct 7",Chicago ,W122-112  ,1-0,Lopez  14,Antetokounmpo  10,Mason III  6,H,Milwaukee Bucks 2019-20 Preseason NBA Schedule
"Wed, Oct 9", Utah ,W133-99  ,2-0,Antetokounmpo  22,Antetokounmpo  11,Mason III  6,A,Milwaukee Bucks 2019-20 Preseason NBA Schedule
"Fri, Oct 11",Dallas ,W118-111  ,3-0,Antetokounmpo  34,Antetokounmpo  11,Antetokounmpo  4,H,Milwaukee Bucks 2019-20 Preseason NBA Schedule
"Sun, Oct 13",Washington ,W115-108  ,4-0,Middleton  22,Middleton  9,Middleton  4,H,Milwaukee Bucks 2019-20 Preseason NBA Schedule
"Thu, Oct 17", Minnesota ,W118-96  ,5-0,Antetokounmpo  26,Antetokounmpo  14,Middleton  7,A,Milwaukee Bucks 2019-20 Preseason NBA Schedule
