DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 17",San Antonio ,L112-108  ,0-1,Teague  27,Gibson  11,Teague  4,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Oct 19", Cleveland ,W131-123  ,1-1,Butler  33,Towns  9,Rose  8,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sat, Oct 20",Dallas ,L140-136  ,1-2,Towns  31,Dieng  6,Teague  9,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Oct 22", Indiana ,W101-91  ,2-2,Butler  20,Towns  15,Teague  10,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Oct 24",Toronto ,L112-105  ,2-3,Butler  23,Okogie  11,Teague  9,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Oct 26", Milwaukee ,L125-95  ,2-4,Towns  16,Towns  7,Jones  4,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Oct 29", Los Angeles ,W124-120  ,3-4,Butler  32,Towns  16,Rose  7,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Oct 31", Utah ,W128-125  ,4-4,Rose  50,Towns  16,Rose  6,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Nov 2",Golden State ,L116-99  ,4-5,Wiggins  22,Towns  11,Jones  9,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sun, Nov 4",Portland ,L111-81  ,4-6,Towns  23,Gibson  8,Jones  4,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Nov 5",LA ,L120-109  ,4-7,Rose  21,Towns  12,Butler  5,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Nov 7",Los Angeles ,L114-110  ,4-8,Rose  31,Gibson  11,Rose  5,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Nov 9",Sacramento ,L121-110  ,4-9,Towns  39,Towns  19,Butler  8,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Nov 12", Brooklyn ,W120-113  ,5-9,Towns  25,Towns  21,Teague  11,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Nov 14", New Orleans ,W107-100  ,6-9,Towns  25,Towns  16,Teague  14,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Nov 16", Portland ,W112-96  ,7-9,Wiggins  23,Towns  9,Teague  7,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sun, Nov 18", Memphis ,L100-87  ,7-10,Rose  18,Towns  20,Wiggins  4,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Nov 21", Denver ,L103-101  ,7-11,Towns  22,Towns  7,Teague  8,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Nov 23",Brooklyn ,W112-102  ,8-11,Rose  25,Gibson  11,Teague  9,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sat, Nov 24", Chicago ,W111-96  ,9-11,Towns  35,Towns  23,Towns  6,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Nov 26",Cleveland ,W102-95  ,10-11,Covington  24,Towns  10,Teague  6,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Nov 28", San Antonio ,W128-89  ,11-11,Covington  21,Towns  11,Teague  9,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sat, Dec 1", Boston ,L118-109  ,11-12,Rose  26,Covington  10,Teague  6,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Dec 3", Houston ,W103-91  ,12-12,Towns  24,Towns  11,Teague  7,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Dec 5", Charlotte ,W121-104  ,13-12,Towns  35,Towns  12,Teague  18,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sat, Dec 8",Portland ,L113-105  ,13-13,Wiggins  20,Towns  10,Rose  9,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Dec 10",Golden State ,L116-108  ,13-14,Towns  31,Towns  11,Teague  11,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Dec 12",Sacramento ,L141-130  ,13-15,Wiggins  25,Towns  11,Teague  13,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sat, Dec 15",Phoenix ,L107-99  ,13-16,Towns  28,Towns  12,Teague  11,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Dec 17", Sacramento ,W132-105  ,14-16,Wiggins  17,Towns  14,Rose  11,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Dec 19", Detroit ,L129-123 OT ,14-17,Rose  33,Towns  8,Rose  7,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Dec 21",San Antonio ,L124-98  ,14-18,Wiggins  15,Covington  7,Towns  4,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sun, Dec 23",Oklahoma City ,W114-112  ,15-18,Wiggins  30,Saric  8,Towns  6,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Dec 26",Chicago ,W119-94  ,16-18,Rose  24,Towns  20,Rose  8,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Dec 28", Atlanta ,L123-120 OT ,16-19,Towns  31,Towns  19,Rose  9,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sun, Dec 30",Miami ,W113-104  ,17-19,Towns  34,Towns  18,Towns  7,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Dec 31",New Orleans ,L123-114  ,17-20,Towns  28,Towns  17,Jones  13,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Jan 2",Boston ,L115-102  ,17-21,Wiggins  31,Towns  12,Jones  9,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Jan 4", Orlando ,W120-103  ,18-21,Towns  29,Towns  15,Teague  10,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sun, Jan 6", Los Angeles ,W108-86  ,19-21,Towns  28,Towns  18,Teague  11,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Tue, Jan 8",Oklahoma City ,W119-117  ,20-21,Wiggins  40,Wiggins  10,Teague  5,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Jan 11", Dallas ,L119-115  ,20-22,Towns  30,Gibson  15,Jones  7,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sat, Jan 12", New Orleans ,W110-106  ,21-22,Towns  27,Towns  27,Teague  10,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Tue, Jan 15",Philadelphia ,L149-107  ,21-23,Rose  15,Dieng  9,Rose  4,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Jan 18", San Antonio ,L116-113  ,21-24,Towns  23,Gibson  11,Rose  6,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sun, Jan 20", Phoenix ,W116-114  ,22-24,Rose  31,Towns  12,Teague  8,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Tue, Jan 22",Phoenix ,W118-91  ,23-24,Towns  25,Towns  18,Towns  7,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Thu, Jan 24",Los Angeles ,W120-105  ,24-24,Towns  27,Towns  12,Bayless  8,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Jan 25",Utah ,L106-102  ,24-25,Towns  33,Wiggins  11,Bayless  5,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sun, Jan 27", Utah ,L125-111  ,24-26,Wiggins  35,Saric  11,Towns  7,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Jan 30", Memphis ,W99-97 OT ,25-26,Bayless  19,Towns  10,Bayless  12,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sat, Feb 2", Denver ,L107-106  ,25-27,Towns  31,Towns  12,Bayless  10,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Tue, Feb 5",Memphis ,L108-106  ,25-28,Towns  26,Towns  18,Bayless  8,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Thu, Feb 7",Orlando ,L122-112  ,25-29,Towns  27,Towns  11,Canaan  6,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Feb 8",New Orleans ,L122-117  ,25-30,Towns  32,Wiggins  10,Wiggins  7,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Feb 11", LA ,W130-120  ,26-30,Towns  24,Towns  10,Teague  10,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Feb 13", Houston ,W121-111  ,27-30,Teague  27,Towns  9,Teague  12,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Feb 22",New York ,W115-104  ,28-30,Rose  20,Gibson  10,Teague  11,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sat, Feb 23",Milwaukee ,L140-128  ,28-31,Rose  23,Wiggins  9,Jones  9,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Feb 25", Sacramento ,W112-105  ,29-31,Towns  34,Towns  21,Jones  8,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Feb 27",Atlanta ,L131-123 OT ,29-32,Towns  37,Towns  18,Jones  11,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Thu, Feb 28",Indiana ,L122-115  ,29-33,Towns  42,Towns  17,Teague  5,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sun, Mar 3",Washington ,L135-121  ,29-34,Towns  28,Towns  10,Teague  8,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Tue, Mar 5", Oklahoma City ,W131-120  ,30-34,Towns  41,Towns  14,Teague  12,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Mar 6",Detroit ,L131-114  ,30-35,Towns  24,Saric  7,Teague  8,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sat, Mar 9", Washington ,W135-130 OT ,31-35,Towns  40,Towns  15,Teague  8,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sun, Mar 10", New York ,W103-92  ,32-35,Gibson  25,Gibson  8,Teague  10,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Tue, Mar 12",Denver ,L133-107  ,32-36,Towns  34,Towns  10,Williams  4,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Thu, Mar 14",Utah ,L120-100  ,32-37,Towns  26,Towns  12,Jones  9,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sun, Mar 17",Houston ,L117-102  ,32-38,Towns  22,Towns  10,Towns  6,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Tue, Mar 19", Golden State ,L117-107  ,32-39,Towns  26,Towns  21,Jones  7,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Thu, Mar 21",Charlotte ,L113-106  ,32-40,Towns  21,Towns  16,Jones  7,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sat, Mar 23",Memphis ,W112-99  ,33-40,Towns  33,Towns  23,Jones  9,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Tue, Mar 26", LA ,L122-111  ,33-41,Towns  24,Towns  13,Jones  8,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Mar 29", Golden State ,W131-130 OT ,34-41,Wiggins  24,Towns  13,Towns  7,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sat, Mar 30", Philadelphia ,L118-109  ,34-42,Wiggins  24,Towns  7,Bayless  7,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Mon, Apr 1", Portland ,L132-122  ,34-43,Wiggins  21,Towns  12,Jones  10,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Apr 3",Dallas ,W110-108  ,35-43,Towns  28,Towns  13,Wiggins  7,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Fri, Apr 5", Miami ,W111-109  ,36-43,Saric  19,Towns  12,Saric  5,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Sun, Apr 7", Oklahoma City ,L132-126  ,36-44,Towns  35,Towns  7,Jones  13,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Tue, Apr 9", Toronto ,L120-100  ,36-45,Dieng  16,Saric  9,Jones  10,A,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
"Wed, Apr 10",Denver ,L99-95  ,36-46,Wiggins  25,Dieng  11,Jones  8,H,Minnesota Timberwolves 2018-19 Regular Season NBA Schedule
