DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 20",New Orleans ,W117-97  ,1-0,Embiid  22,Drummond  17,Embiid  5,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Fri, Oct 22", Brooklyn ,L114-109  ,1-1,Harris  23,Drummond  10,Harris  4,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sun, Oct 24",Oklahoma City ,W115-103  ,2-1,Curry  28,Embiid  9,Embiid  6,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Tue, Oct 26",New York ,L112-99  ,2-2,Harris  23,Harris  9,Harris  9,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Oct 28", Detroit ,W110-102  ,3-2,Embiid  30,Embiid  18,Maxey  6,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Oct 30", Atlanta ,W122-94  ,4-2,Harris  22,Harris  11,Harris  4,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Nov 1", Portland ,W113-103  ,5-2,Curry  23,Drummond  15,Drummond  7,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Nov 3", Chicago ,W103-98  ,6-2,Curry  22,Embiid  9,Embiid  7,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Nov 4",Detroit ,W109-98  ,7-2,Curry  23,Drummond  10,Maxey  5,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Nov 6",Chicago ,W114-105  ,8-2,Embiid  30,Embiid  16,Maxey  8,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Nov 8", New York ,L103-96  ,8-3,Korkmaz  19,Drummond  25,Curry  6,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Tue, Nov 9", Milwaukee ,L118-109  ,8-4,Maxey  31,Drummond  20,Milton  6,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Nov 11", Toronto ,L115-109  ,8-5,Maxey  33,Drummond  12,Harris  7,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Nov 13",Indiana ,L118-113  ,8-6,Harris  32,Drummond  16,Curry  5,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Tue, Nov 16",Utah ,L120-85  ,8-7,Milton  18,Joe  8,Harris  5,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Nov 18",Denver ,W103-89  ,9-7,Maxey  22,Harris  7,Curry  5,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Nov 20",Portland ,L118-111  ,9-8,Harris  28,Harris  8,Maxey  9,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Nov 22",Sacramento ,W102-94  ,10-8,Maxey  24,Drummond  23,Korkmaz  6,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Nov 24",Golden State ,L116-96  ,10-9,Curry  24,Drummond  12,Maxey  5,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Nov 27", Minnesota ,L121-120 2OT ,10-10,Embiid  42,Embiid  14,Maxey  9,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Nov 29", Orlando ,W101-96  ,11-10,Curry  24,Embiid  13,Maxey  9,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Dec 1",Boston ,L88-87  ,11-11,Curry  17,Embiid  18,Curry  6,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Fri, Dec 3",Atlanta ,W98-96  ,12-11,Embiid  28,Embiid  12,Curry  5,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Dec 6",Charlotte ,W127-124 OT ,13-11,Embiid  43,Embiid  15,Embiid  7,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Dec 8",Charlotte ,W110-106  ,14-11,Embiid  32,Embiid  8,Curry  8,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Dec 9", Utah ,L118-96  ,14-12,Embiid  19,Embiid  9,Curry  4,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Dec 11", Golden State ,W102-93  ,15-12,Embiid  26,Embiid  9,Embiid  4,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Dec 13",Memphis ,L126-91  ,15-13,Maxey  23,Bassey  10,Maxey  7,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Dec 15", Miami ,L101-96  ,15-14,Maxey  27,Embiid  14,Maxey  5,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Dec 16",Brooklyn ,L114-105  ,15-15,Embiid  32,Embiid  9,Embiid  6,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Dec 20",Boston ,W108-103  ,16-15,Embiid  41,Embiid  10,Curry  7,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Dec 23", Atlanta ,L98-96  ,16-16,Embiid  23,Embiid  10,Harris  5,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sun, Dec 26",Washington ,W117-96  ,17-16,Embiid  36,Embiid  13,Curry  9,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Tue, Dec 28",Toronto ,W114-109  ,18-16,Embiid  36,Harris  12,Harris  10,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Dec 30",Brooklyn ,W110-102  ,19-16,Embiid  34,Drummond  10,Curry  6,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Jan 3", Houston ,W133-113  ,20-16,Embiid  31,Embiid  15,Embiid  10,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Jan 5",Orlando ,W116-106  ,21-16,Embiid  31,Harris  9,Curry  12,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Fri, Jan 7", San Antonio ,W119-100  ,22-16,Embiid  31,Embiid  12,Embiid  7,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Jan 10",Houston ,W111-91  ,23-16,Embiid  31,Drummond  10,Embiid  6,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Jan 12", Charlotte ,L109-98  ,23-17,Embiid  31,Harris  8,Harris  5,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Fri, Jan 14", Boston ,W111-99  ,24-17,Embiid  25,Embiid  13,Curry  7,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Jan 15",Miami ,W109-98  ,25-17,Embiid  32,Embiid  12,Curry  5,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Jan 17",Washington ,L117-98  ,25-18,Embiid  32,Brown Jr.  9,Curry  5,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Jan 19", Orlando ,W123-110  ,26-18,Embiid  50,Embiid  12,Korkmaz  5,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Fri, Jan 21", LA ,L102-101  ,26-19,Embiid  40,Embiid  13,Maxey  8,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sun, Jan 23",San Antonio ,W115-109  ,27-19,Embiid  38,Embiid  12,Embiid  6,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Tue, Jan 25", New Orleans ,W117-107  ,28-19,Embiid  42,Embiid  14,Niang  6,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Jan 27", Los Angeles ,W105-87  ,29-19,Embiid  26,Drummond  10,Maxey  10,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Jan 29", Sacramento ,W103-101  ,30-19,Embiid  36,Embiid  12,Maxey  7,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Jan 31", Memphis ,W122-119 OT ,31-19,Maxey  33,Drummond  23,Maxey  8,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Feb 2", Washington ,L106-103  ,31-20,Embiid  27,Embiid  14,Maxey  7,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Fri, Feb 4",Dallas ,L107-98  ,31-21,Embiid  27,Embiid  13,Maxey  6,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sun, Feb 6",Chicago ,W119-108  ,32-21,Embiid  40,Embiid  10,Maxey  6,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Tue, Feb 8", Phoenix ,L114-109  ,32-22,Embiid  34,Embiid  12,Drummond  5,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Fri, Feb 11", Oklahoma City ,W100-87  ,33-22,Embiid  25,Embiid  19,Embiid  4,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Feb 12", Cleveland ,W103-93  ,34-22,Embiid  40,Embiid  14,Embiid  10,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Tue, Feb 15", Boston ,L135-87  ,34-23,Embiid  19,Embiid  9,Embiid  6,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Feb 17",Milwaukee ,W123-120  ,35-23,Embiid  42,Embiid  14,Embiid  5,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Fri, Feb 25",Minnesota ,W133-102  ,36-23,Embiid  34,Embiid  10,Harden  12,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sun, Feb 27",New York ,W125-109  ,37-23,Embiid  37,Harden  10,Harden  16,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Mar 2", New York ,W123-108  ,38-23,Embiid  27,Embiid  12,Harden  9,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Fri, Mar 4", Cleveland ,W125-119  ,39-23,Maxey  33,Embiid  9,Harden  11,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Mar 5",Miami ,L99-82  ,39-24,Embiid  22,Embiid  15,Niang  3,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Mar 7", Chicago ,W121-106  ,40-24,Embiid  43,Embiid  14,Harden  14,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Mar 10", Brooklyn ,L129-100  ,40-25,Embiid  27,Embiid  12,Harden  5,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sun, Mar 13",Orlando ,W116-114 OT ,41-25,Embiid  35,Embiid  16,Embiid  7,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Mar 14", Denver ,L114-110  ,41-26,Embiid  34,Embiid  9,Harden  11,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Mar 16",Cleveland ,W118-114  ,42-26,Embiid  35,Embiid  17,Harden  11,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Fri, Mar 18", Dallas ,W111-101  ,43-26,Embiid  32,Embiid  8,Harden  12,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sun, Mar 20", Toronto ,L93-88  ,43-27,Embiid  21,Embiid  13,Harden  8,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Mon, Mar 21", Miami ,W113-106  ,44-27,Maxey  28,Harris  8,Milton  6,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Wed, Mar 23",Los Angeles ,W126-121  ,45-27,Embiid  30,Embiid  10,Harden  7,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Fri, Mar 25",LA ,W122-97  ,46-27,Harden  29,Harden  15,Harden  7,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sun, Mar 27",Phoenix ,L114-104  ,46-28,Embiid  37,Embiid  15,Harden  9,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Tue, Mar 29", Milwaukee ,L118-116  ,46-29,Harden  32,Embiid  14,Harden  9,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Mar 31",Detroit ,L102-94  ,46-30,Embiid  37,Embiid  15,Harden  7,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Apr 2", Charlotte ,W144-114  ,47-30,Embiid  29,Embiid  14,Harden  13,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sun, Apr 3",Cleveland ,W112-108  ,48-30,Embiid  44,Embiid  17,Harden  10,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Tue, Apr 5",Indiana ,W131-122  ,49-30,Embiid  45,Embiid  13,Harden  14,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Thu, Apr 7",Toronto ,L119-114  ,49-31,Embiid  30,Embiid  10,Harden  15,H,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sat, Apr 9", Indiana ,W133-120  ,50-31,Embiid  41,Embiid  20,Harden  14,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
"Sun, Apr 10", Detroit ,W118-106  ,51-31,Milton  30,Jordan  11,Harris  6,A,Philadelphia 76ers 2021-22 Regular Season NBA Schedule
