DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 23", Detroit ,L119-110  ,0-1,Sabonis  27,Sabonis  13,Brogdon  11,A,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Sat, Oct 26",Cleveland ,L110-99  ,0-2,Brogdon  30,Turner  11,Brogdon  10,H,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Mon, Oct 28",Detroit ,L96-94  ,0-3,Sabonis  21,Sabonis  14,Brogdon  11,H,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Wed, Oct 30",Brooklyn ,W118-108  ,1-3,Sabonis  29,Sabonis  8,Brogdon  13,H,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Fri, Nov 1", Cleveland ,W102-95  ,2-3,Brogdon  25,Sabonis  17,Brogdon  6,A,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Sun, Nov 3", Chicago ,W108-95  ,45-28,Warren  26,Leaf  15,Brogdon  7,A,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Tue, Nov 5",Charlotte ,L122-120 OT ,3-4,Warren  33,Bitadze  11,Brogdon  8,H,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Wed, Nov 6", Washington ,W121-106  ,4-4,Warren  21,Sabonis  17,Brogdon  13,A,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Fri, Nov 8", Detroit ,W112-106  ,5-4,Sabonis  17,Sabonis  14,McConnell  9,A,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Sun, Nov 10",Orlando ,W109-102  ,6-4,Sabonis  21,Sabonis  16,Brogdon  8,H,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Tue, Nov 12", Oklahoma City ,W111-85  ,7-4,Warren  23,Sabonis  16,Brogdon  5,A,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Fri, Nov 15",Houston ,L111-102  ,7-5,Sabonis  18,Sabonis  13,McConnell  7,H,Indiana Pacers 2019-20 Regular Season NBA Schedule
"Sat, Nov 16", Milwaukee ,L102-83  ,7-6,Turner  16,Sabonis  14,Holiday  5,A,Indiana Pacers 2019-20 Regular Season NBA Schedule
