DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 30", Milwaukee ,W90-83  ,1-0,Anthony  19,Anthony  10,Prigioni  5,A,New York Knicks 2013-14 Regular Season NBA Schedule
"Thu, Oct 31",Chicago ,L82-81  ,1-1,Anthony  22,Chandler  19,Anthony  6,H,New York Knicks 2013-14 Regular Season NBA Schedule
"Sun, Nov 3", Minnesota ,L109-100  ,1-2,Anthony  22,Anthony  17,Felton  12,A,New York Knicks 2013-14 Regular Season NBA Schedule
"Tue, Nov 5", Charlotte ,L102-97  ,1-3,Anthony  32,World Peace  6,Anthony  2,A,New York Knicks 2013-14 Regular Season NBA Schedule
"Fri, Nov 8",Charlotte ,W101-91  ,2-3,Anthony  28,Anthony  8,Anthony  6,H,New York Knicks 2013-14 Regular Season NBA Schedule
"Sun, Nov 10", San Antonio ,L120-89  ,2-4,Anthony  16,Anthony  8,World Peace  3,A,New York Knicks 2013-14 Regular Season NBA Schedule
"Wed, Nov 13",Atlanta ,W95-91  ,3-4,Anthony  25,Bargnani  11,Shumpert  9,H,New York Knicks 2013-14 Regular Season NBA Schedule
"Thu, Nov 14", Houston ,L109-106  ,3-5,Anthony  45,Anthony  10,Felton  7,A,New York Knicks 2013-14 Regular Season NBA Schedule
"Sat, Nov 16", Atlanta ,L110-90  ,3-6,Anthony  23,Anthony  12,Felton  5,A,New York Knicks 2013-14 Regular Season NBA Schedule
"Tue, Nov 19",Detroit ,L92-86  ,3-7,Anthony  25,Anthony  7,Prigioni  5,H,New York Knicks 2013-14 Regular Season NBA Schedule
"Wed, Nov 20", Indiana ,L103-96 OT ,3-8,Anthony  30,Anthony  18,Udrih  4,A,New York Knicks 2013-14 Regular Season NBA Schedule
"Sat, Nov 23",Washington ,L98-89  ,3-9,Anthony  23,Anthony  12,Bargnani  5,H,New York Knicks 2013-14 Regular Season NBA Schedule
"Mon, Nov 25",Portland ,L102-91  ,3-10,Anthony  34,Anthony  15,Martin  6,H,New York Knicks 2013-14 Regular Season NBA Schedule
"Wed, Nov 27",LA ,L93-80  ,3-11,Anthony  27,Anthony  10,Felton  7,H,New York Knicks 2013-14 Regular Season NBA Schedule
"Fri, Nov 29",Denver ,L97-95  ,3-12,Anthony  27,Anthony  7,Felton  7,H,New York Knicks 2013-14 Regular Season NBA Schedule
"Sun, Dec 1", New Orleans ,L103-99  ,3-13,Anthony  23,Anthony  10,Felton  8,A,New York Knicks 2013-14 Regular Season NBA Schedule
"Thu, Dec 5",Brooklyn ,W113-83  ,4-13,Anthony  19,Anthony  10,Anthony  6,H,New York Knicks 2013-14 Regular Season NBA Schedule
"Fri, Dec 6", Orlando ,W121-83  ,5-13,Anthony  20,Anthony  11,Prigioni  6,A,New York Knicks 2013-14 Regular Season NBA Schedule
"Sun, Dec 8", Boston ,L114-73  ,5-14,Anthony  19,Anthony  5,Prigioni  4,A,New York Knicks 2013-14 Regular Season NBA Schedule
"Tue, Dec 10",Cleveland ,L109-94  ,5-15,Anthony  29,Anthony  8,Prigioni  9,H,New York Knicks 2013-14 Regular Season NBA Schedule
