DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Fri, Nov 2",Cleveland ,L110-106  ,0-1,Crawford  25,Randolph  14,Crawford  6,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sun, Nov 4", Minnesota ,W97-93  ,1-1,Crawford  24,Randolph  10,Crawford  7,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Tue, Nov 6", Denver ,W119-112  ,2-1,Crawford  25,Randolph  17,Marbury  9,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Nov 9", Orlando ,L112-102  ,2-2,Randolph  23,Randolph  13,Marbury  7,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Sun, Nov 11", Miami ,L75-72  ,2-3,Curry  19,Lee  14,Marbury  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Tue, Nov 13",Phoenix ,L113-102  ,2-4,Crawford  21,Jones  9,Robinson  5,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Nov 14",LA ,L84-81  ,2-5,Randolph  16,Randolph  19,Marbury  4,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Nov 16",Sacramento ,L123-118 2OT ,2-6,Curry  27,Lee  16,Crawford  5,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sat, Nov 17",Denver ,L115-83  ,2-7,Randolph  16,Randolph  11,Marbury  5,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Tue, Nov 20", Golden State ,L108-82  ,2-8,Marbury  18,Randolph  16,Marbury  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Nov 21",Detroit ,L98-86  ,2-9,Curry  26,Jeffries  9,Marbury  5,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sat, Nov 24", Chicago ,W85-78  ,3-9,Curry  21,Richardson  15,Marbury  4,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Mon, Nov 26", Utah ,W113-109  ,4-9,Marbury  28,Randolph  14,Marbury  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Thu, Nov 29",Boston ,L104-59  ,4-10,Robinson  11,Richardson  9,Jones  4,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Nov 30", Milwaukee ,W91-88  ,5-10,Randolph  25,Richardson  11,Marbury  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Sun, Dec 2", Phoenix ,L115-104  ,5-11,Curry  21,Randolph  10,Richardson  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Dec 5",New Jersey ,W100-93  ,6-11,Crawford  29,Lee  7,Crawford  7,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Dec 7",Philadelphia ,L101-90  ,6-12,Crawford  28,Lee  11,Crawford  8,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sat, Dec 8", Philadelphia ,L105-77  ,6-13,Robinson  25,Lee  11,Marbury  3,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Mon, Dec 10", Dallas ,L99-89  ,6-14,Randolph  24,Randolph  11,Crawford  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Dec 12", Seattle ,L117-110  ,6-15,Crawford  29,Randolph  16,Crawford  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Dec 14",Chicago ,L101-96  ,6-16,Randolph  27,Randolph  15,Jones  6,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sat, Dec 15", New Jersey ,W94-86  ,7-16,Crawford  32,Randolph  13,Randolph  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Mon, Dec 17", Indiana ,L119-92  ,7-17,Randolph  26,Randolph  9,Crawford  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Dec 19", Cleveland ,W108-90  ,8-17,Lee  22,Lee  11,Crawford  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Dec 21",Charlotte ,L105-95  ,8-18,Robinson  20,Lee  11,Jones  8,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sun, Dec 23", Los Angeles ,L95-90  ,8-19,Crawford  31,Lee  13,Crawford  2,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Dec 26",Orlando ,L110-96  ,8-20,Crawford  29,Lee  14,Crawford  8,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sun, Dec 30", Chicago ,L100-83  ,8-21,Robinson  19,Randolph  12,Robinson  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Jan 2", Sacramento ,L107-97  ,8-22,Curry  24,Lee  12,Crawford  7,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Jan 4",San Antonio ,L97-93  ,8-23,Curry  25,Curry  12,Crawford  6,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sat, Jan 5",Houston ,L103-91  ,8-24,Robinson  25,Randolph  22,Robinson  3,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Tue, Jan 8",Chicago ,W105-100  ,9-24,Curry  29,Randolph  9,Robinson  10,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Jan 9", Houston ,L101-92  ,9-25,Crawford  21,Randolph  11,Marbury  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Jan 11", Toronto ,L99-90  ,9-26,Crawford  27,Lee  10,Marbury  8,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Sun, Jan 13", Detroit ,W89-65  ,10-26,Randolph  25,Randolph  8,Jones  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Tue, Jan 15", Washington ,W105-93  ,11-26,Crawford  29,Randolph  11,Robinson  8,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Jan 16",New Jersey ,W111-105  ,12-26,Crawford  35,Randolph  11,Crawford  8,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Jan 18",Washington ,L111-98  ,12-27,Richardson  21,Randolph  7,Robinson  9,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sat, Jan 19",Miami ,W88-84  ,13-27,Crawford  22,Randolph  14,Crawford  7,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Mon, Jan 21", Boston ,L109-93  ,13-28,Randolph  24,Randolph  15,Crawford  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Jan 25", Philadelphia ,W89-81  ,14-28,Crawford  18,Randolph  15,Crawford  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Sun, Jan 27",Golden State ,L106-104  ,14-29,Robinson  22,Lee  13,Robinson  8,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Tue, Jan 29",Los Angeles ,L120-109  ,14-30,Robinson  22,Randolph  14,Robinson  9,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Jan 30",Utah ,L100-89  ,14-31,Crawford  26,Lee  12,Crawford  9,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Feb 1",Portland ,L94-88 OT ,14-32,Randolph  25,Lee  15,Robinson  6,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sat, Feb 2",Seattle ,L86-85  ,14-33,Randolph  24,Lee  10,Randolph  4,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Mon, Feb 4", LA ,L103-94  ,14-34,Curry  19,Randolph  9,Crawford  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Feb 6", Indiana ,L103-100  ,14-35,Randolph  26,Lee  12,Crawford  7,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Feb 8", San Antonio ,L99-93 OT ,14-36,Crawford  24,Randolph  10,Crawford  8,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Sat, Feb 9",Milwaukee ,W99-98  ,15-36,Crawford  30,Randolph  10,Crawford  5,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Feb 13",Boston ,L111-103  ,15-37,Crawford  26,Randolph  13,Crawford  7,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Tue, Feb 19",Washington ,W113-100 OT ,16-37,Randolph  24,Randolph  10,Crawford  5,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Feb 20",Philadelphia ,L124-84  ,16-38,Crawford  14,Curry  6,Jones  7,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Feb 22", Toronto ,W103-99  ,17-38,Crawford  43,Randolph  14,Crawford  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Sun, Feb 24",Toronto ,L115-92  ,17-39,Crawford  26,Robinson  8,Crawford  6,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Feb 27", Charlotte ,W113-89  ,18-39,Robinson  22,Lee  14,Robinson  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Feb 29",Atlanta ,L99-93  ,18-40,Randolph  29,Randolph  17,Crawford  8,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sat, Mar 1",Orlando ,L118-92  ,18-41,Crawford  23,Richardson  7,Crawford  7,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Mon, Mar 3", New Orleans ,L100-88  ,18-42,Crawford  20,Lee  16,Crawford  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Mar 5", Cleveland ,L119-105  ,18-43,Crawford  25,Lee  8,Robinson  4,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Mar 7", Detroit ,L101-97  ,18-44,Curry  23,Lee  15,Crawford  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Sat, Mar 8", Portland ,L120-114 OT ,18-45,Robinson  45,Lee  14,Robinson  6,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Mon, Mar 10",Dallas ,L108-79  ,18-46,Randolph  21,Randolph  14,Crawford  4,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Mar 12",Miami ,W91-88  ,19-46,Crawford  23,Randolph  12,Crawford  5,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sun, Mar 16", Atlanta ,L109-98  ,19-47,Robinson  23,Lee  9,Robinson  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Mon, Mar 17",Indiana ,L110-98  ,19-48,Randolph  21,Randolph  14,Collins  4,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Mar 21", Memphis ,L120-106  ,19-49,Crawford  22,Jeffries  8,Crawford  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Sat, Mar 22",Minnesota ,L114-93  ,19-50,Rose  20,Lee  11,Collins  8,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Mon, Mar 24", New Jersey ,L106-91  ,19-51,Crawford  26,Lee  13,Crawford  8,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Mar 26", Miami ,W103-96 OT ,20-51,Crawford  24,Lee  16,Crawford  5,A,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Mar 28",Toronto ,L103-95  ,20-52,Crawford  26,Lee  12,Richardson  6,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Sun, Mar 30",Atlanta ,L114-109  ,20-53,Crawford  39,Lee  10,Crawford  8,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Tue, Apr 1",Milwaukee ,L119-115 OT ,20-54,Richardson  22,Randolph  10,Crawford  8,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Wed, Apr 2",Memphis ,L130-114  ,20-55,Randolph  27,Randolph  10,Crawford  8,H,New York Knicks 2007-08 Regular Season NBA Schedule
"Fri, Apr 4",New Orleans ,L118-110  ,20-56,Crawford  29,Randolph  12,Crawford  9,H,New York Knicks 2007-08 Regular Season NBA Schedule
