DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Tue, Apr 12",Brooklyn ,L115-108  ,44-38,Garland  34,Love  13,Rondo  9,H,Cleveland Cavaliers 2021-22 Play-In NBA Schedule
"Fri, Apr 15", Atlanta ,L107-101  ,44-38,Markkanen  26,Markkanen  8,Garland  9,A,Cleveland Cavaliers 2021-22 Play-In NBA Schedule
