DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Wed, Oct 25", New Orleans ,L111-104  ,0-1,Bane  31,Tillman  12,Bane  5,A,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
"Fri, Oct 27", Denver ,L108-104  ,0-2,Jackson Jr.  21,Jackson Jr.  9,Smart  5,A,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
"Sat, Oct 28",Washington ,L113-106  ,0-3,Bane  26,Williams  10,Smart  6,H,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
"Mon, Oct 30", Dallas ,L125-110  ,0-4,Jackson Jr.  30,Jackson Jr.  9,Smart  9,A,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
"Wed, Nov 1",Utah ,L133-109  ,0-5,Bane  21,Jackson Jr.  8,Smart  6,H,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
"Fri, Nov 3",Portland ,L115-113 OT ,0-6,Bane  33,Jackson Jr.  10,Bane  7,H,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
"Sun, Nov 5",Portland ,W112-100  ,1-6,Bane  30,Biyombo  11,Bane  5,H,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
"Wed, Nov 8", Miami ,L108-102  ,1-7,Jackson Jr.  28,Biyombo  10,Smart  7,A,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
"Fri, Nov 10", Utah ,L127-121  ,1-8,Bane  37,Biyombo  15,Bane  8,A,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
"Sun, Nov 12",LA ,W105-101  ,2-8,Bane  27,Biyombo  12,Smart  7,H,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
"Tue, Nov 14",Los Angeles ,L134-107  ,2-9,Aldama  24,Biyombo  8,Konchar  6,H,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
"Sat, Nov 18",San Antonio ,W120-108  ,3-9,Jackson Jr.  27,Aldama  10,Williams  5,H,Memphis Grizzlies 2023-24 Regular Season NBA Schedule
