DATE,OPPONENT,RESULT,W-L,Hi Points,Hi Rebounds,Hi Assists,Home_Away,Title
"Thu, Oct 24", LA ,L141-122  ,0-1,Curry  23,Looney  9,Russell  8,A,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Sun, Oct 27",Oklahoma City ,L120-92  ,0-2,Curry  23,Curry  8,Curry  5,H,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Mon, Oct 28",New Orleans ,W134-123  ,1-2,Curry  26,Green  17,Curry  11,H,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Wed, Oct 30", Phoenix ,L121-110  ,1-3,Paschall  20,Russell  7,Russell  6,A,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Fri, Nov 1", San Antonio ,L127-110  ,1-4,Russell  30,Chriss  9,Russell  8,A,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Sat, Nov 2", Charlotte ,L93-87  ,1-5,Paschall  25,Robinson III  9,Bowman  4,A,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Mon, Nov 4", Portland ,W127-118  ,2-5,Paschall  34,Paschall  13,Bowman  8,A,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Wed, Nov 6",Houston ,L129-112  ,2-6,Burks  28,Robinson III  11,Bowman  4,H,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Fri, Nov 8",Minnesota ,L125-119 OT ,2-7,Russell  52,Russell  9,Russell  5,H,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Sat, Nov 9",Oklahoma City ,L114-108  ,2-8,Russell  30,Lee  7,Russell  7,H,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Mon, Nov 11", Utah ,L122-108  ,2-9,Russell  33,Cauley-Stein  11,Russell  8,A,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Wed, Nov 13",Los Angeles ,L120-94  ,2-10,Russell  21,Spellman  7,Russell  8,H,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Fri, Nov 15", Boston ,L105-100  ,2-11,Burks  20,Green  11,Russell  7,A,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Sun, Nov 17",New Orleans ,L108-100  ,2-12,Paschall  30,Paschall  7,Burks  5,H,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Tue, Nov 19",Memphis ,W114-95  ,3-12,Burks  29,Green  10,Green  11,H,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Wed, Nov 20",Dallas ,L142-94  ,15-50,Paschall  22,Paschall  7,Poole  7,H,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Fri, Nov 22",Utah ,L113-109  ,3-14,Burks  20,Paschall  7,Bowman  5,H,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Mon, Nov 25", Oklahoma City ,L100-97  ,3-15,Robinson III  25,Paschall  10,Chriss  7,A,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Wed, Nov 27", Chicago ,W104-90  ,4-15,Paschall  25,Spellman  11,Green  8,A,Golden State Warriors 2019-20 Regular Season NBA Schedule
"Fri, Nov 29",Miami ,L122-105  ,4-16,Poole  20,Bowman  7,Chriss  6,H,Golden State Warriors 2019-20 Regular Season NBA Schedule
